symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
XRPUSDT,5836,5845,1776753900,1776762900,LONG,TRAIL,1.435,1.44794985,1.475,1.41341691,0.412215325865226,0.2626190447025197,0.14959628116270635,13,1.49,67.69,0.619047619047604,0.004180235838148906,1.488163958485515,base,adaptive disabled,1.0,66.2,55,100,50,80,OFF_HOURS,bullish,neutral,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS,0,0,0.625,range,0.1853,1.0811,0.0,0.1011,2.275,1.0,0.0764,1.125,5836,0,1,0.655,0.436,1,1.091,0
BTCUSDT,5845,5853,1776762000,1776770100,LONG,TRAIL,76210.2,76781.44547009,79066.42735045,75258.12421652,0.20155846304843322,0.14152369376664467,0.060034769281788525,13,1.58,70.67,0.6813186813186953,0.0030867612585061405,1.3782452532836786,base,adaptive disabled,1.0,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,0.5,bull,0.0968,1.1198,3.084,0.1475,1.14,1.0,0.4065,0.375,5843,0,1,0.705,0.673,1,1.811,0
XLMUSDT,5853,6013,1776769200,1776914100,LONG,SL,0.182,0.185822,0.20111,0.17563,-1.255886970172685,-1.3273155416012563,0.07142857142857158,14,2.95,70.44,0.15625000000000108,0.009844506255447376,1.953587575785981,base,adaptive disabled,1.0,84.1,90,68,90,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 3.0x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1,0,0,0.55,range,1.0361,0.2093,0.175,0.1086,1.605,1.0,0.3737,1.25,5853,1,1,0.0,-1.0,0,2.006,0
AVAXUSDT,5857,5859,1776772800,1776775500,LONG,TRAIL,9.336,9.4032192,9.672096,9.223968,1.319275060567062,1.0849000605670642,0.2343749999999979,18,3.26,45.8,0.17695473251028349,0.007689905985057637,2.161096609278626,base,adaptive disabled,1.0,76.0,65,71,90,80,OVERLAP,bullish,neutral,FVG,BOS bullish | Vol 3.3x | FVG | ChoCH | Engulfing | Discount | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 18,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Discount+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | NestedOB_1h+2,0,0,0.475,bull,0.0268,1.3984,0.0,-0.3297,1.446,1.0,0.2275,1.40625,5857,27,3,1.694,0.089,1,2.163,0
HYPEUSDT,5865,5871,1776780000,1776786300,SHORT,TRAIL,40.5,39.89159028,37.45795138,41.51401621,0.5098751302147386,0.4537092381527173,0.056165892062021314,17,2.87,34.36,0.43949044585986907,0.006268066705030284,1.220183651915542,base,adaptive disabled,1.25,90.5,90,100,90,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 2.9x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.475,bear,0.1677,1.1341,6.273,-0.2328,2.168,1.0,-0.2141,0.703125,5863,0,4,1.325,-1.0,0,1.026,0
BTCUSDT,5905,5917,1776816000,1776827700,LONG,TRAIL,76275.0,77344.73467269,81623.67336346,74492.10887885,0.2975915143565378,0.26600663422800386,0.031584880128533915,13,1.4,67.02,0.7340594508736069,0.004001868859035308,1.0536620003615211,base,adaptive disabled,1.15,74.0,60,100,70,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,0,0.575,range,0.092,1.2699,0.0,0.1164,1.877,1.0,0.5011,0.369140625,5905,0,2,2.082,0.595,1,0.671,7
AVAXUSDT,5908,5915,1776818700,1776825900,LONG,TRAIL,9.382,9.54167129,10.18035643,9.11588119,0.4272195692585011,0.38755777308558115,0.03966179617291991,19,2.04,62.37,0.5800000000000004,0.004548728356087749,0.868992778403902,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.0x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.4,bull,0.0827,1.1774,10.0,0.1853,2.431,1.0,0.5,0.5625,5905,0,2,1.179,0.68,1,0.771,6
XRPUSDT,5908,5915,1776818700,1776825900,LONG,TRAIL,1.428,1.44209177,1.49845884,1.40451372,1.0556582443047313,0.8960544245427253,0.15960381976200594,16,1.42,59.8,0.545454545454551,0.003729939099719649,0.8889688188286813,base,adaptive disabled,1.15,77.0,60,100,80,80,OFF_HOURS,neutral,bullish,OB,BOS bullish | Vol 1.4x | FVG | OB | ChoCH | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF_HOURS | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.5,range,0.1277,1.1354,0.0,0.0147,1.947,1.0,0.3023,1.3125,5905,18,1,0.547,0.182,1,0.729,1
LINKUSDT,5917,6000,1776826800,1776902400,LONG,SL,9.475,9.6140191,10.17009551,9.2433015,-0.5553418559032525,-0.5984718893842632,0.04313003348101083,15,2.37,70.58,0.528089887640449,0.007419144296173882,1.7904868234956675,base,adaptive disabled,1.0,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.4,range,1.0531,0.5539,1.288,0.4573,1.978,1.0,0.5058,0.52734375,5915,0,2,2.062,4.173,0,0.6,0
ADAUSDT,5927,6000,1776835800,1776902400,LONG,SL,0.2557,0.26078067,0.28110334,0.24723222,-0.4334444801352895,-0.45892304417450647,0.025478564039216948,13,1.69,70.39,0.1874999999999946,0.0075461100515311795,1.743837432594413,base,adaptive disabled,1.0,74.9,90,82,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.4,bull,1.0392,0.2362,0.255,0.2911,1.442,1.0,0.4066,0.421875,5927,0,1,0.658,3.875,0,0.95,0
XLMUSDT,5928,5996,1776836700,1776898800,LONG,SL,0.1808,0.18301868,0.19189339,0.1771022,-0.4449436151225037,-0.48619787441181084,0.04125425928930714,15,2.12,67.07,0.48387096774192856,0.004793318230471447,1.0725049546671575,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.575,bull,1.0817,0.6761,10.0,-0.0833,2.113,1.0,0.4651,0.421875,5927,0,5,1.003,4.387,0,1.003,0
AVAXUSDT,5945,5982,1776852000,1776886200,LONG,SL,9.566,9.6348752,9.910376,9.451208,-1.568053522893576,-1.8180535228935732,0.2499999999999971,15,2.56,58.89,0.2977099236641153,0.004061919884101703,1.1412800192126167,base,adaptive disabled,1.15,86.5,90,95,80,80,LONDON,bullish,bullish,OB,BOS bullish | Vol 2.6x | FVG | OB | ChoCH | Session:LONDON | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,1,0.5,bear,1.2196,0.9437,5.571,0.0117,1.659,1.0,0.2784,1.5,5944,20,1,0.337,2.189,0,2.301,1
SUIUSDT,5949,5982,1776855600,1776886200,LONG,SL,0.9701,0.97708472,1.0050236,0.9584588,-1.6686424079991802,-1.887392407999182,0.21875000000000175,14,1.65,71.31,0.6065573770491722,0.004080201378401969,1.1922842998790737,base,adaptive disabled,1.15,84.5,90,100,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,0.475,range,1.5376,0.7302,10.0,0.1945,1.204,1.0,0.4241,1.3125,5949,1,2,1.022,0.613,1,1.518,4
LABUSDT,6012,6022,1776912300,1776922200,LONG,TRAIL,0.5889,0.6012669,0.6507345,0.5682885,0.611333446939901,0.5611102326541867,0.050223214285714274,15,2.92,67.14,0.5778894472361822,0.014363838894826071,1.0304258928971324,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.65,range,0.4609,1.5606,0.0,0.1104,2.438,1.0,0.3037,0.87890625,6012,0,1,1.334,1.517,0,1.799,7
LABUSDT,6058,6060,1776953700,1776956400,LONG,TRAIL,0.6917,0.7062257,0.7643285,0.6674905,1.5509322028036427,1.4616464885179286,0.08928571428571429,13,1.35,71.31,0.19329608938547413,0.0337284142314643,1.9351283644924009,base,adaptive disabled,1.15,73.1,90,73,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.575,bull,0.4213,1.6109,0.364,0.0489,1.382,1.0,0.2193,1.5625,6058,0,1,0.444,-1.0,0,1.818,0
BTCUSDT,6063,6254,1776958200,1777131000,LONG,EXPIRED,78257.0,79013.97403169,82041.87015845,76995.37661385,0.0,-0.04579470895633914,0.04579470895633914,14,1.39,70.39,0.6652269578681516,0.0047817039558195685,1.9787398427244662,base,adaptive disabled,1.0,66.0,60,90,50,80,NEW_YORK,neutral,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Engulfing | Session:NEW_YORK | Zone:FVG | MTF 14,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | NestedOB_1h+2,0,1,0.375,bear,1.0668,0.383,2.92,0.1318,1.262,1.0,0.4705,0.369140625,6063,0,3,2.093,3.719,0,0.809,2
SOLUSDT,6071,6262,1776965400,1777138200,SHORT,EXPIRED,85.31,84.33310492,80.42552462,86.93815846,0.0,-0.06631447208768634,0.06631447208768634,15,3.04,31.14,0.4952380952380995,0.00574428574627221,1.9640861823676918,base,adaptive disabled,1.15,79.8,65,90,90,80,OFF_HOURS,bearish,neutral,FVG,BOS bearish | Vol 3.0x | FVG | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,1,0.525,bull,0.9766,0.8599,0.0,-0.2657,2.095,1.0,-0.0095,0.6328125,6070,0,1,1.597,0.03,1,2.721,4
TAOUSDT,6085,6089,1776978000,1776982500,LONG,TRAIL,245.8,249.75695313,265.58476564,239.20507812,0.43642976628877667,0.36654645176496625,0.06988331452381039,14,1.64,57.1,0.2916666666666672,0.007837306603072783,1.718507593329,base,adaptive disabled,1.25,80.0,80,95,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | BullWick | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.575,bull,0.0303,1.0867,0.0,-0.0725,1.02,1.0,0.1615,0.9375,6085,3,3,0.602,0.602,1,0.87,0
ZECUSDT,6087,6122,1776979800,1777012200,LONG,TRAIL,342.73,349.92733,378.71665,330.73445,0.0,-0.08928571428571402,0.08928571428571402,13,3.42,72.0,0.5140495867768621,0.018063991777150522,1.7826533368928332,base,adaptive disabled,1.15,84.5,90,100,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 3.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.35,bull,0.6169,1.1129,2.352,-0.0412,2.221,1.0,0.6496,1.5625,6087,0,2,1.033,2.905,0,0.96,5
BTCUSDT,6101,6292,1776992400,1777165200,LONG,EXPIRED,78027.7,78589.49944,80836.6972,77091.3676,0.0,-0.04687500000000003,0.04687500000000003,18,2.34,51.48,0.17737961926092513,0.002738781974815283,0.9736050291450687,base,adaptive disabled,1.15,89.7,90,81,100,80,OFF_HOURS,bullish,bullish,OB,BOS bullish | Vol 2.3x | FVG | OB | ChoCH | Engulfing | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.5,bull,1.0607,0.9242,0.0,0.057,1.4,1.0,0.1205,0.28125,6101,13,3,0.863,0.861,1,0.838,0
SOLUSDT,6111,6134,1777001400,1777023000,SHORT,TRAIL,85.65,85.03332,82.5666,86.6778,0.4632403239235003,0.3401934489235002,0.12304687500000011,17,1.47,39.0,0.3134328358208993,0.0028428134963666037,0.8657382386980842,base,adaptive disabled,1.15,73.4,60,97,70,80,OFF_HOURS,neutral,bearish,FVG,BOS bearish | Vol 1.5x | FVG | MACD_Div | ChoCH | Engulfing | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2 | QualityRisk:1.15,0,1,0.5,bull,0.1265,1.2811,1.826,-0.1106,1.253,1.0,-0.088,0.73828125,6111,0,1,1.216,0.235,1,0.941,2
ETHUSDT,6113,6304,1777003200,1777176000,SHORT,EXPIRED,2310.08,2289.25917975,2205.97589876,2344.78136708,0.0,-0.07489157398348777,0.07489157398348777,19,4.7,34.37,0.4015078291127071,0.004089741386426347,1.2261351142915144,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 4.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0,0.575,bear,0.6086,0.5706,2.048,-0.1797,3.412,1.0,-0.471,0.5625,6111,0,1,1.567,0.107,1,0.941,0
SEIUSDT,6131,6231,1777019400,1777110300,LONG,TRAIL,0.0624,0.06324262,0.0666131,0.06099563,0.38037610986065384,0.305395869610577,0.07498024025007681,18,3.18,65.2,0.3756097560975603,0.006076386158825935,1.1082256068130436,base,adaptive disabled,1.15,90.5,90,100,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 3.2x | FVG | LiqSweep | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,0.475,bull,1.0752,1.2936,3.667,0.1629,2.145,1.0,0.2606,0.84375,6130,0,2,1.597,0.842,1,0.842,0
TAOUSDT,6142,6175,1777029300,1777059900,LONG,TRAIL,247.4,250.34189066,262.10945328,242.49684891,1.5402082900557335,1.3383788987448486,0.20182939131088476,17,2.33,61.8,0.30158730158730057,0.0055260782147710285,0.9911415998068229,base,adaptive disabled,1.15,83.7,90,96,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | LiqSweep | ChoCH | Engulfing | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,1,0.475,bear,0.6119,1.0877,0.0,-0.0364,2.55,1.0,0.0067,2.0,6141,0,1,0.665,0.499,1,0.748,5
AVAXUSDT,6145,6261,1777032000,1777137300,LONG,SL,9.428,9.51185734,9.8472867,9.28823777,-1.3335147843591284,-1.5105905222033222,0.1770757378441937,16,2.0,66.4,0.49726775956283337,0.0027179676027083103,0.9427320962827466,base,adaptive disabled,1.15,90.5,90,100,90,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 2.0x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,1,0.325,bear,1.0303,0.7751,0.0,0.0755,2.053,1.0,0.3108,1.3125,6145,3,4,1.795,2.456,1,1.385,1
BTCUSDT,6147,6338,1777033800,1777206600,LONG,EXPIRED,78057.4,78619.41328,80867.4664,77120.7112,0.0,-0.1435546875000017,0.1435546875000017,18,2.27,67.84,0.40963764278689946,0.004061995880350291,2.017656540372575,base,adaptive disabled,1.0,78.0,60,90,90,80,OVERLAP,neutral,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Engulfing | BullWick | Session:OVERLAP | Zone:FVG | MTF 18,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OVERLAP | NestedOB_1h+2,0,1,0.475,bear,1.092,0.6808,0.0,0.2181,2.024,1.0,0.2116,0.861328125,6142,0,1,1.519,0.056,1,1.422,0
ETHUSDT,6155,6260,1777041000,1777136400,SHORT,TRAIL,2316.19,2299.513432,2232.80716,2343.98428,0.3095968031363243,0.14293013646965808,0.16666666666666624,19,1.74,39.83,0.6059113300492727,0.004066593436197504,1.6927541970251732,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 1.7x | FVG | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0,0.5,range,0.4771,1.0524,0.0,0.1403,1.326,-1.0,-0.025,1.0,6153,0,1,0.884,0.945,1,1.048,0
LINKUSDT,6206,6335,1777086900,1777203900,LONG,TRAIL,9.394,9.4616368,9.732184,9.281272,0.5399675321745061,0.4227800321745067,0.11718749999999938,17,1.55,61.94,0.5000000000000202,0.001805979125258242,0.6750749970287453,base,adaptive disabled,1.0,76.5,90,90,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2,0,1,0.4,bear,1.029,1.1976,0.0,0.0177,1.236,1.0,0.2695,0.703125,6201,3,4,1.488,1.349,1,1.302,0
ADAUSDT,6232,6258,1777110300,1777134600,LONG,SL,0.2531,0.25531803,0.26419017,0.24940328,-0.48786914480945415,-0.5528584503627557,0.06498930555330153,18,2.37,64.43,0.5121951219512182,0.0034234906574444287,1.433301422487341,base,adaptive disabled,1.0,90.5,90,100,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 18,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,0.425,range,1.2714,0.3156,10.0,0.1265,2.757,1.0,0.1447,0.474609375,6232,0,5,2.009,4.593,0,1.148,0
ETHUSDT,6240,6345,1777117500,1777212900,SHORT,SL,2314.37,2297.706536,2231.05268,2342.14244,-2.5032010151070616,-2.8365343484403924,0.33333333333333104,16,1.5,37.19,0.3389209009952805,0.0015154241627760284,1.54550566620108,base,adaptive disabled,1.0,74.0,60,100,70,80,OVERLAP,neutral,bearish,FVG,BOS bearish | Vol 1.5x | FVG | LiqSweep | ChoCH | Session:OVERLAP | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | NestedOB_1h+2,0,1,0.525,bull,1.427,0.944,0.0,-0.205,1.496,1.0,-0.179,2.0,6239,0,1,1.321,2.161,1,2.126,0
SUIUSDT,6245,6257,1777122000,1777133700,SHORT,TRAIL,0.9455,0.9386924,0.911462,0.956846,0.9786072836518612,0.645273950318527,0.3333333333333343,13,1.94,32.13,0.811320754716963,0.002401023320155359,0.9867161923699909,base,adaptive disabled,1.15,68.0,60,100,50,80,OVERLAP,neutral,bearish,FVG,BOS bearish | Vol 1.9x | FVG | ChoCH | Engulfing | Session:OVERLAP | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OVERLAP | QualityRisk:1.15,0,0,0.375,range,0.2115,1.0576,0.0,-0.3224,2.132,1.0,-0.3452,2.0,6243,3,6,2.771,0.455,1,2.978,1
LABUSDT,6261,6266,1777136400,1777141800,LONG,TRAIL,0.7822,0.7986262,0.864331,0.754823,2.6380102045014295,2.548724490215715,0.08928571428571434,19,1.72,56.28,0.2920592193808869,0.02541840291443422,1.1036315871535654,base,adaptive disabled,1.15,80.5,90,95,60,80,NEW_YORK,bullish,bullish,OB,BOS bullish | Vol 1.7x | FVG | OB | LiqSweep | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:OB | 💎PREMIUM | MTF 19 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | LiqSweep+1 | ChoCH+1 | Zone:OB+1 | Sess:NEW_YORK | Strong1h+1 | 💎Premium+3 | QualityRisk:1.15,1,0,0.525,range,0.8584,2.1368,0.0,-0.1332,1.45,1.0,-0.0836,1.5625,6260,26,1,0.745,0.734,1,1.468,3
ZECUSDT,6279,6389,1777152600,1777252500,LONG,TRAIL,358.15,363.37751443,384.28757215,349.43747595,0.67294823410418,0.5958716893341253,0.0770765447700547,16,2.09,65.9,0.9969696969696997,0.005323926728336607,1.0472755422055255,base,adaptive disabled,1.15,90.5,90,100,90,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,1,0.425,bear,1.0984,1.2511,0.0,-0.0461,1.51,1.0,0.2942,0.9375,6278,0,5,2.674,0.361,1,0.86,0
