ts,hour_utc,coin,spread,cost54,cost109
1789290456,9,BILL,0.005354,0.003312,0.003377
1789291068,9,BTC,0.000001,0.000001,0.000001
1789291068,9,ETH,0.000004,0.000002,0.000026
1789291068,9,SOL,0.000300,0.000150,0.000150
1789291068,9,ADA,0.000490,0.000245,0.000245
1789291068,9,LINK,0.000353,0.000246,0.000256
1789291068,9,AVAX,0.000137,0.000305,0.000359
1789291068,9,XRP,0.000074,0.000037,0.000037
1789291068,9,DOT,0.000597,0.000383,0.000445
1789291068,9,XLM,0.002809,0.001743,0.001828
1789291068,9,SUI,0.000422,0.000239,0.000296
1789291068,9,HYPE,0.000013,0.000006,0.000006
1789291068,9,ZEC,0.000063,0.000032,0.000099
1789291068,9,AAVE,0.001042,0.000649,0.000867
1789291068,9,TAO,0.000430,0.000215,0.000215
1789291068,9,NEAR,0.000863,0.000432,0.000432
1789291068,9,BILL,0.003821,0.003179,0.003310
1789291680,9,BTC,0.000001,0.000001,0.000001
1789291680,9,ETH,0.000004,0.000002,0.000002
1789291680,9,SOL,0.000100,0.000050,0.000050
1789291680,9,ADA,0.000491,0.000551,0.000644
1789291680,9,LINK,0.000354,0.000247,0.000256
1789291680,9,AVAX,0.000548,0.000274,0.000382
1789291680,9,XRP,0.000149,0.000074,0.000074
1789291680,9,DOT,0.000699,0.000433,0.000441
1789291680,9,XLM,0.003600,0.001899,0.001991
1789291680,9,SUI,0.000423,0.000211,0.000211
1789291680,9,HYPE,0.000064,0.000032,0.000075
1789291680,9,ZEC,0.000128,0.000064,0.000064
1789291680,9,AAVE,0.001527,0.000825,0.000835
1789291680,9,TAO,0.000861,0.000430,0.000430
1789291680,9,NEAR,0.000870,0.000435,0.000435
1789291680,9,BILL,0.006920,0.004099,0.004165
1789292293,9,BTC,0.000001,0.000001,0.000001
1789292293,9,ETH,0.000036,0.000018,0.000018
1789292293,9,SOL,0.000100,0.000050,0.000050
1789292293,9,ADA,0.000489,0.000604,0.000670
1789292293,9,LINK,0.000354,0.000177,0.000177
1789292293,9,AVAX,0.000137,0.000068,0.000176
1789292293,9,XRP,0.000149,0.000075,0.000075
1789292293,9,DOT,0.000697,0.000433,0.000441
1789292293,9,XLM,0.003093,0.001600,0.001630
1789292293,9,SUI,0.000422,0.000211,0.000211
1789292293,9,HYPE,0.000142,0.000071,0.000116
1789292293,9,ZEC,0.000315,0.000157,0.000157
1789292293,9,AAVE,0.002575,0.001350,0.001359
1789292293,9,TAO,0.000429,0.000214,0.000276
1789292293,9,NEAR,0.000864,0.000432,0.000432
1789292293,9,BILL,0.005374,0.003325,0.003390
1789292907,9,BTC,0.000001,0.000001,0.000001
1789292907,9,ETH,0.000004,0.000002,0.000002
1789292907,9,SOL,0.000200,0.000100,0.000100
1789292907,9,ADA,0.000488,0.000244,0.000244
1789292907,9,LINK,0.000264,0.000132,0.000132
1789292907,9,AVAX,0.000136,0.000304,0.000393
1789292907,9,XRP,0.000149,0.000074,0.000074
1789292907,9,DOT,0.000100,0.000090,0.000171
1789292907,9,XLM,0.001292,0.000884,0.001215
1789292907,9,SUI,0.000281,0.000141,0.000141
1789292907,9,HYPE,0.000064,0.000065,0.000171
1789292907,9,ZEC,0.000362,0.000181,0.000181
1789292907,9,AAVE,0.000964,0.000544,0.000553
1789292907,9,TAO,0.000428,0.000214,0.000257
1789292907,9,NEAR,0.000431,0.000215,0.000215
1789292907,9,BILL,0.006144,0.003710,0.003776
1789293521,9,BTC,0.000001,0.000001,0.000001
1789293521,9,ETH,0.000044,0.000022,0.000022
1789293521,9,SOL,0.000201,0.000100,0.000100
1789293521,9,ADA,0.000489,0.000603,0.000669
1789293521,9,LINK,0.000264,0.000202,0.000211
1789293521,9,AVAX,0.000136,0.000068,0.000175
1789293521,9,XRP,0.000074,0.000037,0.000037
1789293521,9,DOT,0.000199,0.000151,0.000233
1789293521,9,XLM,0.001572,0.001496,0.001760
1789293521,9,SUI,0.000281,0.000140,0.000140
1789293521,9,HYPE,0.000231,0.000126,0.000160
1789293521,9,ZEC,0.000028,0.000014,0.000014
1789293521,9,AAVE,0.001445,0.000846,0.000939
1789293521,9,TAO,0.000857,0.000428,0.000428
1789293521,9,NEAR,0.000433,0.000501,0.000575
1789293521,9,BILL,0.005370,0.003341,0.003397
1789294135,10,BTC,0.000001,0.000001,0.000001
1789294135,10,ETH,0.000044,0.000022,0.000022
1789294135,10,SOL,0.000200,0.000100,0.000100
1789294135,10,ADA,0.000488,0.000244,0.000244
1789294135,10,LINK,0.000176,0.000088,0.000093
1789294135,10,AVAX,0.000136,0.000068,0.000104
1789294135,10,XRP,0.000074,0.000037,0.000037
1789294135,10,DOT,0.000199,0.000861,0.000956
1789294135,10,XLM,0.000056,0.001754,0.001902
1789294135,10,SUI,0.000281,0.000234,0.000329
1789294135,10,HYPE,0.000128,0.000064,0.000064
1789294135,10,ZEC,0.000174,0.000087,0.000087
1789294135,10,AAVE,0.001203,0.000732,0.000958
1789294135,10,TAO,0.000427,0.000214,0.000214
1789294135,10,NEAR,0.000433,0.000217,0.000217
1789294135,10,BILL,0.003821,0.002545,0.002610
1789303178,12,NEAR,0.000429,0.000476,0.000560
1789303178,12,BILL,0.004619,0.002949,0.003015
1789331807,20,BTC,0.000001,0.000007,0.000024
1789331807,20,ETH,0.000004,0.000002,0.000002
1789331807,20,SOL,0.000198,0.000099,0.000099
1789331807,20,ADA,0.000960,0.000480,0.000480
1789331807,20,LINK,0.000349,0.000243,0.000253
1789331807,20,AVAX,0.000404,0.000202,0.000245
1789331807,20,XRP,0.000147,0.000074,0.000074
1789331807,20,DOT,0.001082,0.000625,0.000632
1789331807,20,XLM,0.002890,0.001482,0.001492
1789331807,20,SUI,0.000417,0.000233,0.000291
1789331807,20,HYPE,0.000381,0.000191,0.000229
1789331807,20,ZEC,0.000464,0.000254,0.000303
1789331807,20,AAVE,0.000712,0.000929,0.001199
1789331807,20,TAO,0.000848,0.000424,0.000424
1789331807,20,NEAR,0.000427,0.000214,0.000214
1789331807,20,BILL,0.004622,0.002952,0.003017
1789332420,20,BTC,0.000001,0.000001,0.000001
1789332420,20,ETH,0.000004,0.000002,0.000002
1789332420,20,SOL,0.000197,0.000099,0.000099
1789332420,20,ADA,0.000959,0.000479,0.000479
1789332420,20,LINK,0.000262,0.000200,0.000209
1789332420,20,AVAX,0.000538,0.000269,0.000336
1789332420,20,XRP,0.000074,0.000037,0.000037
1789332420,20,DOT,0.001279,0.000723,0.000731
1789332420,20,XLM,0.001332,0.000740,0.000977
1789332420,20,SUI,0.000416,0.000232,0.000290
1789332420,20,HYPE,0.000013,0.000006,0.000039
1789332420,20,ZEC,0.000381,0.000195,0.000207
1789332420,20,AAVE,0.001027,0.000635,0.000653
1789332420,20,TAO,0.000424,0.000561,0.000599
1789332420,20,NEAR,0.000850,0.000425,0.000425
1789332420,20,BILL,0.004619,0.002968,0.003024
1789333033,20,BTC,0.000001,0.000001,0.000001
1789333033,20,ETH,0.000004,0.000002,0.000002
1789333033,20,SOL,0.000099,0.000049,0.000049
1789333033,20,ADA,0.000479,0.000239,0.000239
1789333033,20,LINK,0.000349,0.000175,0.000175
1789333033,20,AVAX,0.000537,0.000269,0.000311
1789333033,20,XRP,0.000074,0.000037,0.000037
1789333033,20,DOT,0.001179,0.000733,0.000859
1789333033,20,XLM,0.001773,0.001247,0.001549
1789333033,20,SUI,0.000277,0.000139,0.000139
1789333033,20,HYPE,0.000292,0.000146,0.000146
1789333033,20,ZEC,0.000462,0.000239,0.000258
1789333033,20,AAVE,0.001184,0.000653,0.000662
1789333033,20,TAO,0.000423,0.000212,0.000212
1789333033,20,NEAR,0.000851,0.000426,0.000426
1789333033,20,BILL,0.004612,0.002963,0.003019
1789333644,21,BTC,0.000001,0.000001,0.000001
1789333644,21,ETH,0.000004,0.000013,0.000034
1789333644,21,SOL,0.000099,0.000049,0.000049
1789333644,21,ADA,0.000480,0.000240,0.000240
1789333644,21,LINK,0.000350,0.000244,0.000253
1789333644,21,AVAX,0.000404,0.000202,0.000245
1789333644,21,XRP,0.000147,0.000074,0.000074
1789333644,21,DOT,0.001378,0.000836,0.000861
1789333644,21,XLM,0.002883,0.001537,0.001629
1789333644,21,SUI,0.000278,0.000165,0.000222
1789333644,21,HYPE,0.000241,0.000121,0.000158
1789333644,21,ZEC,0.000073,0.000036,0.000036
1789333644,21,AAVE,0.000632,0.000376,0.000386
1789333644,21,TAO,0.000423,0.000560,0.000598
1789333644,21,NEAR,0.000853,0.000427,0.000427
1789333644,21,BILL,0.004622,0.002952,0.003017
1789334255,21,BTC,0.000001,0.000001,0.000001
1789334255,21,ETH,0.000004,0.000002,0.000002
1789334255,21,SOL,0.000099,0.000092,0.000120
1789334255,21,ADA,0.000479,0.000240,0.000240
1789334255,21,LINK,0.000262,0.000200,0.000209
1789334255,21,AVAX,0.000672,0.000336,0.000379
1789334255,21,XRP,0.000147,0.000074,0.000074
1789334255,21,DOT,0.001177,0.000903,0.001091
1789334255,21,XLM,0.001661,0.001420,0.001763
1789334255,21,SUI,0.000416,0.000208,0.000208
1789334255,21,HYPE,0.000013,0.000113,0.000193
1789334255,21,ZEC,0.000009,0.000005,0.000005
1789334255,21,AAVE,0.001184,0.000811,0.001154
1789334255,21,TAO,0.000844,0.000422,0.000422
1789334255,21,NEAR,0.000851,0.000426,0.000426
1789334255,21,BILL,0.004612,0.002963,0.003019
1789334867,21,BTC,0.000001,0.000001,0.000001
1789334867,21,ETH,0.000004,0.000002,0.000002
1789334867,21,SOL,0.000099,0.000049,0.000049
1789334867,21,ADA,0.000480,0.000240,0.000240
1789334867,21,LINK,0.000437,0.000219,0.000219
1789334867,21,AVAX,0.000134,0.000067,0.000134
1789334867,21,XRP,0.000074,0.000037,0.000037
1789334867,21,DOT,0.001082,0.000623,0.000688
1789334867,21,XLM,0.002939,0.001469,0.001469
1789334867,21,SUI,0.000278,0.000139,0.000139
1789334867,21,HYPE,0.000254,0.000127,0.000156
1789334867,21,ZEC,0.000335,0.000167,0.000167
1789334867,21,AAVE,0.001422,0.000771,0.000781
1789334867,21,TAO,0.000845,0.000423,0.000423
1789334867,21,NEAR,0.000426,0.000584,0.000612
1789334867,21,BILL,0.006163,0.003082,0.003082
1789335480,21,BTC,0.000001,0.000001,0.000001
1789335480,21,ETH,0.000004,0.000002,0.000002
1789335480,21,SOL,0.000099,0.000049,0.000049
1789335480,21,ADA,0.000481,0.000241,0.000241
1789335480,21,LINK,0.000262,0.000131,0.000131
1789335480,21,AVAX,0.000942,0.000703,0.000722
1789335480,21,XRP,0.000147,0.000074,0.000074
1789335480,21,DOT,0.000981,0.000555,0.000770
1789335480,21,XLM,0.002940,0.001470,0.001470
1789335480,21,SUI,0.000418,0.000209,0.000209
1789335480,21,HYPE,0.000242,0.000153,0.000175
1789335480,21,ZEC,0.000027,0.000014,0.000014
1789335480,21,AAVE,0.001897,0.000949,0.000949
1789335480,21,TAO,0.000843,0.000422,0.000422
1789335480,21,NEAR,0.000427,0.000603,0.000621
1789335480,21,BILL,0.003089,0.002866,0.002978
1789336093,21,BTC,0.000001,0.000001,0.000001
1789336093,21,ETH,0.000004,0.000002,0.000002
1789336093,21,SOL,0.000099,0.000049,0.000049
1789336093,21,ADA,0.000481,0.000241,0.000241
1789336093,21,LINK,0.000613,0.000306,0.000306
1789336093,21,AVAX,0.000135,0.000415,0.000443
1789336093,21,XRP,0.000221,0.000111,0.000111
1789336093,21,DOT,0.000978,0.000766,0.000774
1789336093,21,XLM,0.003105,0.001552,0.001552
1789336093,21,SUI,0.000278,0.000203,0.000352
1789336093,21,HYPE,0.000344,0.000244,0.000272
1789336093,21,ZEC,0.000164,0.000082,0.000082
1789336093,21,AAVE,0.001028,0.000514,0.000514
1789336093,21,TAO,0.000421,0.000211,0.000211
1789336093,21,NEAR,0.000427,0.000603,0.000622
1789336093,21,BILL,0.000771,0.005662,0.006113
1789336704,21,BTC,0.000001,0.000001,0.000001
1789336704,21,ETH,0.000004,0.000002,0.000002
1789336704,21,SOL,0.000099,0.000147,0.000197
1789336704,21,ADA,0.000482,0.000241,0.000241
1789336704,21,LINK,0.000613,0.000307,0.000307
1789336704,21,AVAX,0.000135,0.000300,0.000318
1789336704,21,XRP,0.000074,0.000212,0.000235
1789336704,21,DOT,0.000785,0.001163,0.001171
1789336704,21,XLM,0.002608,0.001304,0.001304
1789336704,21,SUI,0.000557,0.000279,0.000279
1789336704,21,HYPE,0.000433,0.000238,0.000240
1789336704,21,ZEC,0.000475,0.000369,0.000385
1789336704,21,AAVE,0.000873,0.001465,0.001586
1789336704,21,TAO,0.000845,0.000422,0.000422
1789336704,21,NEAR,0.000854,0.000427,0.000427
1789336704,21,BILL,0.003089,0.003526,0.003695
1789337315,22,BTC,0.000001,0.000001,0.000001
1789337315,22,ETH,0.000197,0.000098,0.000098
1789337315,22,SOL,0.000200,0.000100,0.000100
1789337315,22,ADA,0.000488,0.000244,0.000244
1789337315,22,LINK,0.001420,0.000710,0.000710
1789337315,22,AVAX,0.000544,0.000272,0.000272
1789337315,22,XRP,0.000149,0.000075,0.000097
1789337315,22,DOT,0.002192,0.001096,0.001608
1789337315,22,XLM,0.003873,0.001937,0.001949
1789337315,22,SUI,0.000424,0.000212,0.000212
1789337315,22,HYPE,0.000386,0.000200,0.000222
1789337315,22,ZEC,0.000619,0.000309,0.000309
1789337315,22,AAVE,0.003214,0.001607,0.001607
1789337315,22,TAO,0.000429,0.000214,0.000258
1789337315,22,NEAR,0.000867,0.000434,0.000434
1789337315,22,BILL,0.007039,0.003520,0.003520
1789337928,22,BTC,0.000001,0.000001,0.000001
1789337928,22,ETH,0.000004,0.000002,0.000002
1789337928,22,SOL,0.000100,0.000113,0.000132
1789337928,22,ADA,0.000493,0.000246,0.000246
1789337928,22,LINK,0.000446,0.000365,0.000383
1789337928,22,AVAX,0.000821,0.000410,0.000455
1789337928,22,XRP,0.000075,0.000161,0.000174
1789337928,22,DOT,0.002694,0.001635,0.001691
1789337928,22,XLM,0.004688,0.002382,0.002391
1789337928,22,SUI,0.000427,0.000214,0.000214
1789337928,22,HYPE,0.000246,0.000178,0.000183
1789337928,22,ZEC,0.000262,0.000131,0.000131
1789337928,22,AAVE,0.001453,0.000885,0.001375
1789337928,22,TAO,0.000431,0.000216,0.000216
1789337928,22,NEAR,0.000434,0.000217,0.000217
1789337928,22,BILL,0.001571,0.001441,0.001507
1789338538,22,BTC,0.000001,0.000001,0.000001
1789338538,22,ETH,0.000117,0.000059,0.000059
1789338538,22,SOL,0.000201,0.000100,0.000100
1789338538,22,ADA,0.000987,0.000493,0.000493
1789338538,22,LINK,0.000447,0.000365,0.000384
1789338538,22,AVAX,0.000137,0.000187,0.000233
1789338538,22,XRP,0.000225,0.000112,0.000128
1789338538,22,DOT,0.001694,0.001244,0.001346
1789338538,22,XLM,0.002605,0.001341,0.001350
1789338538,22,SUI,0.000429,0.000214,0.000214
1789338538,22,HYPE,0.000013,0.000016,0.000058
1789338538,22,ZEC,0.000019,0.000009,0.000009
1789338538,22,AAVE,0.002984,0.001554,0.001564
1789338538,22,TAO,0.000862,0.000431,0.000431
1789338538,22,NEAR,0.000872,0.000436,0.000436
1789338538,22,BILL,0.003140,0.002225,0.002290
1789339149,22,BTC,0.000001,0.000001,0.000001
1789339149,22,ETH,0.000004,0.000024,0.000064
1789339149,22,SOL,0.000200,0.000100,0.000100
1789339149,22,ADA,0.000494,0.000247,0.000247
1789339149,22,LINK,0.000358,0.000179,0.000179
1789339149,22,AVAX,0.000822,0.000411,0.000456
1789339149,22,XRP,0.000224,0.000198,0.000230
1789339149,22,DOT,0.001199,0.000747,0.000773
1789339149,22,XLM,0.002431,0.001253,0.001263
1789339149,22,SUI,0.000429,0.000214,0.000214
1789339149,22,HYPE,0.000013,0.000006,0.000018
1789339149,22,ZEC,0.000558,0.000289,0.000307
1789339149,22,AAVE,0.001449,0.000787,0.000796
1789339149,22,TAO,0.000431,0.000553,0.000600
1789339149,22,NEAR,0.000869,0.000435,0.000435
1789339149,22,BILL,0.001571,0.001460,0.001516
1789339759,22,BTC,0.000001,0.000020,0.000028
1789339759,22,ETH,0.000077,0.000038,0.000038
1789339759,22,SOL,0.000100,0.000050,0.000050
1789339759,22,ADA,0.000494,0.000247,0.000247
1789339759,22,LINK,0.000268,0.000205,0.000214
1789339759,22,AVAX,0.000548,0.000274,0.000319
1789339759,22,XRP,0.000075,0.000037,0.000070
1789339759,22,DOT,0.001901,0.001071,0.001111
1789339759,22,XLM,0.004187,0.002132,0.002141
1789339759,22,SUI,0.000428,0.000214,0.000214
1789339759,22,HYPE,0.000219,0.000119,0.000160
1789339759,22,ZEC,0.000501,0.000260,0.000279
1789339759,22,AAVE,0.001527,0.000764,0.000764
1789339759,22,TAO,0.000431,0.000216,0.000234
1789339759,22,NEAR,0.000432,0.000296,0.000474
1789339759,22,BILL,0.003942,0.002877,0.004010
1789340371,22,BTC,0.000001,0.000001,0.000001
1789340371,22,ETH,0.000016,0.000008,0.000008
1789340371,22,SOL,0.000100,0.000076,0.000114
1789340371,22,ADA,0.000989,0.000494,0.000494
1789340371,22,LINK,0.000090,0.000045,0.000045
1789340371,22,AVAX,0.000137,0.000069,0.000105
1789340371,22,XRP,0.000150,0.000102,0.000126
1789340371,22,DOT,0.002103,0.001170,0.001262
1789340371,22,XLM,0.002265,0.001209,0.001228
1789340371,22,SUI,0.000429,0.000214,0.000214
1789340371,22,HYPE,0.000246,0.000123,0.000151
1789340371,22,ZEC,0.000168,0.000084,0.000084
1789340371,22,AAVE,0.001287,0.000705,0.000715
1789340371,22,TAO,0.000864,0.000432,0.000432
1789340371,22,NEAR,0.000866,0.000433,0.000433
1789340371,22,BILL,0.004736,0.003027,0.003093
1789340983,23,BTC,0.000001,0.000001,0.000001
1789340983,23,ETH,0.000129,0.000065,0.000065
1789340983,23,SOL,0.000100,0.000050,0.000050
1789340983,23,ADA,0.000493,0.000591,0.000666
1789340983,23,LINK,0.000269,0.000134,0.000134
1789340983,23,AVAX,0.000137,0.000069,0.000105
1789340983,23,XRP,0.000075,0.000037,0.000037
1789340983,23,DOT,0.001101,0.000812,0.000882
1789340983,23,XLM,0.003223,0.001726,0.001754
1789340983,23,SUI,0.000285,0.000143,0.000143
1789340983,23,HYPE,0.000065,0.000032,0.000032
1789340983,23,ZEC,0.000327,0.000218,0.000323
1789340983,23,AAVE,0.000884,0.000504,0.000513
1789340983,23,TAO,0.000431,0.000215,0.000215
1789340983,23,NEAR,0.000432,0.000216,0.000216
1789340983,23,BILL,0.004721,0.003674,0.003805
1789341595,23,BTC,0.000001,0.000001,0.000001
1789341595,23,ETH,0.000004,0.000002,0.000002
1789341595,23,SOL,0.000101,0.000050,0.000050
1789341595,23,ADA,0.000493,0.000517,0.000630
1789341595,23,LINK,0.000269,0.000134,0.000134
1789341595,23,AVAX,0.000686,0.000343,0.000434
1789341595,23,XRP,0.000224,0.000112,0.000140
1789341595,23,DOT,0.001902,0.001034,0.001135
1789341595,23,XLM,0.003052,0.001602,0.001641
1789341595,23,SUI,0.000572,0.000286,0.000286
1789341595,23,HYPE,0.000297,0.000149,0.000149
1789341595,23,ZEC,0.000019,0.000009,0.000009
1789341595,23,AAVE,0.001448,0.000786,0.000795
1789341595,23,TAO,0.000431,0.000554,0.000601
1789341595,23,NEAR,0.000434,0.000217,0.000217
1789341595,23,BILL,0.004724,0.003020,0.003085
1789342205,23,BTC,0.000001,0.000001,0.000001
1789342205,23,ETH,0.000004,0.000002,0.000002
1789342205,23,SOL,0.000201,0.000101,0.000101
1789342205,23,ADA,0.000491,0.000246,0.000246
1789342205,23,LINK,0.000357,0.000249,0.000259
1789342205,23,AVAX,0.000137,0.000069,0.000069
1789342205,23,XRP,0.000224,0.000124,0.000155
1789342205,23,DOT,0.001401,0.000784,0.000880
1789342205,23,XLM,0.003101,0.001588,0.001597
1789342205,23,SUI,0.000428,0.000214,0.000214
1789342205,23,HYPE,0.000026,0.000109,0.000164
1789342205,23,ZEC,0.000771,0.000396,0.000414
1789342205,23,AAVE,0.000161,0.000846,0.000865
1789342205,23,TAO,0.000861,0.000430,0.000430
1789342205,23,NEAR,0.000434,0.000217,0.000217
1789342205,23,BILL,0.004710,0.003010,0.003075
1789342816,23,BTC,0.000001,0.000001,0.000001
1789342816,23,ETH,0.000073,0.000036,0.000036
1789342816,23,SOL,0.000201,0.000101,0.000101
1789342816,23,ADA,0.000491,0.000246,0.000246
1789342816,23,LINK,0.000357,0.000249,0.000259
1789342816,23,AVAX,0.000137,0.000306,0.000360
1789342816,23,XRP,0.000224,0.000191,0.000226
1789342816,23,DOT,0.000999,0.000583,0.000591
1789342816,23,XLM,0.003440,0.001796,0.001814
1789342816,23,SUI,0.000428,0.000334,0.000345
1789342816,23,HYPE,0.000297,0.000160,0.000174
1789342816,23,ZEC,0.000310,0.000158,0.000214
1789342816,23,AAVE,0.000080,0.001494,0.001531
1789342816,23,TAO,0.000431,0.000216,0.000216
1789342816,23,NEAR,0.000434,0.000392,0.000523
1789342816,23,BILL,0.004706,0.003007,0.003073
1789343426,23,BTC,0.000001,0.000001,0.000001
1789343426,23,ETH,0.000004,0.000002,0.000002
1789343426,23,SOL,0.000101,0.000050,0.000050
1789343426,23,ADA,0.000491,0.000570,0.000654
1789343426,23,LINK,0.000268,0.000134,0.000134
1789343426,23,AVAX,0.000137,0.000069,0.000105
1789343426,23,XRP,0.000149,0.000118,0.000134
1789343426,23,DOT,0.000100,0.000133,0.000232
1789343426,23,XLM,0.002875,0.001513,0.001532
1789343426,23,SUI,0.000428,0.000214,0.000214
1789343426,23,HYPE,0.000013,0.000006,0.000057
1789343426,23,ZEC,0.000395,0.000208,0.000226
1789343426,23,AAVE,0.001608,0.001178,0.001273
1789343426,23,TAO,0.000432,0.000216,0.000216
1789343426,23,NEAR,0.000435,0.000217,0.000217
1789343426,23,BILL,0.004728,0.003022,0.003088
1789344038,0,BTC,0.000001,0.000001,0.000001
1789344038,0,ETH,0.000081,0.000050,0.000086
1789344038,0,SOL,0.000202,0.000101,0.000101
1789344038,0,ADA,0.000492,0.000246,0.000246
1789344038,0,LINK,0.000268,0.000205,0.000214
1789344038,0,AVAX,0.000137,0.000069,0.000142
1789344038,0,XRP,0.000224,0.000112,0.000112
1789344038,0,DOT,0.000100,0.000423,0.001044
1789344038,0,XLM,0.003104,0.001590,0.001599
1789344038,0,SUI,0.000285,0.000143,0.000143
1789344038,0,HYPE,0.000194,0.000097,0.000097
1789344038,0,ZEC,0.000508,0.000274,0.000362
1789344038,0,AAVE,0.001851,0.000988,0.000997
1789344038,0,TAO,0.000864,0.000432,0.000432
1789344038,0,NEAR,0.000870,0.000435,0.000435
1789344038,0,BILL,0.014955,0.008152,0.009126
1789344648,0,BTC,0.000001,0.000001,0.000001
1789344648,0,ETH,0.000064,0.000032,0.000032
1789344648,0,SOL,0.000201,0.000101,0.000101
1789344648,0,ADA,0.000981,0.000491,0.000491
1789344648,0,LINK,0.000445,0.000293,0.000302
1789344648,0,AVAX,0.000137,0.000068,0.000140
1789344648,0,XRP,0.000149,0.000077,0.000113
1789344648,0,DOT,0.001204,0.000745,0.000774
1789344648,0,XLM,0.003373,0.001724,0.001734
1789344648,0,SUI,0.000427,0.000213,0.000213
1789344648,0,HYPE,0.000103,0.000066,0.000099
1789344648,0,ZEC,0.000471,0.000243,0.000258
1789344648,0,AAVE,0.001123,0.000623,0.000633
1789344648,0,TAO,0.000861,0.000431,0.000431
1789344648,0,NEAR,0.000434,0.000613,0.000632
1789344648,0,BILL,0.006294,0.003804,0.003869
1789345259,0,BTC,0.000001,0.000001,0.000001
1789345259,0,ETH,0.000068,0.000034,0.000034
1789345259,0,SOL,0.000201,0.000100,0.000100
1789345259,0,ADA,0.000980,0.000490,0.000490
1789345259,0,LINK,0.000267,0.000134,0.000134
1789345259,0,AVAX,0.000274,0.000137,0.000182
1789345259,0,XRP,0.000223,0.000112,0.000112
1789345259,0,DOT,0.000895,0.000595,0.000621
1789345259,0,XLM,0.002755,0.001490,0.001518
1789345259,0,SUI,0.000285,0.000170,0.000228
1789345259,0,HYPE,0.000013,0.000019,0.000069
1789345259,0,ZEC,0.000028,0.000050,0.000118
1789345259,0,AAVE,0.000883,0.000503,0.000513
1789345259,0,TAO,0.000861,0.000430,0.000430
1789345259,0,NEAR,0.000434,0.000217,0.000217
1789345259,0,BILL,0.004724,0.003038,0.003094
1789345870,0,BTC,0.000001,0.000001,0.000001
1789345870,0,ETH,0.000004,0.000002,0.000002
1789345870,0,SOL,0.000101,0.000050,0.000050
1789345870,0,ADA,0.000984,0.000492,0.000492
1789345870,0,LINK,0.000358,0.000179,0.000195
1789345870,0,AVAX,0.000137,0.000069,0.000114
1789345870,0,XRP,0.000224,0.000112,0.000114
1789345870,0,DOT,0.002093,0.001314,0.001380
1789345870,0,XLM,0.003271,0.001673,0.001683
1789345870,0,SUI,0.000430,0.000243,0.000366
1789345870,0,HYPE,0.000013,0.000006,0.000029
1789345870,0,ZEC,0.000417,0.000209,0.000209
1789345870,0,AAVE,0.002012,0.001068,0.001077
1789345870,0,TAO,0.000866,0.000736,0.000802
1789345870,0,NEAR,0.000873,0.000436,0.000436
1789345870,0,BILL,0.005514,0.004072,0.004203
1789346480,0,BTC,0.000001,0.000001,0.000001
1789346480,0,ETH,0.000093,0.000046,0.000046
1789346480,0,SOL,0.000201,0.000100,0.000100
1789346480,0,ADA,0.000490,0.000245,0.000245
1789346480,0,LINK,0.000356,0.000178,0.000178
1789346480,0,AVAX,0.000547,0.000273,0.000318
1789346480,0,XRP,0.000149,0.000074,0.000098
1789346480,0,DOT,0.000099,0.000828,0.000835
1789346480,0,XLM,0.001630,0.001028,0.001309
1789346480,0,SUI,0.000428,0.000214,0.000214
1789346480,0,HYPE,0.000398,0.000210,0.000243
1789346480,0,ZEC,0.000161,0.000091,0.000109
1789346480,0,AAVE,0.000160,0.000556,0.000971
1789346480,0,TAO,0.000430,0.000553,0.000599
1789346480,0,NEAR,0.000863,0.000432,0.000432
1789346480,0,BILL,0.005505,0.003409,0.003475
1789347091,0,BTC,0.000001,0.000001,0.000001
1789347091,0,ETH,0.000064,0.000032,0.000032
1789347091,0,SOL,0.000201,0.000100,0.000100
1789347091,0,ADA,0.000490,0.000245,0.000245
1789347091,0,LINK,0.000356,0.000178,0.000178
1789347091,0,AVAX,0.000683,0.000342,0.000387
1789347091,0,XRP,0.000223,0.000112,0.000119
1789347091,0,DOT,0.001188,0.000677,0.000685
1789347091,0,XLM,0.002809,0.001481,0.001556
1789347091,0,SUI,0.000427,0.000213,0.000213
1789347091,0,HYPE,0.000167,0.000085,0.000091
1789347091,0,ZEC,0.000199,0.000122,0.000170
1789347091,0,AAVE,0.001362,0.000743,0.000752
1789347091,0,TAO,0.000858,0.000429,0.000429
1789347091,0,NEAR,0.000868,0.000434,0.000434
1789347091,0,BILL,0.005510,0.003412,0.003477
1789347702,1,BTC,0.000001,0.000001,0.000001
1789347702,1,ETH,0.000004,0.000002,0.000002
1789347702,1,SOL,0.000201,0.000100,0.000100
1789347702,1,ADA,0.000490,0.000245,0.000245
1789347702,1,LINK,0.000266,0.000203,0.000213
1789347702,1,AVAX,0.000137,0.000186,0.000231
1789347702,1,XRP,0.000148,0.000074,0.000074
1789347702,1,DOT,0.001386,0.000775,0.000784
1789347702,1,XLM,0.003700,0.001887,0.001897
1789347702,1,SUI,0.000426,0.000213,0.000213
1789347702,1,HYPE,0.000167,0.000241,0.000265
1789347702,1,ZEC,0.000094,0.000047,0.000047
1789347702,1,AAVE,0.000080,0.000695,0.001246
1789347702,1,TAO,0.000430,0.000215,0.000215
1789347702,1,NEAR,0.000869,0.000435,0.000435
1789347702,1,BILL,0.004713,0.003031,0.003087
