symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,entry_is_intrabar,atr_at_signal,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
ADAUSDT,11844,11915,1785678300,1785743100,LONG,SL,0.1881,0.19129158,0.21469647,0.18278071,-1.1896559503242001,-1.2393835690477517,0.049727618723551664,17,4.18,56.61,0.24731182795699028,0.013044021996605015,1.5122913010466283,base,adaptive disabled,1.15,88.3,90,89,90,80,NEW_YORK,bullish,bullish,FVG,True,0.0017192937958305417,BOS bullish | Vol 4.2x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.4783,0,2.2684,0.0526,4.1362,-1,0.0,1.0152,0.752,2.556,-0.1083,1.842,1.0,0.0524,1.171875,11844,6,6,0.058,-1.0,0,2.268,0
ADAUSDT,11942,11994,1785766500,1785814200,LONG,TRAIL,0.192,0.196032,0.2256,0.18528,0.1569475446428561,0.1343470982142847,0.022600446428571418,16,3.23,69.48,0.44642857142857234,0.01679900134813372,2.8329225015987776,base,adaptive disabled,1.15,88.5,90,90,90,80,NEW_YORK,bullish,bullish,FVG,True,0.001724367963219542,BOS bullish | Vol 3.2x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,0,-1.0,range,0.2797,0,4.1754,0.0526,3.1318,-1,0.0,0.4911,1.0665,1.429,0.1121,1.688,1.0,0.5332,0.6591796875,11942,0,6,2.494,-1.0,0,1.914,2
AVAXUSDT,6594,6597,1785804300,1785807900,LONG,TRAIL,6.571,6.6183112,6.96526,6.492148,0.5136204535078435,0.43862045350784296,0.0750000000000005,15,1.34,59.21,0.12359550561797708,0.0053222735689576585,1.45785943511916,base,adaptive disabled,1.15,73.3,90,74,50,80,OFF_HOURS,bullish,bullish,FVG,True,0.023488554387397744,BOS bullish | Vol 1.3x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3692,0,2.4693,0.1765,1.1933,-1,0.0,0.1141,7.1653,0.0,0.1695,0.877,1.0,-0.0585,0.75,6594,1,2,0.043,0.426,1,1.533,0
SOLUSDT,12033,12055,1785848400,1785869100,LONG,TRAIL,73.65,74.18028,78.069,72.7662,0.8019348268838914,0.6706848268838925,0.13124999999999884,17,1.35,56.66,0.5187969924812075,0.0028469329783465144,1.1553803003805894,base,adaptive disabled,1.15,84.5,90,100,70,80,OVERLAP,bullish,bullish,FVG,True,0.18581779883724442,BOS bullish | Vol 1.4x | FVG | MACD_Div | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,-1.0,range,0.32,0,2.3679,0.1111,1.7879,-1,0.0,0.5092,1.2069,0.0,0.0739,1.323,1.0,0.253,1.3125,12033,4,5,0.215,1.722,1,1.023,2
SOLUSDT,12056,12151,1785869100,1785955500,LONG,TRAIL,73.99,74.62691483,79.29762361,72.92847528,0.2013613022596465,0.1543127040885174,0.04704859817112905,16,1.75,57.54,0.1818181818181835,0.004230820604587495,1.4826004204382197,base,adaptive disabled,1.15,80.7,90,81,70,80,OFF_HOURS,bullish,bullish,FVG,True,0.27152472179047094,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.2752,0,2.5412,0.1111,1.3191,-1,0.0,0.7819,1.099,0.0,-0.0398,1.636,-1.0,-0.0803,0.5625,12056,1,1,0.405,0.368,1,1.068,2
XRPUSDT,12119,12132,1785925800,1785938400,SHORT,TRAIL,1.062,1.0543536,0.99828,1.074744,0.5061205273069699,0.35612052730696825,0.15000000000000158,14,1.87,36.63,0.3829787234042337,0.002480153182805003,1.3941071576230215,base,adaptive disabled,1.0,75.8,65,100,70,80,LONDON,bearish,neutral,FVG,True,0.0019353111031041148,BOS bearish | Vol 1.9x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,bear,0.243,0,3.2036,0.0526,1.8299,-1,0.0,0.4159,1.0986,0.783,-0.2017,1.391,1.0,-0.1674,1.5,12119,0,1,0.362,0.413,1,1.343,2
XRPUSDT,12120,12132,1785926700,1785938400,SHORT,TRAIL,1.062,1.0543536,0.99828,1.074744,0.5061205273069699,0.35612052730696825,0.15000000000000158,13,1.84,37.07,0.3258426966291978,0.0023239456990884933,1.3063021088730995,base,adaptive disabled,1.0,69.5,65,99,50,80,LONDON,bearish,neutral,FVG,True,0.0018970745957371394,BOS bearish | Vol 1.8x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,bear,0.26,0,3.2682,0.1111,1.7967,-1,0.0,0.4159,1.0986,0.725,-0.1458,2.49,1.0,-0.0589,1.5,12120,1,2,0.316,0.474,1,0.738,0
XRPUSDT,12126,12132,1785932100,1785938400,SHORT,TRAIL,1.062,1.0543536,0.99828,1.074744,0.6642831920903979,0.46740819209039586,0.19687500000000208,13,1.77,31.95,0.511627906976743,0.0020116249831292608,1.1257688656644689,base,adaptive disabled,1.15,69.8,65,100,50,80,OVERLAP,bearish,neutral,FVG,True,0.0019811510544735225,BOS bearish | Vol 1.8x | FVG | ChoCH | Engulfing | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bear,0.45,0,2.019,0.3333,1.2117,-1,0.0,0.4159,1.0986,1.222,-0.1432,1.301,1.0,-0.1595,1.96875,12122,3,4,1.363,2.726,1,1.312,5
SOLUSDT,12128,12148,1785933900,1785952800,LONG,TRAIL,73.98,74.512656,78.4188,73.09224,0.9462016761286871,0.7462016761286872,0.19999999999999998,16,1.93,56.26,0.14049586776859718,0.004593092989574919,2.120860687938946,base,adaptive disabled,1.15,67.2,60,66,70,80,OVERLAP,neutral,bullish,FVG,True,0.19030709330810858,BOS bullish | Vol 1.9x | FVG | ChoCH | Engulfing | Session:OVERLAP | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OVERLAP | NestedOB_1h+2 | QualityRisk:1.15,0,0,-1.0,range,0.3971,0,3.4681,0.1111,3.1718,-1,0.0,0.9237,1.0513,0.586,-0.0171,1.752,1.0,0.1883,2.0,12128,0,1,0.263,0.525,1,1.103,2
SOLUSDT,12252,12317,1786045500,1786104900,SHORT,SL,72.73,72.12858968,67.71824735,73.73235053,-0.6818348267845963,-0.7369346567313116,0.05509982994671529,15,3.46,36.79,0.5752212389380407,0.0023881975509416112,0.876349091319206,base,adaptive disabled,1.15,81.8,65,100,90,80,DEAD_ZONE,bearish,neutral,FVG,True,0.20235052999447414,BOS bearish | Vol 3.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bear,0.2727,0,3.3605,0.1111,2.3762,-1,0.0,1.2371,0.848,8.125,-0.1136,3.504,1.0,-0.1231,0.6328125,12252,2,4,1.433,1.235,1,0.988,4
SOLUSDT,12253,12267,1786046400,1786059900,SHORT,TRAIL,72.85,72.31665275,68.40543957,73.73891209,0.5600244451619373,0.47704590788048395,0.0829785372814533,14,1.71,34.14,0.5333333333333428,0.0030673274900469664,1.184634164315557,base,adaptive disabled,1.15,69.8,65,100,50,80,OFF_HOURS,bearish,neutral,FVG,True,0.20891208662365876,BOS bearish | Vol 1.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bear,0.3818,0,2.7284,0.1765,2.2802,-1,0.0,0.0337,1.1812,0.0,-0.252,1.49,1.0,-0.2398,0.84375,12249,0,1,1.149,1.436,1,0.957,0
SOLUSDT,12253,12317,1786046400,1786104900,SHORT,SL,72.73,72.12869042,67.71908683,73.73218263,-0.6819490575285702,-0.7370581185886289,0.05510906106005887,13,1.84,38.12,0.4857142857142718,0.0028925216910653515,1.0556257911557312,base,adaptive disabled,1.15,69.8,65,100,50,80,DEAD_ZONE,bearish,neutral,FVG,True,0.20218263498962336,BOS bearish | Vol 1.8x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bear,0.2727,0,2.8192,0.1765,2.2802,-1,0.0,1.2373,0.8481,4.25,-0.1572,1.86,-1.0,0.0118,0.6328125,12253,3,5,1.286,1.385,1,0.989,0
XRPUSDT,12287,12421,1786077000,1786198500,SHORT,SL,1.0218,1.01003955,0.92379624,1.04140075,-0.5969159343392468,-0.6321041286685456,0.03518819432929873,15,3.01,28.86,0.7756097560975637,0.004446029821452608,1.5858528440535637,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,True,0.0034007519788362907,BOS bearish | Vol 3.0x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.2358,0,3.8521,0.1111,2.3526,-1,0.0,1.102,0.9353,0.0,0.0136,4.263,1.0,-0.4292,0.5625,12287,1,4,2.205,-1.0,0,0.706,5
ADAUSDT,12316,12319,1786103100,1786106700,LONG,TP1,0.2009,0.20239439,0.2049,0.19840934,-0.47427187974270935,-0.6013135072631254,0.12704162752041598,16,1.39,52.7,0.30769230769231715,0.005943409229500589,1.0795392405896087,base,adaptive disabled,1.15,83.7,90,96,70,80,OVERLAP,bullish,bullish,FVG,True,0.0010906580468083105,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.5625,0,1.9254,0.1111,1.3702,-1,0.0,0.6424,1.2714,0.0,-0.0212,1.517,1.0,-0.3982,1.3125,12316,6,1,0.55,1.65,0,0.917,1
ADAUSDT,12317,12319,1786104000,1786106700,LONG,TP1,0.2009,0.20238622,0.2132852,0.19842296,-0.47687966282336414,-0.6046198285049849,0.12774016568162072,18,2.35,48.69,0.19298245614035156,0.006111966832142105,1.122934997624633,base,adaptive disabled,1.15,87.1,90,83,90,80,OVERLAP,bullish,bullish,FVG,True,0.0010770396148978873,BOS bullish | Vol 2.4x | FVG | ChoCH | Discount | BullWick | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Discount+1 | BullWick+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.5625,0,1.7641,0.1765,1.9332,-1,0.0,0.6459,1.2784,0.0,-0.1203,2.807,1.0,-0.3863,1.3125,12317,7,2,1.114,2.228,0,0.836,0
AVAXUSDT,6949,6981,1786123800,1786153500,SHORT,SL,6.378,6.28941688,5.63980733,6.52563853,-0.975355146112604,-1.0142352406245179,0.038880094511913654,16,2.74,34.27,0.39823008849558245,0.0043353609646582724,1.3332267195331802,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.025638533677591672,BOS bearish | Vol 2.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,bear,0.1812,3,3.7834,0.0526,2.6744,-1,0.0,1.4021,0.1919,0.776,-0.2477,2.605,1.0,-0.7788,0.75,6949,0,2,1.053,0.39,1,1.053,2
SOLUSDT,12479,12494,1786249800,1786264200,LONG,TRAIL,75.85,76.39612,80.401,74.9398,0.21784360580092496,0.17565610580092444,0.04218750000000051,15,1.4,54.7,0.34482758620686865,0.001668036291531144,0.9759295410308938,base,adaptive disabled,1.15,78.5,90,100,50,80,OFF_HOURS,bullish,bullish,FVG,True,0.13343763193419372,BOS bullish | Vol 1.4x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.4359,0,2.7728,0.1111,2.2704,-1,0.0,0.0879,1.117,0.0,0.0847,1.697,1.0,0.0042,0.421875,12479,3,1,0.15,5.546,0,0.824,1
SOLUSDT,12491,12515,1786260600,1786283100,LONG,TRAIL,76.13,76.678136,80.6978,75.21644,0.1662452384079896,0.13460461340798924,0.03164062500000036,15,3.4,70.79,0.5806451612903307,0.0029748605007888923,1.8875489877529597,base,adaptive disabled,1.15,88.5,90,90,90,80,OFF_HOURS,bullish,bullish,FVG,True,0.1343819132232079,BOS bullish | Vol 3.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.3514,0,4.0928,0.1765,1.9478,-1,0.0,0.1423,1.2223,1.8,0.2535,2.283,1.0,0.6555,0.31640625,12489,1,2,2.084,2.828,1,1.191,6
