symbol,direction,entry_time,exit_time,entry,sl,tp1,outcome,net_r,risk_pct,size_mult,eff_ratio,z
DOTUSDT,LONG,1771665300,1771666200,1.374,1.3618571428571429,1.3861428571428573,TP2,0.9547388235294119,0.008837596173840733,1,0.5000000000000017,2.3440966720748144
AAVEUSDT,LONG,1771666200,1771673400,120.93,119.47142857142858,122.38857142857144,TP2,0.9668360430950049,0.012061286931046288,1,0.7678275290215579,2.248832682991716
ADAUSDT,LONG,1771666200,1771671600,0.2858,0.28344285714285716,0.28815714285714283,SL,-1.0484993939393943,0.008247525742277242,1,0.3203883495145609,2.570963457839489
LINKUSDT,LONG,1771667100,1771677000,8.955,8.908000000000001,9.001999999999999,SL,-1.0762127659574474,0.00524846454494691,1,0.2734082397003766,2.6650660656020593
ETHUSDT,LONG,1771672500,1771673400,1978.06,1969.4171428571428,1986.702857142857,TP2,0.908453421487603,0.004369360455626781,1,0.4149947201689566,2.054335529172968
TAOUSDT,LONG,1771675200,1771677900,182.2,180.14285714285714,184.25714285714284,SL,-1.0354277777777778,0.0112905755057237,1,0.48888888888888943,1.647936970277671
HYPEUSDT,SHORT,1771677900,1771685100,29.902,30.15514285714286,29.648857142857143,SL,-1.0472492099322799,0.00846575002149881,1,0.13285714285714229,-2.5073383188194085
ZECUSDT,SHORT,1771677900,1771684200,259.55,261.96000000000004,257.14,SL,-1.0430788381742737,0.009285301483336577,1,0.12761506276150317,-2.5216015408285744
AVAXUSDT,LONG,1771680600,1771683300,9.328,9.27742857142857,9.378571428571428,TP2,0.9262192090395486,0.005421465327125747,1,0.5663430420711952,2.076582560684169
SOLUSDT,LONG,1771682400,1771684200,85.81,85.22428571428571,86.39571428571429,TP2,0.9413980487804875,0.006825711289060516,1,0.42857142857143304,2.449880488783456
XRPUSDT,LONG,1771682400,1771684200,1.4468,1.4381857142857144,1.4554142857142858,TP2,0.9328185737976783,0.005954026620324658,1,0.3030303030303061,2.3218849299366577
ADAUSDT,SHORT,1771690500,1771708500,0.2811,0.28344285714285716,0.27875714285714287,TP2,0.9520073170731708,0.008334603852213256,1,0.2777777777777772,-2.454025553359359
HYPEUSDT,SHORT,1771690500,1771698600,29.709,30.003999999999998,29.414,SL,-1.0402833898305086,0.009929650947524292,1,0.44649933949801685,-1.869011473181817
LINKUSDT,SHORT,1771690500,1771696800,8.878,8.951714285714287,8.804285714285713,SL,-1.0481751937984494,0.008303028352589122,1,0.2703583061889285,-2.3079456153663505
TAOUSDT,LONG,1771696800,1771707600,184.4,181.84285714285716,186.95714285714286,SL,-1.0288446927374304,0.013867369073442722,1,0.3684210526315784,2.323504695074445
XLMUSDT,SHORT,1771718400,1771722900,0.16087,0.1617157142857143,0.16002428571428573,TP2,0.9239128378378368,0.005257128648686983,1,0.3015873015873056,-1.5517702973884682
AVAXUSDT,SHORT,1771719300,1771731000,9.07,9.127,9.013,TP2,0.936350877192982,0.006284454244762913,1,0.5482233502538052,-1.8590760817552756
LINKUSDT,SHORT,1771719300,1771721100,8.859,8.90242857142857,8.81557142857143,TP2,0.9184039473684211,0.004902197926241277,1,0.366666666666663,-1.402450204327723
DOTUSDT,LONG,1771726500,1771729200,1.363,1.3534285714285714,1.3725714285714286,SL,-1.056961194029851,0.007022324703909415,1,0.2352941176470573,2.4165919887140697
TAOUSDT,SHORT,1771726500,1771729200,179.2,181.04285714285714,177.35714285714283,TP2,0.9611038759689924,0.010283801020408191,1,0.4157303370786533,-1.7003887453886233
NEARUSDT,SHORT,1771729200,1771763400,1.0297,1.0415571428571428,1.0178428571428573,TP2,0.9652631325301203,0.011515143106868785,1,0.41071428571428537,-1.7144274440612488
ZECUSDT,SHORT,1771730100,1771749900,255.13,258.20714285714286,252.05285714285714,TP2,0.966835468895079,0.012061078105839628,1,0.35032774945375494,-3.0031751948277665
AVAXUSDT,SHORT,1771737300,1771755300,8.993,9.050571428571429,8.935428571428572,SL,-1.0624823821339946,0.006401804578164004,1,0.20754716981131924,-2.625575021159561
DOTUSDT,SHORT,1771750800,1771754400,1.322,1.3322857142857143,1.3117142857142858,SL,-1.051411111111111,0.007780419278149996,1,0.6170212765957543,-2.385678863853195
HYPEUSDT,LONG,1771758900,1771762500,29.776,29.560142857142857,29.991857142857143,SL,-1.0551772336201193,0.007249366699930892,1,0.09282700421941095,2.4697600733848595
ADAUSDT,SHORT,1771762500,1771767900,0.2736,0.2751857142857143,0.2720142857142857,TP2,0.9309837837837838,0.005795739348370927,1,0.3611111111111135,-3.296601923647952
AVAXUSDT,SHORT,1771762500,1771764300,8.948,8.995714285714286,8.900285714285715,TP2,0.9249868263473044,0.005332396704770356,1,0.2094861660079057,-2.2675285024721674
NEARUSDT,LONG,1771805700,1771807500,1.0228,1.0135571428571428,1.032042857142857,SL,-1.0442633693972179,0.009036817699312808,1,0.35516372795969914,2.3445319927112753
SOLUSDT,SHORT,1771806600,1771808400,82.19,82.98714285714286,81.39285714285714,TP2,0.95875770609319,0.00969878156883875,1,0.3163841807909599,-2.57837831040903
XLMUSDT,SHORT,1771806600,1771807500,0.1542,0.15510857142857143,0.15329142857142858,TP2,0.9321132075471704,0.005892162312395831,1,0.23142250530784902,-2.0941645571880048
AAVEUSDT,SHORT,1771807500,1771809300,116.96,117.91857142857143,116.00142857142856,TP2,0.9511940387481371,0.008195720148524537,1,0.17578125000000094,-2.053734332013382
ADAUSDT,SHORT,1771808400,1771809300,0.2681,0.2704142857142857,0.2657857142857143,TP2,0.9536617283950616,0.008632173496030232,1,0.13131313131312927,-2.129138816294922
AVAXUSDT,SHORT,1771809300,1771810200,8.509,8.607714285714286,8.410285714285715,TP2,0.9655206946454413,0.011601161795074104,1,0.5256637168141544,-4.038259209455028
BTCUSDT,SHORT,1771810200,1771812000,65010.0,65667.4857142857,64352.514285714286,TP2,0.9604493307839498,0.01011360889533474,1,0.6525349169690986,-3.1634790312041843
HYPEUSDT,SHORT,1771810200,1771816500,27.748,28.135428571428573,27.36057142857143,TP2,0.9713516224188791,0.013962396260219525,1,0.6256104177970713,-3.2250588814517114
ETHUSDT,SHORT,1771812000,1771832700,1855.19,1884.7457142857143,1825.6342857142859,SL,-1.0251076997438253,0.01593136783063422,1,0.6033678936747617,-2.4225972221224663
SOLUSDT,SHORT,1771817400,1771830000,77.41,79.02714285714285,75.79285714285714,SL,-1.0191473498233217,0.02089061952128738,1,0.8135135135135108,-1.2746404318264108
LABUSDT,LONG,1771828200,1771857000,0.13695,0.13447571428571428,0.1394242857142857,SL,-1.0221397228637414,0.01806707348876024,1,0.2601156069364163,3.049288265377478
AAVEUSDT,LONG,1771839900,1771850700,116.98,115.60428571428572,118.35571428571428,TP2,0.9659871235721702,0.011760252057738767,1,0.5338882282996438,2.357164453546251
ADAUSDT,LONG,1771839900,1771850700,0.2703,0.26758571428571426,0.2730142857142857,TP2,0.9601663157894738,0.010041752550076645,1,0.6125,2.3053187494374114
ETHUSDT,LONG,1771854300,1771857000,1931.72,1916.2214285714285,1947.2185714285715,SL,-1.0498554336805233,0.00802319768318985,1,0.5954699886749666,1.525508840050634
SOLUSDT,LONG,1771854300,1771857000,80.97,80.24142857142857,81.69857142857143,SL,-1.044454117647059,0.008998041602709988,1,0.558823529411771,1.4694048813610108
HYPEUSDT,SHORT,1771855200,1771856100,27.12,27.560285714285715,26.679714285714287,TP2,0.9753614536015573,0.016234723978086757,1,0.309612320764737,-2.226754046456812
NEARUSDT,SHORT,1771857000,1771862400,0.9975,1.0069285714285714,0.9880714285714286,TP2,0.95768181818183,0.009452201933404934,1,0.3270142180094828,-2.8009413530812255
LABUSDT,LONG,1771892100,1771896600,0.13598,0.13469857142857142,0.13726142857142856,SL,-1.0424463768115941,0.009423654739142317,1,0.39212007504690466,1.7860014131224151
SEIUSDT,LONG,1771893900,1771895700,0.06711,0.06658857142857143,0.06763142857142858,SL,-1.0514816438356167,0.007769759669625532,1,0.2738461538461542,2.041946376328022
ETHUSDT,SHORT,1771895700,1771896600,1844.9,1861.0528571428572,1828.747142857143,TP2,0.9543139648005661,0.00875541066879352,1,0.0531233025529586,-2.582797461743652
SOLUSDT,SHORT,1771895700,1771896600,77.42,78.2357142857143,76.60428571428571,TP2,0.9620357267950964,0.010536221721961855,1,0.11659192825112034,-2.6224571552584615
XRPUSDT,SHORT,1771895700,1771896600,1.3438,1.3549,1.3327000000000002,SL,-1.0484252252252253,0.00826015776157165,1,0.13575525812619335,-2.686121906159156
SUIUSDT,SHORT,1771903800,1771939800,0.8626,0.8760571428571429,0.8491428571428572,TP2,0.97436008492569,0.01560067569805572,1,0.3797909407665478,-2.8793878432302837
TAOUSDT,SHORT,1771903800,1771929900,167.4,170.35714285714286,164.44285714285715,TP2,0.9773565217391305,0.017665130568356387,1,0.3170731707317082,-2.7784564421125086
AAVEUSDT,SHORT,1771904700,1771945200,112.38,114.07142857142857,110.68857142857142,SL,-1.0265763513513513,0.01505097500826277,1,0.36050156739811956,-2.406623505215112
HYPEUSDT,LONG,1771928100,1771938900,26.576,26.25857142857143,26.893428571428572,SL,-1.0334891089108913,0.011944181646168351,1,0.25727773406766663,1.9634393296416321
ADAUSDT,SHORT,1771939800,1771940700,0.2558,0.2575,0.25410000000000005,TP2,0.9398117647058825,0.006645817044566079,1,0.32307692307692415,-2.2036757873561634
HYPEUSDT,LONG,1771945200,1771946100,26.774,26.39057142857143,27.15742857142857,SL,-1.0279311475409836,0.014320929686582919,1,0.12019826517967665,2.5041226080109573
TAOUSDT,LONG,1771945200,1771949700,168.4,165.74285714285716,171.05714285714285,TP2,0.9746494623655912,0.015778758059043017,1,0.22388059701492385,3.36700804471222
AAVEUSDT,LONG,1771947000,1771967700,114.96,113.39714285714285,116.52285714285713,SL,-1.0294230347349178,0.013594790734665489,1,0.3407821229050264,2.9208959925005837
ADAUSDT,LONG,1771947000,1771974900,0.2605,0.25744285714285714,0.2635571428571429,SL,-1.0340841121495328,0.011735673156018601,1,0.36633663366337404,3.073504281992898
LABUSDT,SHORT,1771947900,1771963200,0.13049,0.13203428571428572,0.12894571428571427,SL,-1.0337994449583716,0.0118345138653209,1,0.41883767535070127,-2.4807473917352176
ZECUSDT,LONG,1771951500,1771983900,245.32,240.03714285714284,250.60285714285715,TP2,0.981425202812331,0.02153455544944214,1,0.553444180522566,3.042591641858863
DOTUSDT,SHORT,1771967700,1771982100,1.239,1.2515714285714286,1.2264285714285716,SL,-1.0394227272727274,0.010146431453937465,1,0.2156862745098041,-1.9395630337539018
AVAXUSDT,SHORT,1771968600,1771982100,8.291,8.370571428571429,8.211428571428572,SL,-1.0416782764811487,0.009597325843858296,1,0.20821114369501428,-2.617428942993812
NEARUSDT,SHORT,1771968600,1771982100,0.9678,0.9771142857142857,0.9584857142857143,SL,-1.041561963190184,0.009624184453694704,1,0.28604118993135336,-2.3236211189867833
SOLUSDT,LONG,1771971300,1771982100,79.2,78.3757142857143,80.02428571428571,TP2,0.9615667244367417,0.0104076479076479,1,0.3202247191011248,2.558870683110378
SEIUSDT,LONG,1771980300,1771982100,0.06614,0.06566857142857144,0.06661142857142857,TP2,0.9438812121212123,0.007127737699252692,1,0.14644351464435001,2.0637045167493895
LABUSDT,LONG,1772071200,1772079300,0.15079,0.14779714285714288,0.15378285714285714,SL,-1.0201533174224344,0.01984784894792184,1,0.2910216718266258,2.288661537816378
XRPUSDT,LONG,1772080200,1772081100,1.4518,1.4355142857142857,1.4680857142857142,TP2,0.964341754385965,0.011217601794816318,1,0.36419001218026814,2.1576232298528844
BTCUSDT,LONG,1772081100,1772083800,68705.9,68153.2,69258.59999999999,SL,-1.0497238284783792,0.008044432865299735,1,0.2842752787389443,2.214616033272974
XLMUSDT,LONG,1772081100,1772082900,0.16483,0.16315285714285716,0.16650714285714285,SL,-1.0393120954003408,0.01017498548287844,1,0.2874172185430449,2.5768850609735394
AAVEUSDT,SHORT,1772082900,1772086500,117.38,118.99714285714286,115.76285714285713,TP2,0.970966077738516,0.0137769880485846,1,0.305288461538462,-2.1174685352701403
LABUSDT,SHORT,1772087400,1772090100,0.14524,0.14729,0.14319,SL,-1.028339512195122,0.014114568989259158,1,0.44042553191489026,-2.026084559782661
AVAXUSDT,SHORT,1772089200,1772105400,9.358,9.464857142857143,9.251142857142858,TP2,0.964970053475936,0.011418801331175841,1,0.21558441558441618,-2.4651160460697703
HYPEUSDT,LONG,1772090100,1772093700,28.478,28.10757142857143,28.848428571428574,SL,-1.030751407635943,0.013007534638267116,1,0.3790496760259205,2.299462506452009
TAOUSDT,LONG,1772091000,1772097300,185.7,182.75714285714284,188.64285714285714,TP2,0.9747592233009709,0.0158473728748365,1,0.09734513274336297,2.327256074151605
SUIUSDT,SHORT,1772091900,1772097300,0.95,0.9618714285714286,0.9381285714285713,SL,-1.0320096269554753,0.012496240601503786,1,0.3067729083665353,-1.7184424253812263
ZECUSDT,SHORT,1772095500,1772107200,245.94,250.42857142857142,241.45142857142858,TP2,0.9780830044557607,0.018250676703957986,1,0.356371490280777,-1.8253241021454403
LABUSDT,LONG,1772099100,1772100900,0.15119,0.14863142857142855,0.15374857142857143,SL,-1.023636627582356,0.016922887946103856,1,0.22413793103448135,2.8689515052786576
SUIUSDT,SHORT,1772103600,1772118000,0.9483,0.9606857142857144,0.9359142857142857,TP2,0.9693743944636678,0.013060966240339856,1,0.15479876160990727,-1.5820743833591577
NEARUSDT,SHORT,1772106300,1772109000,1.1205,1.1336,1.1074000000000002,SL,-1.0342137404580154,0.011691209281570714,1,0.24963503649634877,-2.193905938071642
NEARUSDT,LONG,1772110800,1772114400,1.1529,1.1357000000000002,1.1701,SL,-1.0268116279069768,0.014918900164801782,1,0.16367265469061837,2.420525694798883
AAVEUSDT,SHORT,1772114400,1772117100,113.73,115.12714285714286,112.33285714285715,SL,-1.0325607361963192,0.0122847345216113,1,0.22641509433962134,-2.029099199813721
HYPEUSDT,SHORT,1772151300,1772158500,28.036,28.354000000000003,27.718,SL,-1.0352654088050315,0.011342559566271932,1,0.43720930232558414,-2.024972282335606
BTCUSDT,SHORT,1772153100,1772159400,67102.1,67484.68571428572,66719.5142857143,SL,-1.07015640939472,0.005701546066154637,1,0.29321366307224905,-2.8705199081582835
ETHUSDT,SHORT,1772153100,1772159400,2012.87,2028.2171428571428,1997.522857142857,SL,-1.0524624034254861,0.007624507721384358,1,0.2462311557788936,-3.0549590710065018
LABUSDT,LONG,1772156700,1772192700,0.15772,0.15397714285714287,0.16146285714285713,SL,-1.016855572519084,0.023731024238252213,1,0.2893910860012567,2.728800864818519
AVAXUSDT,SHORT,1772252100,1772260200,8.867,8.912857142857144,8.821142857142858,TP2,0.9226554517133968,0.005171663793520196,1,0.30044843049327014,-1.9521752425143628
DOTUSDT,SHORT,1772252100,1772259300,1.56,1.5891428571428572,1.530857142857143,TP2,0.9785882352941176,0.018681318681318677,1,0.2740740740740739,-2.421868546458853
NEARUSDT,SHORT,1772256600,1772260200,1.0745,1.0836428571428571,1.065357142857143,TP2,0.9529906250000003,0.008508941035697734,1,0.4557823129251745,-1.8370869413482442
AAVEUSDT,SHORT,1772260200,1772261100,108.82,109.93571428571428,107.7042857142857,TP2,0.9609864276568502,0.010252842177120788,1,0.7620041753653469,-3.3251552379409444
ADAUSDT,SHORT,1772261100,1772262000,0.267,0.2705,0.2635,TP2,0.9694857142857143,0.01310861423220972,1,0.6397515527950294,-3.0735278574142866
BTCUSDT,SHORT,1772261100,1772262000,64019.7,64556.857142857145,63482.54285714285,TP2,0.9523270232174678,0.008390497657082817,1,0.7062794027408477,-3.3977568650092174
