symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,entry_is_intrabar,atr_at_signal,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
XLMUSDT,14085,14116,1750396500,1750425300,SHORT,SL,0.24728,0.24516193,0.22962943,0.25081011,-0.5991314718238261,-0.6464144176810376,0.047282945857211586,14,1.3,32.76,0.48805460750852064,0.0031558187498737476,1.181328152514238,base,adaptive disabled,1.25,78.5,90,100,50,80,OFF_HOURS,bearish,bearish,FVG,True,0.0006501132702231095,BOS bearish | Vol 1.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.1964,0,3.3686,0.0526,1.275,-1,0.0,1.1359,0.4249,0.979,-0.1783,1.278,1.0,-0.1526,0.5625,14085,0,3,1.738,0.461,1,1.015,6
ETHUSDT,14086,14095,1750397400,1750406400,SHORT,SL,2511.67,2493.585976,2360.9698,2541.81004,-1.588584487611841,-1.7198344876118419,0.131250000000001,14,2.08,37.53,0.5021240441801331,0.0033721596135383846,1.1401807926735343,base,adaptive disabled,1.15,80.0,60,100,90,80,OFF_HOURS,neutral,bearish,FVG,True,7.088337297139952,BOS bearish | Vol 2.1x | FVG | ChoCH | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,0,-1.0,bear,0.3372,1,2.3489,0.1765,1.3464,-1,0.0,1.2664,0.3368,0.0,-0.1483,2.107,1.0,-0.3358,1.3125,14084,1,2,1.12,1.834,1,0.869,0
XLMUSDT,14086,14096,1750397400,1750407300,SHORT,SL,0.24728,0.24525322,0.23039019,0.25065796,-0.5778265580409411,-0.6272392213051596,0.04941266326421845,14,2.76,30.95,0.7013888888888816,0.0036991953608090052,1.3847321306233344,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.0006779623223280202,BOS bearish | Vol 2.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,bear,0.2609,1,3.5843,0.0526,2.7809,-1,0.0,1.0835,0.2714,5.179,-0.1482,1.797,1.0,-0.2151,0.5625,14086,1,4,2.065,0.044,1,1.534,0
LINKUSDT,14087,14095,1750398300,1750406400,SHORT,SL,12.956,12.83416347,11.94069562,13.15906088,-1.27251707714455,-1.366726970010177,0.09420989286562699,14,2.24,36.77,0.5762711864406731,0.0038339828616457323,0.9653526463059876,base,adaptive disabled,1.15,80.0,60,100,90,80,OFF_HOURS,neutral,bearish,FVG,True,0.04706087594039587,BOS bearish | Vol 2.2x | FVG | ChoCH | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,1,-1.0,bull,0.339,0,2.7199,0.1111,1.0042,-1,0.0,1.113,0.2791,4.25,-0.2409,2.573,1.0,-0.3696,1.23046875,14083,0,1,1.339,0.51,1,0.829,1
XLMUSDT,14087,14116,1750398300,1750425300,SHORT,SL,0.24782,0.24602639,0.23287324,0.25080935,-0.45442571127502646,-0.4963943248532295,0.04196861357820299,15,1.79,30.66,0.6581196581196523,0.0030981428453270023,1.1523241751721356,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.0006493527525687893,BOS bearish | Vol 1.8x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.4174,0,3.5112,0.1111,1.9303,-1,0.0,1.1608,0.2453,10.0,-0.1876,1.118,1.0,-0.1887,0.421875,14084,0,2,1.971,0.231,1,1.571,1
SUIUSDT,14088,14096,1750399200,1750407300,SHORT,SL,2.7936,2.75559643,2.47690356,2.85693929,-1.6162953515898224,-1.68576123919292,0.06946588760309749,15,2.5,33.03,0.5153473344103392,0.004465457119455303,0.9568256755389104,base,adaptive disabled,1.15,80.0,60,100,90,80,OFF_HOURS,neutral,bearish,FVG,True,0.011839288565320478,BOS bearish | Vol 2.5x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,0,-1.0,bear,0.3287,0,1.9849,0.3333,1.6502,-1,0.0,1.2536,0.3658,2.019,-0.191,2.87,1.0,-0.236,1.3125,14083,0,1,0.819,0.194,1,0.786,0
SUIUSDT,14088,14096,1750399200,1750407300,SHORT,SL,2.7936,2.75525097,2.47402473,2.85751505,-0.6864580407900801,-0.7159609512939442,0.02950291050386418,16,3.19,29.71,0.519230769230767,0.0059034234547352986,1.26494264393661,base,adaptive disabled,1.25,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,True,0.01241505366809452,BOS bearish | Vol 3.2x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.3287,0,1.8929,0.3333,1.6502,-1,0.0,1.2423,0.3625,1.751,-0.2061,1.99,1.0,-0.3242,0.5625,14084,1,2,1.547,1.337,1,0.749,0
SUIUSDT,14088,14096,1750399200,1750407300,SHORT,SL,2.7936,2.75526447,2.47413725,2.85749255,-0.9155997060690182,-0.9549507728209323,0.03935106675191406,16,1.41,36.19,0.24247226624405352,0.005070754029296417,1.0865242952249023,base,adaptive disabled,1.25,82.3,90,89,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.012392549834617728,BOS bearish | Vol 1.4x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.3287,0,1.8963,0.3333,1.6502,-1,0.0,1.2427,0.3626,0.43,-0.1733,1.447,1.0,-0.2806,0.75,14085,2,3,0.831,0.137,1,0.75,0
LINKUSDT,14125,14134,1750432500,1750441500,SHORT,TRAIL,12.913,12.67569813,10.93548443,13.30850311,1.8417996763666449,1.777520867661449,0.06427880870519578,14,2.0,33.9,0.6158663883089757,0.008590007007337757,2.512863383232298,base,adaptive disabled,1.0,78.0,60,90,90,80,NEW_YORK,neutral,bearish,FVG,True,0.0725031140156721,BOS bearish | Vol 2.0x | FVG | ChoCH | Session:NEW_YORK | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK,0,1,-1.0,bull,0.2291,0,4.9653,0.1111,3.0686,-1,0.0,0.1289,2.6422,0.0,-0.2878,1.651,1.0,-0.2962,1.640625,14125,0,4,2.372,0.331,1,1.214,6
SUIUSDT,14125,14129,1750432500,1750437000,SHORT,TRAIL,2.7782,2.7198578,2.292015,2.875437,0.5854735080267804,0.5292235080267803,0.05625000000000012,13,1.93,30.12,0.619778346121058,0.01089495193803045,2.4929231560373686,base,adaptive disabled,1.15,72.0,60,90,70,80,NEW_YORK,neutral,bearish,FVG,True,0.019445529351540154,BOS bearish | Vol 1.9x | FVG | LiqSweep | ChoCH | Session:NEW_YORK | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | QualityRisk:1.15,0,1,-1.0,bull,0.2388,0,5.0346,0.1111,3.1917,-1,0.0,0.0648,1.085,0.0,-0.277,1.77,1.0,-0.2768,1.640625,14125,0,4,2.906,0.046,1,1.09,5
LINKUSDT,14157,14240,1750461300,1750536900,SHORT,TRAIL,12.424,12.20271465,10.57995544,12.79280891,0.44992812131355253,0.42150486548711386,0.02842325582643867,15,1.55,28.64,0.9019073569482347,0.006265541097131114,1.1375135264404217,base,adaptive disabled,1.25,84.5,90,100,70,80,DEAD_ZONE,bearish,bearish,FVG,True,0.07580891149983526,BOS bearish | Vol 1.6x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,1,-1.0,bull,0.1838,6,3.0339,0.1111,1.1803,-1,0.0,0.8433,1.184,0.0,-0.3441,1.486,1.0,-0.4644,0.703125,14157,1,3,1.491,1.108,1,1.042,5
SOLUSDT,14216,14222,1750514400,1750520700,SHORT,TRAIL,141.04,139.83252249,130.97768742,143.05246252,0.4248526327834338,0.3775464101562421,0.04730622262719176,16,3.62,38.65,0.5750915750915687,0.00569534984305841,1.7959336505123962,base,adaptive disabled,1.25,90.5,90,100,90,80,NEW_YORK,bearish,bearish,FVG,True,0.5524625157619921,BOS bearish | Vol 3.6x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.3787,2,3.6383,0.0526,3.6651,-1,0.0,0.154,1.4162,0.0,0.0306,2.247,1.0,-0.2371,0.5625,14216,0,1,1.339,1.593,1,1.611,1
ADAUSDT,14217,14231,1750515300,1750528800,SHORT,TRAIL,0.5776,0.57120302,0.52429182,0.58826164,0.3205123695791632,0.29308600740598917,0.02742636217317404,16,2.28,34.34,0.536231884057975,0.005486875749981604,2.0044242977581663,base,adaptive disabled,1.15,82.5,90,90,70,80,NEW_YORK,bearish,bearish,FVG,True,0.002061636403583247,BOS bearish | Vol 2.3x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.2522,0,3.6379,0.0526,2.42,-1,0.0,0.1688,1.5945,10.0,-0.1519,1.621,1.0,-0.16,0.421875,14217,0,6,2.668,3.104,0,1.407,2
XRPUSDT,14217,14236,1750515300,1750533300,SHORT,TRAIL,2.1188,2.0834,1.96698884,2.14916223,1.2350871461022281,1.1513462614570624,0.08374088464516562,15,1.39,29.02,0.6645161290322631,0.003921166089506303,2.0960593332436215,base,adaptive disabled,1.15,76.5,90,90,50,80,NEW_YORK,bearish,bearish,FVG,True,0.004962231236306676,BOS bearish | Vol 1.4x | FVG | ChoCH | Engulfing | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.2232,0,4.5343,0.0526,1.4059,-1,0.0,0.1614,1.1949,0.0,-0.2504,0.895,1.0,-0.3877,1.0,14217,1,1,0.484,1.552,1,1.552,2
BTCUSDT,14218,14236,1750516200,1750533300,SHORT,TRAIL,103622.1,102876.02088,97404.774,104865.5652,0.39783795819135614,0.3486192081913558,0.049218750000000346,16,1.42,38.78,0.5441828727396955,0.0017740400255867575,1.7259391978630265,base,adaptive disabled,1.0,68.0,60,100,50,80,NEW_YORK,neutral,bearish,FVG,True,119.85359534854057,BOS bearish | Vol 1.4x | FVG | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | Zone:FVG | MTF 16,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | NestedOB_1h+2,0,0,-1.0,range,0.4604,4,4.211,0.0526,2.0884,-1,0.0,0.1012,1.571,0.0,-0.1266,0.888,-1.0,0.0289,0.4921875,14217,0,2,1.377,0.754,1,1.952,3
BTCUSDT,14218,14239,1750516200,1750536000,SHORT,TRAIL,103622.1,102282.4,97404.774,104865.5652,0.49243876607886333,0.44322001607886297,0.049218750000000346,18,2.14,32.7,0.6715754376215644,0.001991405408235036,1.9374109959962602,base,adaptive disabled,1.0,78.0,60,90,90,80,NEW_YORK,neutral,bearish,FVG,True,127.99976711399816,BOS bearish | Vol 2.1x | FVG | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | Zone:FVG | MTF 18,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | NestedOB_1h+2,0,0,-1.0,range,0.4604,4,3.943,0.0526,2.0884,-1,0.0,0.1012,1.0896,0.0,-0.2112,1.169,1.0,-0.0986,0.4921875,14218,1,3,2.453,0.469,1,1.827,3
XRPUSDT,14219,14231,1750517100,1750528800,SHORT,TRAIL,2.1188,2.10020362,1.96383018,2.14979396,0.6323812768681261,0.5503472289439498,0.08203404792417623,18,2.05,37.8,0.5280898876404334,0.004204713922945812,2.2476298276157998,base,adaptive disabled,1.15,88.5,90,90,90,80,NEW_YORK,bearish,bearish,FVG,True,0.005593964688588364,BOS bearish | Vol 2.0x | FVG | ChoCH | Engulfing | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.2232,0,3.3965,0.1765,1.7318,-1,0.0,0.0548,1.425,0.0,-0.2823,1.06,1.0,-0.3546,1.0,14219,3,3,0.232,0.232,1,1.931,1
ADAUSDT,14224,14236,1750521600,1750533300,SHORT,TRAIL,0.5748,0.56709027,0.51055222,0.58764956,0.5471977250582848,0.4968730446801241,0.050324680378160666,15,2.35,39.48,0.32307692307692043,0.0063295859077393156,2.0553572020593154,base,adaptive disabled,1.15,88.1,90,88,90,80,NEW_YORK,bearish,bearish,FVG,True,0.002549556209478334,BOS bearish | Vol 2.4x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,bear,0.237,0,3.0594,0.0526,2.3367,-1,0.0,0.2646,1.31,4.2,-0.0832,1.464,1.0,-0.0072,0.9375,14224,1,2,0.235,1.804,1,1.608,0
