symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,entry_is_intrabar,atr_at_signal,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
LINKUSDT,5619,5633,1742777100,1742790600,LONG,TRAIL,14.545,14.77344311,16.4486926,14.16426148,0.36703954658961224,0.3368211114661448,0.03021843512346745,16,3.46,66.8,0.3929411764705888,0.0065882803958027016,1.4259634159803323,base,adaptive disabled,1.0,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,True,0.06973851976888734,BOS bullish | Vol 3.5x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,-1.0,bull,0.2146,2,4.0724,0.0526,3.3605,-1,0.0,1.0585,1.0199,10.0,0.1081,2.837,1.0,0.5212,0.6591796875,5619,0,3,1.506,2.825,1,1.219,1
XLMUSDT,5620,5641,1742778000,1742797800,LONG,TRAIL,0.28198,0.28689,0.3014915,0.2780777,0.9898008866565784,0.9247669323219556,0.06503395433462275,15,1.34,61.3,0.3595284872298633,0.007376621472370927,1.8960624207815255,base,adaptive disabled,1.0,82.5,90,90,70,80,OFF_HOURS,bullish,bullish,FVG,True,0.0013322990275711703,BOS bullish | Vol 1.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,-1.0,range,0.5302,0,2.8522,0.1111,1.7606,-1,0.0,0.9994,1.1874,0.0,-0.0,0.637,1.0,0.134,0.75,5618,2,2,0.946,0.495,1,1.314,0
BTCUSDT,5674,5725,1742826600,1742873400,LONG,SL,88258.7,89131.71467386,95533.82228213,86803.67554357,-0.2705354816875806,-0.2897280142759279,0.019192532588347324,14,4.35,71.88,0.3638515268717847,0.006464952988575343,2.500205173937818,base,adaptive disabled,1.0,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,True,306.324456425056,BOS bullish | Vol 4.3x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,-1.0,bull,0.3181,0,5.425,0.0526,4.3034,-1,0.0,1.1335,0.3417,1.531,0.0434,2.485,1.0,0.0871,0.263671875,5674,0,1,1.332,-1.0,0,1.749,4
XLMUSDT,5674,5784,1742826600,1742926500,LONG,TRAIL,0.29241,0.29577248,0.32043068,0.28680586,0.45334788210144644,0.3946481975825013,0.058699684518945146,15,3.83,65.75,0.4145006839945335,0.008725785835283778,1.9591080250743427,base,adaptive disabled,1.0,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,True,0.0015341352679122502,BOS bullish | Vol 3.8x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,1,-1.0,bear,0.4218,0,4.25,0.0526,3.7372,-1,0.0,1.1795,1.0825,7.214,-0.0776,2.139,1.0,0.2473,0.9375,5674,0,1,0.808,0.535,1,1.793,4
XRPUSDT,5674,5722,1742826600,1742870700,LONG,SL,2.4766,2.50417263,2.70637188,2.43064562,-0.9608714120395043,-1.0215005620791742,0.06062915003966983,17,4.75,63.27,0.3001658374792596,0.008709296662034707,2.2074026643797073,base,adaptive disabled,1.0,81.7,90,86,70,80,NEW_YORK,bullish,bullish,FVG,True,0.01185437562906402,BOS bullish | Vol 4.8x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | NestedOB_1h+2,0,0,-1.0,bull,0.4509,0,5.2386,0.0526,4.6522,-1,0.0,1.0946,0.1378,4.31,-0.1688,2.012,-1.0,-0.1209,0.9375,5674,0,1,0.059,9.381,0,2.362,4
LINKUSDT,5742,5755,1742887800,1742900400,LONG,TRAIL,15.197,15.44354048,17.25150397,14.78609921,0.8639555061454162,0.8084786111022112,0.05547689504320503,14,1.31,60.99,0.48587570621469206,0.00438438121199427,0.8631462065038982,base,adaptive disabled,1.15,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,True,0.07590079337040032,BOS bullish | Vol 1.3x | FVG | LiqSweep | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.1583,0,2.0026,0.0526,1.2887,-1,0.0,0.1606,1.1722,0.0,0.064,1.579,-1.0,-0.1268,1.25,5742,0,5,1.028,0.316,1,0.83,2
SOLUSDT,5753,5766,1742897700,1742910300,LONG,TRAIL,142.1,144.56143705,162.61197541,137.99760492,0.2971968145983648,0.2796611741743811,0.017535640423983704,16,1.71,67.3,0.6202020202020224,0.009503756928100517,2.0679581090753087,base,adaptive disabled,1.25,82.5,90,90,70,80,LONDON,bullish,bullish,FVG,True,0.7523950813118467,BOS bullish | Vol 1.7x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,1,-1.0,bear,0.2872,0,4.8113,0.1111,3.946,-1,0.0,0.2584,1.8973,7.14,0.0932,1.211,1.0,0.4976,0.421875,5753,1,3,2.565,1.715,1,1.409,3
ADAUSDT,5756,5841,1742900400,1742977800,LONG,TRAIL,0.758,0.773918,0.89065,0.73147,0.22361919289483478,0.2073468714662634,0.016272321428571396,14,2.01,70.03,0.6280991735537232,0.006910446019459144,1.1188913469531057,base,adaptive disabled,1.25,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,True,0.004977246113532663,BOS bullish | Vol 2.0x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,bull,0.1757,0,3.1945,0.0526,1.976,-1,0.0,0.7426,1.0428,7.6,-0.0136,1.921,1.0,0.3478,0.474609375,5756,0,5,1.848,-1.0,0,1.045,2
SOLUSDT,5768,5866,1742911200,1743000300,LONG,SL,144.6,147.6366,169.905,139.539,-0.757168790752813,-0.7812759336099558,0.024107142857142824,16,2.42,68.26,0.44897959183673763,0.014433590087027603,2.8741401746175046,base,adaptive disabled,1.25,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,True,1.135967789727754,BOS bullish | Vol 2.4x | FVG | ChoCH | Engulfing | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,range,0.3127,0,4.4455,0.1111,3.8127,-1,0.0,1.0927,0.9484,1.038,0.0498,1.465,-1.0,-0.1472,0.703125,5768,1,2,0.995,0.326,1,1.655,0
XRPUSDT,5785,5865,1742926500,1742999400,LONG,SL,2.4624,2.49252566,2.71344713,2.41219057,-1.3593064091745268,-1.4365484730657119,0.07724206389118506,14,1.4,67.29,0.34426229508196604,0.007526776878157358,1.9788948543586091,base,adaptive disabled,1.15,66.0,60,90,50,80,OFF_HOURS,neutral,bullish,FVG,True,0.012009425471864652,BOS bullish | Vol 1.4x | FVG | ChoCH | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2 | RelStrengthRisk:1.15,0,1,-1.0,bear,0.3004,6,4.3466,0.1111,2.8858,-1,0.0,1.2189,0.6506,4.375,0.076,1.345,1.0,0.1793,1.3125,5785,0,1,0.874,0.233,1,1.041,5
NEARUSDT,5846,5862,1742981400,1742996700,LONG,TP1,3.032,3.0538304,3.21392,2.995616,0.0,-0.15000000000000013,0.15000000000000013,18,2.54,50.28,0.1428571428571489,0.004814157583973453,1.0398580381726683,base,adaptive disabled,1.15,82.9,90,77,80,80,LONDON,bullish,bullish,OB,True,0.014521313891986585,BOS bullish | Vol 2.5x | FVG | OB | ChoCH | Engulfing | Discount | BullWick | Session:LONDON | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | Discount+1 | BullWick+1 | Zone:OB+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.6441,0,2.548,0.25,1.1612,-1,0.0,0.852,1.1452,0.0,0.3585,3.079,1.0,0.2566,1.5,5845,13,6,0.758,2.204,0,0.758,1
SUIUSDT,5936,5937,1743062400,1743064200,LONG,TP1,2.7379,2.7953959,3.2170325,2.6420735,0.0,-0.024107142857142903,0.024107142857142903,13,1.49,70.98,0.5034129692832761,0.0105330353226906,1.1601449538989468,base,adaptive disabled,1.25,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,True,0.023473129143443745,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,bull,0.2315,0,4.1366,0.1111,3.5214,-1,0.0,0.1023,1.5149,2.21,0.3138,1.625,1.0,0.5061,0.703125,5936,0,4,2.241,-1.0,0,0.916,7
XRPUSDT,5953,5959,1743077700,1743084000,SHORT,TRAIL,2.343,2.31546869,2.11357239,2.38888552,0.5197718147249932,0.4738161406910062,0.045955674033987065,14,3.04,29.78,0.676674364896071,0.005335644434923084,1.5040165349457735,base,adaptive disabled,1.15,84.5,90,100,70,80,OVERLAP,bearish,bearish,FVG,True,0.00968552299355396,BOS bearish | Vol 3.0x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.3065,4,4.0679,0.0526,3.0108,-1,0.0,0.109,1.5473,0.0,-0.0842,1.841,1.0,-0.2481,0.75,5953,0,6,2.54,1.291,1,1.652,3
ADAUSDT,5992,6018,1743112800,1743137100,LONG,SL,0.7405,0.74921473,0.81312272,0.72597546,-1.4765625,-1.5367857927858644,0.06022329278586436,14,1.95,63.03,0.32876712328766167,0.005083811785491805,0.9595368861048422,base,adaptive disabled,1.15,67.8,60,99,50,80,DEAD_ZONE,neutral,bullish,FVG,True,0.0035245441904363565,BOS bullish | Vol 1.9x | FVG | ChoCH | Engulfing | BullWick | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | QualityRisk:1.15,0,0,-1.0,range,0.2086,3,2.4684,0.0526,1.9081,-1,0.0,1.9622,0.6885,1.0,0.1461,2.368,1.0,0.1751,0.984375,5992,0,2,1.107,0.312,1,0.823,2
ETHUSDT,6006,6019,1743125400,1743138000,SHORT,TRAIL,2012.77,1981.3,1892.0038,2036.92324,2.346890106668907,2.2718901066689074,0.0749999999999997,18,1.34,39.15,0.5870129870129871,0.0028723090215102055,0.7980566803811854,base,adaptive disabled,1.15,76.5,90,90,50,80,OFF_HOURS,bearish,bearish,FVG,True,6.745017015070405,BOS bearish | Vol 1.3x | FVG | ChoCH | Engulfing | BearWick | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0,-1.0,range,0.75,0,2.4196,0.25,1.5833,-1,0.0,0.147,3.5748,0.0,-0.1772,1.354,1.0,-0.2509,0.75,6002,7,5,1.084,0.442,1,1.026,1
XRPUSDT,6006,6013,1743125400,1743132600,SHORT,TRAIL,2.3292,2.30312733,2.11192779,2.37265444,0.4055972186041372,0.3573563483961673,0.04824087020796994,17,1.41,39.73,0.3830065359477126,0.007518389877589348,1.5657545928922447,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.01195444242061353,BOS bearish | Vol 1.4x | FVG | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,1,-1.0,bull,0.4112,0,2.8441,0.25,2.2914,-1,0.0,0.336,1.0969,0.0,0.0853,0.999,-1.0,0.1584,0.75,6005,3,4,0.937,0.075,1,1.012,1
DOTUSDT,6015,6019,1743133500,1743138000,SHORT,TRAIL,4.572,4.51399321,4.08861006,4.66867799,0.9251071521035968,0.8772250022988687,0.047882149804728116,15,2.3,37.26,0.21739130434782752,0.0045949889407875255,0.9593083729771077,base,adaptive disabled,1.15,73.0,65,86,70,80,OFF_HOURS,bearish,neutral,FVG,True,0.02267798797619863,BOS bearish | Vol 2.3x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bear,0.1868,5,3.5276,0.0526,2.2296,-1,0.0,0.031,2.3273,0.814,-0.3027,3.07,1.0,-0.256,0.84375,6015,0,2,1.146,2.778,0,0.75,4
XLMUSDT,6046,6057,1743161400,1743172200,SHORT,TRAIL,0.27491,0.27176825,0.24872875,0.28014625,0.5562186679398424,0.477466698496061,0.07875196944378138,18,8.4,38.98,0.22491349480968273,0.006729930850123195,1.3311898686329051,base,adaptive disabled,1.25,90.7,90,86,100,80,OVERLAP,bearish,bearish,OB,True,0.0015362495690279504,BOS bearish | Vol 8.4x | FVG | OB | ChoCH | Engulfing | Session:OVERLAP | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.3543,0,1.9593,0.0526,8.3851,-1,0.0,0.8537,1.1395,0.681,0.0149,4.288,-1.0,0.0201,1.25,6046,4,5,0.026,0.514,1,1.959,3
