symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,entry_is_intrabar,atr_at_signal,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
SUIUSDT,5936,5937,1743062400,1743064200,LONG,TP1,2.7379,2.7953959,3.2170325,2.6420735,0.0,-0.024107142857142903,0.024107142857142903,13,1.49,70.98,0.5034129692832761,0.0105330353226906,1.1601449538989468,base,adaptive disabled,1.25,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,True,0.023473129143443745,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,bull,0.2315,0,4.1366,0.1111,3.5214,-1,0.0,0.1023,1.5149,2.21,0.3138,1.625,1.0,0.5061,0.703125,5936,0,4,2.241,-1.0,0,0.916,7
XRPUSDT,5953,5959,1743077700,1743084000,SHORT,TRAIL,2.343,2.31546869,2.11357239,2.38888552,0.5197718147249932,0.4738161406910062,0.045955674033987065,14,3.04,29.78,0.676674364896071,0.005335644434923084,1.5040165349457735,base,adaptive disabled,1.15,84.5,90,100,70,80,OVERLAP,bearish,bearish,FVG,True,0.00968552299355396,BOS bearish | Vol 3.0x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.3065,4,4.0679,0.0526,3.0108,-1,0.0,0.109,1.5473,0.0,-0.0842,1.841,1.0,-0.2481,0.75,5953,0,6,2.54,1.291,1,1.652,3
ETHUSDT,5954,5958,1743078600,1743083100,SHORT,TRAIL,2021.47,2006.915416,1900.1818,2045.72764,0.5425545828036074,0.44411708280360745,0.09843749999999987,15,2.44,37.54,0.28812343021169967,0.004323087728902366,1.5136705564640107,base,adaptive disabled,1.15,83.3,90,94,70,80,OVERLAP,bearish,bearish,FVG,True,6.474815199830233,BOS bearish | Vol 2.4x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.3832,0,2.8294,0.1765,1.4384,-1,0.0,0.1933,2.3972,10.0,-0.1439,2.517,1.0,-0.4085,0.984375,5952,1,2,0.573,5.438,0,0.925,0
LINKUSDT,5964,6018,1743087600,1743137100,LONG,SL,15.673,15.99814345,18.38252872,15.13109426,-1.7069389226251765,-1.7503219286808052,0.04338300605562874,16,1.36,61.22,0.2107279693486576,0.008557423351873525,1.457552433964273,base,adaptive disabled,1.15,75.5,90,85,50,80,NEW_YORK,bullish,bullish,FVG,True,0.12390574365919592,BOS bullish | Vol 1.4x | FVG | LiqSweep | ChoCH | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,1,-1.0,bear,0.2143,5,4.2936,0.1111,1.8518,-1,0.0,1.4172,0.3875,0.0,0.1062,1.811,1.0,0.306,1.25,5964,0,1,0.985,0.299,1,0.751,4
ADAUSDT,5992,6018,1743112800,1743137100,LONG,SL,0.7405,0.74921473,0.81312272,0.72597546,-1.4765625,-1.5367857927858644,0.06022329278586436,14,1.95,63.03,0.32876712328766167,0.005083811785491805,0.9595368861048422,base,adaptive disabled,1.15,67.8,60,99,50,80,DEAD_ZONE,neutral,bullish,FVG,True,0.0035245441904363565,BOS bullish | Vol 1.9x | FVG | ChoCH | Engulfing | BullWick | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | QualityRisk:1.15,0,0,-1.0,range,0.2086,3,2.4684,0.0526,1.9081,-1,0.0,1.9622,0.6885,1.0,0.1461,2.368,1.0,0.1751,0.984375,5992,0,2,1.107,0.312,1,0.823,2
ETHUSDT,6006,6019,1743125400,1743138000,SHORT,TRAIL,2012.77,1981.3,1892.0038,2036.92324,2.346890106668907,2.2718901066689074,0.0749999999999997,18,1.34,39.15,0.5870129870129871,0.0028723090215102055,0.7980566803811854,base,adaptive disabled,1.15,76.5,90,90,50,80,OFF_HOURS,bearish,bearish,FVG,True,6.745017015070405,BOS bearish | Vol 1.3x | FVG | ChoCH | Engulfing | BearWick | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0,-1.0,range,0.75,0,2.4196,0.25,1.5833,-1,0.0,0.147,3.5748,0.0,-0.1772,1.354,1.0,-0.2509,0.75,6002,7,1,0.543,0.442,1,1.026,1
XRPUSDT,6006,6013,1743125400,1743132600,SHORT,TRAIL,2.3292,2.30312733,2.11192779,2.37265444,0.4055972186041372,0.3573563483961673,0.04824087020796994,17,1.41,39.73,0.3830065359477126,0.007518389877589348,1.5657545928922447,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.01195444242061353,BOS bearish | Vol 1.4x | FVG | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,1,-1.0,bull,0.4112,0,2.8441,0.25,2.2914,-1,0.0,0.336,1.0969,0.0,0.0853,0.999,-1.0,0.1584,0.75,6005,3,4,0.937,0.075,1,1.012,1
DOTUSDT,6015,6019,1743133500,1743138000,SHORT,TRAIL,4.572,4.51399321,4.08861006,4.66867799,0.9251071521035968,0.8772250022988687,0.047882149804728116,15,2.3,37.26,0.21739130434782752,0.0045949889407875255,0.9593083729771077,base,adaptive disabled,1.15,73.0,65,86,70,80,OFF_HOURS,bearish,neutral,FVG,True,0.02267798797619863,BOS bearish | Vol 2.3x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bear,0.1868,5,3.5276,0.0526,2.2296,-1,0.0,0.031,2.3273,0.814,-0.3027,3.07,1.0,-0.256,0.84375,6015,0,2,1.146,2.778,0,0.75,4
XLMUSDT,6046,6057,1743161400,1743172200,SHORT,TRAIL,0.27491,0.27176825,0.24872875,0.28014625,0.5562186679398424,0.477466698496061,0.07875196944378138,18,8.4,38.98,0.22491349480968273,0.006729930850123195,1.3311898686329051,base,adaptive disabled,1.25,90.7,90,86,100,80,OVERLAP,bearish,bearish,OB,True,0.0015362495690279504,BOS bearish | Vol 8.4x | FVG | OB | ChoCH | Engulfing | Session:OVERLAP | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.3543,0,1.9593,0.0526,8.3851,-1,0.0,0.8537,1.1395,0.681,0.0149,4.288,-1.0,0.0201,1.25,6046,4,5,0.026,0.514,1,1.959,3
XRPUSDT,6046,6068,1743161400,1743182100,SHORT,TRAIL,2.21,2.16673031,1.84941925,2.28211615,1.2673998819959242,1.19385186258557,0.07354801941035417,16,2.39,35.33,0.2862362971985395,0.008540991513469681,1.376894479773214,base,adaptive disabled,1.15,89.3,90,94,90,80,OVERLAP,bearish,bearish,FVG,True,0.01471614910096053,BOS bearish | Vol 2.4x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,bear,0.2407,0,2.5482,0.0526,2.3009,-1,0.0,0.4881,1.3196,0.714,-0.3164,1.521,1.0,-0.3183,2.0,6046,1,2,0.469,-1.0,0,1.57,3
AVAXUSDT,6057,6068,1743171300,1743182100,SHORT,TRAIL,20.204,19.8105396,16.92516333,20.85976733,0.4437549519278451,0.4160262146636694,0.02772873726417571,14,1.45,34.29,0.29953917050691253,0.00815208349826343,1.1731981887521448,base,adaptive disabled,1.25,77.5,90,95,50,80,NEW_YORK,bearish,bearish,FVG,True,0.1687673337809334,BOS bearish | Vol 1.4x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.2601,0,2.459,0.0526,1.4021,-1,0.0,0.1525,1.1208,4.71,-0.1099,1.592,-1.0,0.0913,0.75,6057,0,1,0.071,5.025,0,0.912,3
NEARUSDT,6058,6071,1743172200,1743184800,SHORT,TRAIL,2.757,2.71521542,2.40879515,2.82664097,0.5887339018971147,0.5412273838230557,0.04750651807405898,16,1.51,38.09,0.32283464566929015,0.008349672120429263,1.3605053984955386,base,adaptive disabled,1.25,87.1,90,98,80,80,NEW_YORK,bearish,bearish,OB,True,0.02064096951075856,BOS bearish | Vol 1.5x | FVG | OB | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.2344,0,2.3739,0.1111,1.6431,-1,0.0,0.1292,1.053,0.0,-0.0949,1.419,1.0,-0.1641,1.0,6058,5,1,0.484,2.325,0,1.066,4
ADAUSDT,6109,6122,1743218100,1743230700,SHORT,TRAIL,0.6964,0.68475642,0.59937015,0.71580597,0.25217755154728283,0.22795459335452048,0.024222958192762344,16,3.59,29.1,0.9187817258883331,0.007867408789590595,1.7851404333499292,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.0038059692375264783,BOS bearish | Vol 3.6x | FVG | LiqSweep | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.3004,5,4.2302,0.0526,3.5848,-1,0.0,0.3504,1.211,0.0,-0.1449,2.038,1.0,-0.2044,0.5625,6109,0,1,0.867,0.289,1,1.76,4
LINKUSDT,6109,6121,1743218100,1743229800,SHORT,TRAIL,14.181,13.99185923,12.60482694,14.49623461,0.6780664090151748,0.6274576735086265,0.050608735506548444,20,2.16,39.51,0.5429687500000023,0.008267937729808083,1.580516853063408,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.08623461164435775,BOS bearish | Vol 2.2x | FVG | LiqSweep | MACD_Div | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 20 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0,-1.0,range,0.3674,4,3.247,0.0526,2.2525,-1,0.0,0.3712,1.4275,0.0,-0.002,1.403,1.0,-0.1637,0.9375,6109,0,2,1.183,0.962,1,1.542,3
SOLUSDT,6109,6128,1743218100,1743236100,SHORT,TRAIL,127.65,125.47373898,109.51449148,131.2771017,0.1081700438672572,0.09480755409339726,0.01336248977385995,15,4.7,30.67,0.7199017199017027,0.009228289120615832,2.0620452931598425,base,adaptive disabled,1.25,82.5,90,90,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.6971017037441013,BOS bearish | Vol 4.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,1,-1.0,bull,0.2801,0,4.6191,0.0526,4.7143,-1,0.0,0.4191,1.0201,0.0,-0.1266,2.874,1.0,-0.0586,0.31640625,6109,0,3,2.482,3.601,0,1.635,3
DOTUSDT,6122,6142,1743229800,1743248700,SHORT,TRAIL,4.167,4.08835911,3.51165923,4.29806815,0.39054110399818825,0.369081084916512,0.02146001908167622,15,2.4,28.76,0.7345132743362878,0.005764328541938789,1.3450099931510902,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,True,0.02206815335314482,BOS bearish | Vol 2.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,bear,0.2034,3,3.1267,0.0526,2.3628,-1,0.0,0.1297,1.4878,5.188,-0.1656,2.208,1.0,-0.5109,0.5625,6122,0,1,0.816,-1.0,0,1.088,2
AVAXUSDT,6143,6188,1743248700,1743290100,SHORT,TRAIL,19.808,19.50460734,17.27972783,20.31365443,0.7292529801429759,0.6704934830690552,0.05875949707392064,16,3.44,33.57,0.3821989528795788,0.0097257019363043,1.7007509539979233,base,adaptive disabled,1.15,90.5,90,100,90,80,OVERLAP,bearish,bearish,FVG,True,0.1446544344862931,BOS bearish | Vol 3.4x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.3111,2,2.9519,0.0526,3.3112,-1,0.0,1.0106,1.1668,2.626,-0.1827,3.056,1.0,-0.5207,1.25,6143,0,1,1.175,2.426,0,1.127,1
SOLUSDT,6143,6183,1743248700,1743285600,SHORT,TRAIL,125.14,123.26642828,109.52690232,128.26261954,0.17653447464176245,0.14948362873563584,0.027050845906126608,15,2.57,29.34,0.5121951219512153,0.006929617179499242,1.3221089015762368,base,adaptive disabled,1.25,90.5,90,100,90,80,OVERLAP,bearish,bearish,FVG,True,0.7426195359202952,BOS bearish | Vol 2.6x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.279,2,3.4607,0.0526,2.5727,-1,0.0,0.5316,1.0461,2.838,-0.0359,2.146,1.0,-0.2332,0.5625,6143,0,1,1.36,-1.0,0,1.198,1
XRPUSDT,6143,6199,1743248700,1743300000,SHORT,SL,2.0857,2.0419003,1.7207025,2.1586995,-1.8890540346166729,-1.949054034616673,0.06000000000000011,15,1.96,32.06,0.5574468085106364,0.010329383472978168,1.4405824680367785,base,adaptive disabled,1.15,84.5,90,100,70,80,OVERLAP,bearish,bearish,FVG,True,0.018173904289864984,BOS bearish | Vol 2.0x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,bear,0.281,2,2.5476,0.0526,1.0703,-1,0.0,1.1069,0.5776,0.0,-0.0287,1.29,1.0,-0.3881,1.75,6142,2,3,0.649,-1.0,0,0.886,1
AVAXUSDT,6249,6280,1743344100,1743372900,SHORT,TRAIL,19.238,18.88300014,16.27966782,19.82966644,0.5188734382162999,0.4798555077756281,0.03901793044067189,15,1.8,39.34,0.25,0.008562726358773178,1.574807702048804,base,adaptive disabled,1.15,82.5,90,90,70,80,NEW_YORK,bearish,bearish,FVG,True,0.1276664360573674,BOS bearish | Vol 1.8x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,bear,0.2959,0,2.8825,0.0526,1.7568,-1,0.0,0.3735,1.5831,0.882,-0.0426,1.396,1.0,-0.4402,1.0,6249,2,1,0.047,-1.0,0,1.292,4
SOLUSDT,6249,6349,1743344100,1743435000,SHORT,SL,124.2,122.49638684,110.00322366,127.03935527,-0.643852151689352,-0.6733782208240537,0.029526069134701852,16,2.08,29.53,0.5319148936170226,0.008438860648623902,2.1717149546782224,base,adaptive disabled,1.25,88.5,90,90,90,80,NEW_YORK,bearish,bearish,FVG,True,0.629355267208787,BOS bearish | Vol 2.1x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.3442,0,3.2573,0.1765,3.8681,-1,0.0,1.2749,0.9157,1.282,-0.0592,1.362,1.0,-0.5232,0.5625,6248,0,1,1.859,1.398,1,1.065,4
SUIUSDT,6249,6291,1743344100,1743382800,SHORT,TRAIL,2.3518,2.3024122,1.940235,2.434113,1.8174528932246348,1.7488814646532063,0.0685714285714285,13,2.86,36.22,0.36266094420601347,0.011391869170471865,1.2594808750371627,base,adaptive disabled,1.15,74.0,60,100,70,80,NEW_YORK,neutral,bearish,FVG,True,0.020476781565553635,BOS bearish | Vol 2.9x | FVG | ChoCH | Session:NEW_YORK | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | QualityRisk:1.15,0,0,-1.0,bear,0.3505,0,3.2427,0.0526,2.8461,-1,0.0,0.4374,1.636,0.585,-0.0141,2.12,1.0,-0.3298,2.0,6249,1,3,1.104,0.034,1,1.348,3
XRPUSDT,6281,6291,1743372900,1743382800,SHORT,TRAIL,2.1316,2.09984775,1.86699789,2.18452042,1.1479500729586047,1.0875310513408625,0.06041902161774231,16,2.46,36.85,0.4239290989660299,0.009270208831617407,1.765312624732183,base,adaptive disabled,1.15,90.5,90,100,90,80,DEAD_ZONE,bearish,bearish,FVG,True,0.013220421138901848,BOS bearish | Vol 2.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.3826,4,3.6988,0.0526,2.7063,-1,0.0,0.6009,1.6251,0.0,0.0234,1.324,1.0,-0.0998,1.25,6281,0,1,1.021,0.272,1,1.861,3
AVAXUSDT,6292,6327,1743382800,1743415200,SHORT,TRAIL,18.632,18.240728,15.3714,19.28412,0.5046042139483569,0.4724613568054998,0.03214285714285715,15,1.3,35.24,0.2346842601319532,0.010537254782638672,1.6522072824311154,base,adaptive disabled,1.15,82.1,90,88,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.14848047000312,BOS bearish | Vol 1.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.2426,0,2.9431,0.0526,1.2478,-1,0.0,0.598,1.1296,0.961,-0.0822,1.119,1.0,-0.4694,0.9375,6292,0,2,0.896,-1.0,0,1.158,4
XRPUSDT,6297,6325,1743387300,1743413400,SHORT,TRAIL,2.0949,2.0509071,1.7282925,2.1682215,0.5331826271966619,0.5010397700538047,0.032142857142857126,16,1.79,39.39,0.4209161624891998,0.011161571517864672,1.8278361234998797,base,adaptive disabled,1.15,82.5,90,90,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.017150126235311033,BOS bearish | Vol 1.8x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.1787,1,2.9562,0.4286,1.5903,-1,0.0,0.3751,1.0615,0.0,-0.1773,1.27,1.0,-0.186,0.9375,6293,1,2,0.402,1.673,1,1.376,0
XLMUSDT,6378,6417,1743460200,1743496200,SHORT,SL,0.26292,0.25936813,0.23332111,0.26883978,-1.2551142103253854,-1.3084107855359508,0.05329657521056539,17,6.98,37.2,0.34472049689441575,0.003433600424517616,0.5866583230763631,base,adaptive disabled,1.15,82.5,90,90,70,80,DEAD_ZONE,bearish,bearish,FVG,True,0.001259778244693438,BOS bearish | Vol 7.0x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0,-1.0,bear,0.1512,5,2.556,0.0526,7.5717,-1,0.0,1.2585,0.335,1.835,-0.0976,10.594,1.0,-0.5493,1.0,6378,0,2,1.08,0.953,1,0.659,4
XRPUSDT,6510,6540,1743579000,1743606900,SHORT,SL,2.089,2.06379784,1.87898199,2.1310036,-0.9088506699425725,-0.9536111190469347,0.04476044910436233,15,1.46,34.87,0.4181818181818214,0.005488945924090611,1.0351477932237914,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.011703602502389507,BOS bearish | Vol 1.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.5303,0,1.8285,0.1111,1.334,-1,0.0,1.4927,0.2936,4.685,-0.1226,1.803,1.0,-0.1857,0.75,6505,3,3,0.53,0.538,1,1.256,0
BTCUSDT,6522,6536,1743589800,1743603300,LONG,TRAIL,84913.4,85699.16728915,91461.46074293,83603.78785141,0.11800965283224842,0.07971436294127067,0.03829528989097774,15,1.92,61.74,0.5251433612703965,0.005612500187501555,2.2347725006110193,base,adaptive disabled,1.0,72.0,60,90,70,80,LONDON,neutral,bullish,FVG,True,284.21214858634227,BOS bullish | Vol 1.9x | FVG | LiqSweep | ChoCH | Engulfing | Session:LONDON | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON,0,0,-1.0,range,0.3502,0,2.9151,0.4286,1.307,-1,0.0,0.3545,1.6376,0.0,0.0307,1.233,1.0,0.084,0.4921875,6518,0,6,2.434,1.514,1,0.88,2
BTCUSDT,6544,6561,1743609600,1743625800,LONG,TP1,86680.0,88299.18085572,100173.17379771,83981.36524046,-0.06253161877628988,-0.07066197984958308,0.008130361073293211,15,2.67,68.09,0.561726942287079,0.007273219012830183,2.4758270262682385,base,adaptive disabled,1.0,88.5,90,90,90,80,NEW_YORK,bullish,bullish,FVG,True,467.83475954130324,BOS bullish | Vol 2.7x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,-1.0,range,0.2328,0,4.1431,0.1111,3.296,-1,0.0,0.4635,1.1533,0.0,-0.0334,2.015,1.0,0.1596,0.2109375,6544,0,2,1.222,2.085,1,1.325,4
