symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
SOLUSDT,1117,1155,1772580600,1772615700,LONG,TRAIL,86.87,88.69427,102.07225,83.82955,0.6823234430758595,0.6738859430758595,0.008437499999999981,13,1.43,65.97,0.5775401069518753,0.00844313492445982,1.0698838135634048,base,adaptive disabled,1.25,68.0,60,100,50,80,DEAD_ZONE,neutral,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 13 | Risk x1.25,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | QualityRisk:1.15 | RelStrengthRisk:1.25,0,1,-1.0,bear,0.1672,0,3.2185,0.1111,2.0193,-1,0.0,0.7038,1.6829,0.0,-0.0064,2.144,1.0,0.2398,0.73828125,1117,0,4,1.718,0.014,1,0.668,1
ADAUSDT,1141,1154,1772602200,1772614800,SHORT,SL,0.2616,0.25765005,0.22868376,0.26818325,-1.0546875000000029,-1.0658635908365959,0.011176090836592894,16,3.79,38.38,0.40206185567010283,0.010215996353509253,1.4087321292847401,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 3.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.4304,2,2.4481,0.0526,1.2346,-1,0.0,1.6709,0.7342,0.0,-0.1316,1.879,1.0,-0.2757,0.703125,1137,29,3,1.008,0.384,1,0.912,1
BTCUSDT,1152,1155,1772612100,1772615700,LONG,TRAIL,69311.0,70701.88733085,80901.72775707,66992.85444859,0.229154917732362,0.22537078371533947,0.0037841340170225264,15,2.06,69.11,0.5858966918166028,0.006984209760817521,1.5967243917122365,base,adaptive disabled,1.0,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,range,0.1553,0,3.7235,0.0526,2.0038,-1,0.0,0.091,1.41,0.0,0.1897,2.096,1.0,0.0697,0.31640625,1152,0,2,1.397,0.298,1,0.983,3
ETHUSDT,1152,1155,1772612100,1772615700,LONG,TRAIL,2002.5,2044.5525,2352.9375,1932.4125,1.2741573033707851,1.2572823033707852,0.01687499999999998,13,3.89,68.25,0.5274107393871214,0.008049346305164327,1.5414930934944484,base,adaptive disabled,1.0,74.0,60,100,70,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 3.9x | FVG | ChoCH | Engulfing | Session:LONDON | Zone:FVG | MTF 13,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON,0,0,-1.0,range,0.229,4,3.7772,0.0526,3.7976,-1,0.0,0.0525,1.7145,0.0,0.1019,2.73,1.0,0.2438,1.4765625,1152,0,2,1.866,0.33,1,1.425,3
AVAXUSDT,1160,1181,1772619300,1772639100,LONG,TRAIL,9.349,9.545329,10.985075,9.021785,0.5329064987851998,0.5248707844994855,0.00803571428571427,15,1.86,71.16,0.6210526315789476,0.01148449662925864,2.265691454601478,base,adaptive disabled,1.0,76.5,90,90,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | MACD_Div | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,1,-1.0,bear,0.286,1,4.2277,0.1765,1.6097,-1,0.0,0.3453,1.3854,0.0,0.172,1.852,1.0,0.3029,0.703125,1156,0,1,2.696,0.654,1,0.925,0
ETHUSDT,1177,1180,1772634600,1772638200,LONG,TRAIL,2068.8,2096.52261328,2299.82177736,2022.59564453,0.4231202838159552,0.4052102839559355,0.017909999860019652,14,1.38,67.67,0.4623361377421258,0.0056489757986074194,1.0173092435764548,base,adaptive disabled,1.15,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.4145,8,2.3315,9.0,0.5088,-1,0.0,0.1006,2.8439,0.0,0.0584,1.334,1.0,0.2606,1.0,1177,0,1,0.759,0.997,1,1.032,7
SOLUSDT,1183,1198,1772640000,1772654400,LONG,TRAIL,91.77,93.69717,107.82975,88.55805,0.3267217928361289,0.3206950071218432,0.00602678571428571,16,1.59,69.37,0.5322939866369684,0.014538427497926174,1.844242288194931,base,adaptive disabled,1.15,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3044,1,4.2323,0.0526,2.0248,-1,0.0,0.3736,1.1831,0.0,-0.1117,1.433,1.0,0.1361,0.52734375,1182,0,2,2.133,0.17,1,1.407,0
BTCUSDT,1184,1197,1772640900,1772653500,LONG,TRAIL,72535.3,74024.57268404,84945.9057003,70053.17885994,0.08503374758529961,0.0825680476487719,0.002465699936527698,14,1.61,70.79,0.5127226934330951,0.010326222893786331,1.9958489092487763,base,adaptive disabled,1.0,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,-1.0,range,0.324,0,4.3471,0.0526,1.3156,-1,0.0,0.0142,1.0036,0.0,-0.0979,1.505,-1.0,-0.0186,0.2109375,1182,0,6,2.042,-1.0,0,1.539,1
LINKUSDT,1184,1196,1772640900,1772652600,LONG,TRAIL,9.373,9.569833,11.013275,9.044945,0.6644274588102621,0.6510346016674049,0.01339285714285718,17,3.26,67.37,0.4773519163763098,0.012682238729681208,2.0837371170190493,base,adaptive disabled,1.15,88.5,90,90,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 3.3x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,0,-1.0,range,0.3678,0,5.0154,0.0526,3.1785,-1,0.0,0.0427,1.3209,0.0,-0.1359,1.596,1.0,0.0139,1.171875,1184,2,4,2.126,2.091,1,2.044,1
ETHUSDT,1197,1247,1772652600,1772698500,LONG,SL,2173.79,2219.43959,2554.20325,2097.70735,-0.5713523385423609,-0.5777809099709323,0.006428571428571443,14,1.52,70.63,0.4029339853300729,0.010366116687803831,1.3906152241810232,base,adaptive disabled,1.0,78.5,90,100,50,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0,-1.0,bull,0.2013,0,3.3735,0.0526,1.5014,-1,0.0,1.0742,0.2872,0.519,-0.1445,1.058,1.0,0.0733,0.5625,1197,0,1,0.334,-1.0,0,1.439,2
SUIUSDT,1199,1279,1772654400,1772727300,LONG,SL,0.9769,0.9974149,1.1478575,0.9427085,-0.6328124999999993,-0.6376339285714279,0.004821428571428566,15,1.83,69.66,0.43378995433789824,0.009259816915962045,1.0699605522926872,base,adaptive disabled,1.25,84.5,90,100,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,range,0.2991,0,2.6333,0.1765,0.8578,-1,0.0,1.5618,0.4338,0.936,0.0067,1.822,-1.0,-0.0191,0.421875,1196,0,1,0.874,4.111,0,0.804,1
BTCUSDT,1259,1276,1772708400,1772724600,LONG,SL,73110.7,74157.18630973,81831.41924778,71366.55615044,-0.3004482687206081,-0.30516402295846806,0.004715754237859982,14,1.7,66.15,0.8549973496672298,0.006361212860592533,1.5570709180223863,base,adaptive disabled,1.0,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,1,-1.0,bear,0.2298,5,3.1902,0.0526,0.9325,-1,0.0,1.0874,0.2988,0.0,0.0875,1.613,1.0,0.2267,0.28125,1258,0,5,1.712,2.187,1,0.922,4
XRPUSDT,1259,1279,1772708400,1772727300,LONG,SL,1.4424,1.46770615,1.6532846,1.40022308,-0.5734771529073244,-0.5811718826315432,0.007694729724218846,17,1.63,70.81,0.9440203562341027,0.00813348136110124,1.6305911789021186,base,adaptive disabled,1.0,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | NestedOB_1h+2,0,0,-1.0,range,0.2114,3,3.785,0.0526,1.5833,-1,0.0,1.1215,0.2648,0.0,0.1731,1.31,1.0,0.2582,0.5625,1259,0,2,2.434,3.424,0,1.244,2
ETHUSDT,1418,1485,1772851500,1772912700,SHORT,TRAIL,1976.4,1962.16992,1857.816,2000.1168,0.5790199352357897,0.5540199352357895,0.025000000000000085,17,2.06,39.4,0.36636636636637004,0.0022514925799440575,0.6414327675491776,base,adaptive disabled,1.15,82.5,90,90,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.1x | FVG | ChoCH | Engulfing | Premium | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Premium+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.2751,3,1.8014,0.0526,2.0492,-1,0.0,0.7843,1.4743,0.0,-0.0805,2.446,1.0,-0.0902,0.75,1418,0,1,0.277,2.592,0,0.841,2
XRPUSDT,1465,1470,1772893800,1772899200,SHORT,TRAIL,1.3643,1.35447704,1.282442,1.3806716,0.3195319944293798,0.30078199442937986,0.018749999999999958,17,4.4,33.57,0.7750000000000004,0.003749438390144294,1.9710509200093431,base,adaptive disabled,1.15,88.5,90,90,90,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 4.4x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.5257,0,3.5734,0.1111,2.9571,-1,0.0,0.1161,1.0791,0.0,-0.1746,2.124,1.0,-0.4589,0.5625,1464,5,6,2.072,3.874,0,0.691,3
