symbol,direction,entry_time,exit_time,entry,sl,tp1,outcome,net_r,risk_pct,size_mult,eff_ratio,z
LABUSDT,LONG,1772739900,1772754300,0.15514,0.14126285714285713,0.1586092857142857,SL,-1.0134154416306362,0.08944916112635595,1,0.3484698914116486,-1.3121308799335694
LABUSDT,LONG,1773680400,1773681300,0.18312,0.17216142857142858,0.18585964285714285,TP2,0.22994775127101943,0.059843662235536395,1,0.10926258992805765,-1.6675477241578318
LABUSDT,SHORT,1775493000,1775497500,0.29197,0.30735285714285715,0.2881242857142857,TP2,0.22722373699851411,0.05268643060196987,1,0.44259171033825545,1.2184865940554377
LABUSDT,SHORT,1775594700,1775595600,0.38245,0.4048557142857143,0.3768485714285714,TP2,0.22951683244070453,0.05858468894159835,1,0.6618049225159532,1.9277705896907704
ZECUSDT,SHORT,1775605500,1775609100,319.02,337.04714285714283,314.51321428571424,TP2,0.22876402250574687,0.05650787680127539,1,0.6773934030571193,1.3280754766018044
LABUSDT,SHORT,1775610900,1775612700,0.39428,0.41852000000000006,0.38822,TP2,0.2304811881188119,0.061479151871766294,1,0.06420097697138899,1.1765451570055574
LABUSDT,LONG,1775619000,1775619900,0.36294,0.33884142857142857,0.36896464285714287,TP2,0.23192722745865313,0.06639822402758429,1,0.10322695667676984,-1.8840195008455196
LABUSDT,SHORT,1775672100,1775673000,0.40058,0.44712,0.388945,TP2,0.2396713364847443,0.1161815367716811,1,0.25437804657880503,1.5031173506711621
LABUSDT,SHORT,1775751300,1775752200,0.39917,0.4192871428571429,0.3941407142857143,TP2,0.22618926288879487,0.05039743181387094,1,0.29948867786705535,1.6560813666731156
ZECUSDT,SHORT,1775760300,1775765700,355.25,374.56714285714287,350.42071428571427,SL,-1.0220684809939358,0.05437619382728464,1,0.6637323943661998,2.176798748011148
LABUSDT,SHORT,1775763000,1775765700,0.42513,0.4552114285714286,0.41760964285714286,TP2,0.23304083202735432,0.07075818825166083,1,0.4402861860209137,1.6074416890610503
TAOUSDT,LONG,1775781900,1775785500,287.8,273.1142857142857,291.4714285714286,TP2,0.22648326848249029,0.05102749925543538,1,0.7395209580838312,-2.1625355160935658
LABUSDT,SHORT,1775791800,1775794500,0.44971,0.4718342857142857,0.44417892857142854,SL,-1.0243918383160069,0.0491967839591864,1,0.40793632213508096,1.965044918932519
LABUSDT,SHORT,1775808000,1775808900,0.48397,0.5098228571428571,0.47750678571428573,TP2,0.2275357904625076,0.05341830514878432,1,0.2520732883317262,1.5007623985379348
LABUSDT,LONG,1775815200,1775816100,0.4439,0.4122928571428572,0.45180178571428575,TP2,0.233146847457628,0.07120329546551665,1,0.1902894802702929,-1.7910661862109258
LABUSDT,SHORT,1775830500,1775831400,0.50864,0.5450228571428571,0.4995442857142857,TP2,0.23322374744777685,0.07152968139127308,1,0.3609022556390981,1.3725630688202621
LABUSDT,LONG,1775845800,1775846700,0.50028,0.46747285714285713,0.5084817857142857,TP2,0.23170105813194156,0.06557756227940918,1,0.01151761517615201,-1.2025459892626955
LABUSDT,SHORT,1775876400,1775877300,0.54752,0.5797328571428572,0.5394667857142857,TP2,0.22960367200319218,0.05883411956249478,1,0.18165741813525196,1.4337980767705818
LABUSDT,LONG,1775882700,1775883600,0.50334,0.4655757142857143,0.5127810714285714,TP2,0.23400584074144126,0.07502738847356791,1,0.0089310895929304,-1.4367448251989887
LABUSDT,LONG,1775925000,1775925900,0.45857,0.4313085714285714,0.4653853571428571,TP2,0.22981455745951845,0.0594487833295431,1,0.5025608194622283,-1.9821751583042981
LABUSDT,LONG,1775961900,1775962800,0.4252,0.40273285714285717,0.4308167857142857,TP2,0.22728950213009413,0.052839000134390565,1,0.2524606713216116,-1.1168206822947015
LABUSDT,SHORT,1775968200,1775974500,0.44088,0.46204428571428574,0.43558892857142856,TP2,0.22500241646979416,0.04800464007050837,1,0.08901860634804856,1.0792376855260464
LABUSDT,SHORT,1775979900,1775980800,0.48986,0.5173314285714286,0.48299214285714287,TP2,0.2286020592823718,0.05608016284536107,1,0.47736072698538146,1.7960728087901034
LABUSDT,SHORT,1776015900,1776016800,0.54963,0.5826014285714285,0.5413871428571428,TP2,0.22999613518197493,0.0599884077860171,1,0.566824644549763,1.8341560222489552
