symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
AAVEUSDT,13416,13426,1783649700,1783659600,LONG,TRAIL,92.32,93.75866927,104.30891055,89.92221789,0.43790467683488,0.4263540026161955,0.01155067421868456,15,1.57,66.01,0.4126394052044589,0.00807292197500598,1.5089773952890058,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.3497,0,4.6301,0.1111,7.3504,-1,0.0,0.1877,1.1538,0.0,0.0535,1.879,1.0,0.4685,0.75,13416,0,3,1.097,1.041,1,0.837,6
AAVEUSDT,13428,13438,1783660500,1783670400,LONG,TRAIL,93.03,94.73893428,107.27111901,90.1817762,0.2922874248856427,0.2824886864578548,0.009798738427787874,14,1.79,67.11,0.3333333333333333,0.00914729289484773,1.7782726634109658,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,bull,0.296,0,2.295,0.1111,0.7963,-1,0.0,0.2493,1.1294,1.198,0.1249,0.926,1.0,0.5243,0.75,13426,3,3,0.68,1.462,1,0.646,0
BILLUSDT,6236,6257,1783666800,1783686600,SHORT,SL,0.03726,0.03647754,0.0307395,0.0385641,-0.4981884057971031,-0.5030098343685317,0.0048214285714285885,14,1.89,35.05,0.6666666666666651,0.007442632065472966,0.8819519020843668,base,adaptive disabled,1.25,78.5,90,100,50,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.1338,0,2.7375,0.0526,2.1498,-1,0.0,1.2576,0.3578,10.0,-0.1417,2.577,1.0,-0.1098,0.421875,6236,1,4,1.369,1.623,1,0.732,0
AAVEUSDT,13443,13446,1783674000,1783677600,LONG,TRAIL,94.53,96.19510372,108.40586429,91.75482714,0.24626844325654096,0.24052035536986424,0.005748087886676729,14,1.5,69.06,0.6459627329192572,0.005607075741192004,1.151194950509526,base,adaptive disabled,1.25,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,range,0.1993,0,2.371,0.1111,0.6833,-1,0.0,0.0288,1.9939,0.0,0.1768,1.888,1.0,0.1328,0.421875,13441,0,4,1.504,3.539,0,0.708,4
BTCUSDT,13447,13638,1783677600,1783850400,LONG,EXPIRED,64329.3,64792.47096,68189.058,63557.3484,-0.1456252244311705,-0.1550002244311705,0.009374999999999998,15,1.84,70.09,0.6167787529921364,0.0026537714531662676,1.1337563011924037,base,adaptive disabled,1.15,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.1986,0,2.4846,0.0526,0.6469,-1,0.0,0.9376,0.7464,0.0,0.2893,2.428,1.0,0.2622,0.28125,13446,0,1,0.323,1.823,1,0.738,2
TAOUSDT,13451,13596,1783681200,1783812600,LONG,SL,213.8,216.07393693,232.74947439,210.01010512,-2.226315047556136,-2.268624928193247,0.04230988063711128,16,2.18,63.38,0.6333333333333352,0.00420039939893762,0.9940945244157285,base,adaptive disabled,1.15,90.5,90,100,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.275,0,1.6856,0.1765,1.1651,-1,0.0,1.3457,0.5717,0.0,0.3078,1.49,1.0,0.1574,1.875,13449,2,3,1.124,1.686,1,0.787,0
ZECUSDT,13463,13577,1783692000,1783795500,LONG,TRAIL,506.49,514.11458179,570.02818161,493.78236368,0.43158104795369256,0.4128980150495844,0.01868303290410816,16,1.54,59.63,0.26490984743412016,0.014570857276978719,2.1005414650988454,base,adaptive disabled,1.25,80.7,90,81,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,1,-1.0,bear,0.5764,0,4.1221,0.1111,4.6287,-1,0.0,0.9829,1.1712,10.0,-0.1506,1.446,1.0,0.3118,1.171875,13463,0,1,0.249,0.724,1,1.063,1
ADAUSDT,13468,13563,1783696500,1783782900,SHORT,SL,0.1662,0.16345038,0.14328649,0.1707827,-1.0525318043947873,-1.0668118685491066,0.014280064154319434,15,2.09,34.4,0.4117647058823472,0.009636322283846028,2.027241301668661,base,adaptive disabled,1.0,72.0,60,90,70,80,NEW_YORK,neutral,bearish,FVG,BOS bearish | Vol 2.1x | FVG | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | Zone:FVG | MTF 15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK,0,0,-1.0,range,0.28,0,3.9687,0.1765,2.8186,-1,0.0,1.3529,0.2909,2.333,-0.0577,1.578,1.0,-0.3092,0.984375,13467,0,2,1.526,0.305,1,0.916,4
HYPEUSDT,13513,13522,1783737000,1783746000,SHORT,TRAIL,67.179,66.6953112,63.14826,67.985148,0.4651751291326197,0.44017512913261947,0.025000000000000213,23,3.53,36.05,0.3696551724137897,0.006206071357261142,1.5214578864161588,base,adaptive disabled,1.25,93.5,90,100,100,80,OFF_HOURS,bearish,bearish,OB,BOS bearish | Vol 3.5x | FVG | OB | LiqSweep | ChoCH | Engulfing | BearWick | StrongTrend1h | Zone:OB | 💎PREMIUM | MTF 23 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | 💎Premium+3 | QualityRisk:1.15 | TrendPairRisk:1.25,1,0,-1.0,bear,0.457,0,3.4394,0.1111,1.4689,-1,0.0,0.1898,1.5589,0.0,-0.089,1.803,1.0,-0.0626,0.75,13511,25,1,1.093,0.445,1,0.853,0
XLMUSDT,13586,13596,1783802700,1783812600,LONG,SL,0.19182,0.19355133,0.20624772,0.18893446,-1.1250000000000036,-1.1449428876397523,0.019942887639748594,14,1.81,59.0,0.43378995433791945,0.0022229417663566973,0.6867455905649492,base,adaptive disabled,1.15,76.5,90,90,50,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.2435,0,1.8589,0.0526,2.427,-1,0.0,1.5248,0.722,0.0,0.1814,3.342,1.0,-0.2459,0.75,13585,0,1,0.248,0.341,1,0.697,3
BILLUSDT,6411,6417,1783824300,1783830600,LONG,TRAIL,0.04237,0.04325977,0.04978475,0.04088705,0.25129387369769896,0.24325815941198467,0.008035714285714304,17,2.67,65.35,0.5227882037533507,0.01720235968808519,1.5010928686955922,base,adaptive disabled,1.0,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.7x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,-1.0,range,0.2635,0,2.8377,0.0526,2.5705,-1,0.0,0.3507,1.1913,10.0,0.3144,1.863,1.0,0.0217,0.703125,6411,2,3,1.118,0.588,1,1.433,1
