symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,entry_is_intrabar,atr_at_signal,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
SOLUSDT,16796,16825,1786691700,1786718700,SHORT,TRAIL,75.67,75.125176,71.1298,76.57804,0.8734472049689422,0.7046972049689422,0.16875000000000007,16,2.0,39.26,0.3333333333333212,0.0019407656786666703,1.0557765291960506,base,adaptive disabled,1.15,81.5,65,99,90,80,LONDON,bearish,neutral,FVG,True,0.14323993894118253,BOS bearish | Vol 2.0x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3188,0,3.2812,0.0526,1.9722,-1,0.0,0.1872,1.2114,1.238,-0.196,1.588,1.0,-0.1984,1.6875,16796,2,3,0.559,0.628,1,1.257,1
XRPUSDT,16820,16857,1786713300,1786747500,SHORT,TRAIL,1.0049,0.9876,0.944606,1.0169588,2.27841907984207,2.1034190798420718,0.17499999999999788,16,1.38,36.15,0.3333333333333593,0.0026648415648589077,1.4964565855699068,base,adaptive disabled,1.25,81.5,90,100,60,80,OVERLAP,bearish,bearish,OB,True,0.0020416642256556967,BOS bearish | Vol 1.4x | FVG | OB | ChoCH | BearWick | Session:OVERLAP | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | BearWick+1 | Zone:OB+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.7703,0,2.2041,0.1111,1.4773,-1,0.0,0.3317,1.0867,1.357,-0.2282,0.882,1.0,-0.2433,1.75,16819,16,1,0.098,0.196,1,1.127,0
BTCUSDT,16821,17012,1786714200,1786887000,SHORT,EXPIRED,62794.1,62341.98248,59026.454,63547.6292,-0.12217509288292935,-0.15967509288292914,0.037499999999999784,15,2.71,33.02,0.40374500315590833,0.0021754346232698125,1.444042464780446,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,True,111.21695035542159,BOS bearish | Vol 2.7x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.6288,0,2.88,0.1111,2.2785,-1,0.0,0.5587,0.6321,5.09,-0.0726,1.835,1.0,-0.182,0.375,16820,14,1,0.505,-1.0,0,1.448,3
SOLUSDT,16825,16845,1786717800,1786736700,SHORT,TRAIL,75.22,74.678416,70.7068,76.12264,0.5359279446955474,0.42342794469554806,0.11249999999999936,15,2.63,33.69,0.47692307692307623,0.002481652246630338,1.2502564018540896,base,adaptive disabled,1.15,75.8,65,100,70,80,NEW_YORK,bearish,neutral,FVG,True,0.16206767691665883,BOS bearish | Vol 2.6x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3182,0,2.6532,0.0526,2.5586,-1,0.0,0.5539,1.1079,1.938,-0.018,2.03,1.0,-0.0528,1.125,16825,0,1,0.617,0.802,1,1.296,2
ETHUSDT,16828,17019,1786720500,1786893300,SHORT,EXPIRED,1873.08,1859.593824,1760.6952,1895.55696,-0.4217652209195565,-0.5217652209195567,0.10000000000000016,16,1.78,33.71,0.5856536101934665,0.0028901847623442715,1.5330062498754058,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,True,4.341761708278443,BOS bearish | Vol 1.8x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.5668,0,2.2341,0.25,1.5771,-1,0.0,0.6455,0.4063,0.0,-0.0835,1.486,1.0,-0.194,1.0,16824,4,4,0.91,0.914,1,0.746,1
ETHUSDT,16828,17019,1786720500,1786893300,SHORT,EXPIRED,1873.08,1859.593824,1760.6952,1895.55696,-0.4217652209195565,-0.5217652209195567,0.10000000000000016,16,2.18,38.02,0.43642291569631614,0.0027054745243274055,1.434283627063719,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,True,4.464493015051395,BOS bearish | Vol 2.2x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.5668,0,2.1727,0.25,1.5771,-1,0.0,0.6455,0.4063,0.0,0.0097,1.607,1.0,-0.0556,1.0,16825,5,5,0.513,0.009,1,0.726,1
XLMUSDT,16845,16855,1786735800,1786745700,SHORT,TRAIL,0.1591,0.15795448,0.149554,0.1610092,0.6668368950345686,0.5355868950345686,0.13125,16,2.21,37.85,0.6305732484076312,0.0020748985248107404,0.7705594084523406,base,adaptive disabled,1.0,78.0,60,90,90,80,DEAD_ZONE,neutral,bearish,FVG,True,0.00044294276019835017,BOS bearish | Vol 2.2x | FVG | LiqSweep | ChoCH | Engulfing | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE,0,0,-1.0,range,0.2652,3,2.7317,0.0526,1.4795,-1,0.0,0.0367,2.488,0.0,-0.2448,2.446,1.0,-0.3039,1.3125,16844,0,3,1.513,0.248,1,0.7,2
XLMUSDT,16845,16855,1786735800,1786745700,SHORT,TRAIL,0.15893,0.15776993,0.14926277,0.16086345,0.4073030075771258,0.31020400708577633,0.09709900049134951,13,1.5,37.44,0.6027397260273848,0.002223758632122022,0.8258418981068146,base,adaptive disabled,1.15,68.0,60,100,50,80,DEAD_ZONE,neutral,bearish,FVG,True,0.00043344684875564355,BOS bearish | Vol 1.5x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | QualityRisk:1.15,0,0,-1.0,range,0.1713,3,2.7916,0.0526,1.4795,-1,0.0,0.1241,2.3102,2.146,-0.2726,2.099,1.0,-0.3994,0.984375,16845,0,4,1.615,0.185,1,0.715,2
XRPUSDT,16858,17049,1786747500,1786920300,SHORT,EXPIRED,0.9923,0.98336334,0.91782785,1.00719443,-0.00755315913398834,-0.05252315798590811,0.044969998851919775,13,1.91,29.63,0.40939597315435833,0.0053151741492368995,2.315567173072593,base,adaptive disabled,1.15,82.5,90,90,70,80,DEAD_ZONE,bearish,bearish,FVG,True,0.002894429685164746,BOS bearish | Vol 1.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,bear,0.369,0,4.3877,0.1111,7.5202,-1,0.0,1.0071,0.3693,1.13,-0.0919,1.731,1.0,-0.5414,0.5625,16858,0,1,1.52,1.209,1,1.106,2
HYPEUSDT,16880,16928,1786767300,1786811400,LONG,TRAIL,56.472,56.89223951,59.97399589,55.77160082,0.6352627368866987,0.5082731536036339,0.12698958328306476,14,2.74,62.62,0.35126050420167054,0.0032056047959345794,1.1502778542765886,base,adaptive disabled,1.15,74.0,60,100,70,80,OFF_HOURS,neutral,bullish,FVG,True,0.15839917797427927,BOS bullish | Vol 2.7x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,0,-1.0,range,0.4745,0,1.5594,0.3333,1.5126,-1,0.0,0.9081,1.2897,2.518,-0.0453,2.129,-1.0,-0.1859,1.3125,16876,6,1,0.139,2.475,1,1.016,0
HYPEUSDT,16880,16928,1786767300,1786811400,LONG,TRAIL,56.472,56.8785984,59.86032,55.794336,0.6565753824904351,0.5253253824904351,0.13125,14,1.52,66.1,0.5119047619047605,0.0034032083511972727,1.1450175526393798,base,adaptive disabled,1.15,74.0,60,100,70,80,OFF_HOURS,neutral,bullish,FVG,True,0.16151352240686137,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,0,-1.0,range,0.4745,0,1.5293,0.3333,1.5126,-1,0.0,0.9385,1.333,1.63,0.0477,1.218,-1.0,-0.0396,1.3125,16877,7,2,0.793,1.771,1,0.997,0
TAOUSDT,16915,17106,1786798800,1786971600,SHORT,EXPIRED,197.0,193.1,185.18,199.364,0.41640228426396036,0.3460897842639605,0.07031249999999988,16,4.08,31.36,0.5294117647058725,0.002204916980396414,0.871824174049183,base,adaptive disabled,1.25,90.5,90,100,90,80,OVERLAP,bearish,bearish,FVG,True,0.4308366042451778,BOS bearish | Vol 4.1x | FVG | ChoCH | Engulfing | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.5,0,3.0174,0.1111,3.5922,-1,0.0,0.5922,0.7179,9.0,-0.1949,2.513,1.0,-0.4739,0.703125,16914,2,2,1.393,0.232,1,1.393,4
TAOUSDT,16915,16969,1786798800,1786848300,SHORT,TRAIL,197.0,195.5816,193.1,199.364,0.21150592216582328,0.08650592216582349,0.12499999999999978,15,2.67,39.99,0.23809523809524197,0.002713563716583923,1.0729430935378257,base,adaptive disabled,1.25,88.1,90,88,90,80,OVERLAP,bearish,bearish,FVG,True,0.4429197039347525,BOS bearish | Vol 2.7x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.5,0,2.9351,0.1111,3.5922,-1,0.0,0.5922,1.128,2.5,-0.1059,1.97,1.0,-0.3382,1.25,16915,3,3,0.452,0.677,1,1.355,4
BILLUSDT,9765,9768,1786842900,1786846500,SHORT,TRAIL,0.02102,0.0207376,0.01866668,0.02149066,0.2509773509539811,0.22083138571368033,0.03014596524030078,14,1.62,31.23,0.3793103448275883,0.006202648798979398,1.2027499954772425,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.00012066457306235641,BOS bearish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.3636,0,1.6575,0.0526,1.2082,-1,0.0,0.2337,1.2748,2.0,-0.216,1.302,1.0,-0.4395,0.5625,9761,1,2,1.657,0.829,1,0.829,1
XLMUSDT,16971,17162,1786849200,1787022000,SHORT,EXPIRED,0.15712,0.15436,0.14697992,0.15914802,0.5637425912959498,0.5245210846046942,0.03922150669125568,13,5.45,31.8,0.6491228070175479,0.003501904508041699,1.7275332687175866,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.00036801545828876514,BOS bearish | Vol 5.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.2844,1,1.6847,0.4286,1.6258,-1,0.0,1.2574,1.1703,0.0,0.1057,3.235,-1.0,0.0843,0.421875,16966,0,4,1.413,7.282,1,0.652,0
SUIUSDT,16985,17046,1786861800,1786917600,SHORT,TRAIL,0.675,0.67014,0.6345,0.6831,0.42361111111111094,0.36736111111111086,0.05625000000000004,16,1.62,31.74,0.5686274509803708,0.0015826217410348468,0.9714419997318187,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.0011910257124491486,BOS bearish | Vol 1.6x | FVG | ChoCH | Engulfing | BearWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.5185,0,3.6103,0.0526,3.6566,-1,0.0,0.8395,1.8313,9.667,0.0823,1.206,1.0,-0.0387,0.5625,16984,2,3,1.175,0.84,1,1.427,2
SUIUSDT,16985,17046,1786861800,1786917600,SHORT,TRAIL,0.675,0.67014,0.6345,0.6831,0.5648148148148145,0.4898148148148145,0.07500000000000005,15,3.66,34.36,0.4285714285714156,0.002077790311423639,1.2753854713463937,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.0012273810187243839,BOS bearish | Vol 3.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.5185,0,3.5034,0.0526,3.6566,-1,0.0,0.8395,1.8313,0.0,0.2519,2.643,-1.0,0.1703,0.75,16985,3,4,0.896,0.163,1,1.385,2
TAOUSDT,16985,17159,1786861800,1787019300,SHORT,TRAIL,195.5,193.1,183.77,197.846,0.741787883631715,0.689053508631715,0.052734374999999924,14,2.44,29.44,0.857142857142863,0.0020467349443174265,1.0075052763407506,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,True,0.4551763224169216,BOS bearish | Vol 2.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.2727,2,2.856,0.0526,2.4532,-1,0.0,1.2361,1.7083,0.0,0.1427,1.848,1.0,-0.1152,0.52734375,16985,0,4,1.318,4.833,1,1.318,1
