symbol,direction,entry_time,exit_time,entry,sl,tp1,outcome,net_r,risk_pct,size_mult,eff_ratio,z
DOTUSDT,LONG,1771665300,1771691400,1.374,1.3618571428571429,1.3982857142857144,SL,-1.0452611764705881,0.008837596173840733,1,0.5000000000000017,2.3440966720748144
AAVEUSDT,LONG,1771666200,1771683300,120.93,119.47142857142858,123.84714285714286,TP2,1.9668360430949952,0.012061286931046288,1,0.7678275290215579,2.248832682991716
ADAUSDT,LONG,1771666200,1771671600,0.2858,0.28344285714285716,0.29051428571428567,SL,-1.0484993939393943,0.008247525742277242,1,0.3203883495145609,2.570963457839489
ETHUSDT,LONG,1771672500,1771677000,1978.06,1969.4171428571428,1995.3457142857142,SL,-1.091546578512397,0.004369360455626781,1,0.4149947201689566,2.054335529172968
HYPEUSDT,SHORT,1771677900,1771685100,29.902,30.15514285714286,29.395714285714288,SL,-1.0472492099322799,0.00846575002149881,1,0.13285714285714229,-2.5073383188194085
ZECUSDT,SHORT,1771677900,1771684200,259.55,261.96000000000004,254.73,SL,-1.0430788381742737,0.009285301483336577,1,0.12761506276150317,-2.5216015408285744
AVAXUSDT,LONG,1771680600,1771684200,9.328,9.27742857142857,9.429142857142857,TP2,1.9262192090395487,0.005421465327125747,1,0.5663430420711952,2.076582560684169
BTCUSDT,LONG,1771684200,1771691400,68413.7,68146.94285714286,68947.21428571428,SL,-1.1025857441225304,0.003899177253344597,1,0.20169342599249235,2.559975485748384
ADAUSDT,SHORT,1771690500,1771729200,0.2811,0.28344285714285716,0.2764142857142857,TP2,1.9520073170731709,0.008334603852213256,1,0.2777777777777772,-2.454025553359359
HYPEUSDT,SHORT,1771690500,1771698600,29.709,30.003999999999998,29.119,SL,-1.0402833898305086,0.009929650947524292,1,0.44649933949801685,-1.869011473181817
LINKUSDT,SHORT,1771690500,1771696800,8.878,8.951714285714287,8.730571428571428,SL,-1.0481751937984494,0.008303028352589122,1,0.2703583061889285,-2.3079456153663505
XLMUSDT,SHORT,1771718400,1771726500,0.16087,0.1617157142857143,0.15917857142857147,TP2,1.923912837837804,0.005257128648686983,1,0.3015873015873056,-1.5517702973884682
AVAXUSDT,SHORT,1771719300,1771740900,9.07,9.127,8.956000000000001,TP2,1.936350877192951,0.006284454244762913,1,0.5482233502538052,-1.8590760817552756
DOTUSDT,LONG,1771726500,1771729200,1.363,1.3534285714285714,1.3821428571428571,SL,-1.056961194029851,0.007022324703909415,1,0.2352941176470573,2.4165919887140697
TAOUSDT,SHORT,1771727400,1771766100,178.1,179.9857142857143,174.32857142857142,TP2,1.962221212121197,0.010587952193791645,1,0.4639175257731964,-1.9707613895638345
ZECUSDT,SHORT,1771730100,1771749900,255.13,258.20714285714286,248.97571428571428,TP2,1.966835468895079,0.012061078105839628,1,0.35032774945375494,-3.0031751948277665
HYPEUSDT,SHORT,1771742700,1771758900,29.576,29.75257142857143,29.222857142857144,SL,-1.067000647249191,0.005970091580045583,1,0.360902255639096,-1.5479382173867693
DOTUSDT,SHORT,1771750800,1771754400,1.322,1.3322857142857143,1.3014285714285714,SL,-1.051411111111111,0.007780419278149996,1,0.6170212765957543,-2.385678863853195
BTCUSDT,LONG,1771758900,1771762500,68187.9,68029.54285714285,68504.61428571428,SL,-1.1722382679296302,0.0023223642736782775,1,0.16445580949337035,2.729365453839425
ETHUSDT,LONG,1771758900,1771762500,1980.91,1974.657142857143,1993.4157142857143,SL,-1.1267203107151025,0.0031565579167438743,1,0.18264840182648956,2.6453004225329537
ADAUSDT,SHORT,1771762500,1771774200,0.2736,0.2751857142857143,0.27042857142857146,TP2,1.9309837837837487,0.005795739348370927,1,0.3611111111111135,-3.296601923647952
AVAXUSDT,SHORT,1771762500,1771770600,8.948,8.995714285714286,8.85257142857143,TP2,1.9249868263473044,0.005332396704770356,1,0.2094861660079057,-2.2675285024721674
NEARUSDT,LONG,1771805700,1771807500,1.0228,1.0135571428571428,1.0412857142857141,SL,-1.0442633693972179,0.009036817699312808,1,0.35516372795969914,2.3445319927112753
SOLUSDT,SHORT,1771806600,1771809300,82.19,82.98714285714286,80.59571428571428,TP2,1.95875770609319,0.00969878156883875,1,0.3163841807909599,-2.57837831040903
XLMUSDT,SHORT,1771806600,1771809300,0.1542,0.15510857142857143,0.15238285714285713,TP2,1.9321132075472012,0.005892162312395831,1,0.23142250530784902,-2.0941645571880048
AAVEUSDT,SHORT,1771807500,1771809300,116.96,117.91857142857143,115.04285714285713,TP2,1.9511940387481372,0.008195720148524537,1,0.17578125000000094,-2.053734332013382
ADAUSDT,SHORT,1771810200,1771827300,0.2592,0.2629714285714285,0.25165714285714286,SL,-1.0274909090909092,0.01455026455026451,1,0.5508021390374382,-3.220844215866563
