symbol,direction,entry_time,exit_time,entry,sl,tp1,outcome,net_r,risk_pct,size_mult,eff_ratio,z
ADAUSDT,SHORT,1771667100,1771690500,0.2854,0.28778571428571426,0.28062857142857145,TP2,1.8564455089820349,0.008359195114626029,1,0.19607843137254943,1.8046593513716909
DOTUSDT,SHORT,1771667100,1771691400,1.388,1.4027142857142856,1.3585714285714283,TP2,1.886803883495161,0.010601070399341314,1,0.5526315789473687,2.4352171302553454
HYPEUSDT,SHORT,1771667100,1771677900,30.418,30.67457142857143,29.90485714285714,TP2,1.8577331848552343,0.008434855301841985,1,0.08443067389620262,1.5287318826692773
AAVEUSDT,SHORT,1771678800,1771684200,122.39,124.01571428571428,119.13857142857142,SL,-1.090340597539543,0.013283064676152357,1,0.4480198019801995,1.040992425079218
HYPEUSDT,LONG,1771678800,1771690500,29.942,29.706,30.414,SL,-1.1522474576271184,0.007881905016364977,1,0.12722103766879714,-2.0018161986234917
ZECUSDT,LONG,1771678800,1771721100,259.83,257.6557142857143,264.17857142857144,SL,-1.1434015768725354,0.008368108818403289,1,0.11941848390446952,-1.987634372006971
NEARUSDT,LONG,1771682400,1771686900,1.0783,1.0648428571428572,1.1052142857142855,SL,-1.0961541401273893,0.01247996184470253,1,0.12787723785166244,-1.1850958528832372
AVAXUSDT,SHORT,1771685100,1771688700,9.412,9.481000000000002,9.274000000000001,TP2,1.836313043478236,0.0073310667233319506,1,0.5949367088607668,2.254516004376208
AAVEUSDT,LONG,1771691400,1771721100,121.77,120.04714285714286,125.21571428571428,SL,-1.0848149253731343,0.014148453172843403,1,0.0994318181818185,-1.0695818337354754
LINKUSDT,LONG,1771691400,1771731000,8.884,8.806428571428572,9.039142857142858,SL,-1.1374320441988948,0.008731588087733985,1,0.19047619047619566,-1.7663792097758908
TAOUSDT,SHORT,1771697700,1771726500,184.2,186.89999999999998,178.8,TP2,1.9181333333333328,0.014657980456025977,1,0.3090909090909054,1.9274233790787834
LABUSDT,SHORT,1771700400,1771731000,0.14139,0.14399142857142855,0.13618714285714284,TP2,1.9347789126853483,0.018398957291382474,1,0.05851413543721248,1.023078177806952
AAVEUSDT,LONG,1771722000,1771731000,120.39,119.43714285714286,122.29571428571428,SL,-1.151615592203898,0.007914753242438267,1,0.6244725738396704,-1.657833830657688
ADAUSDT,LONG,1771722000,1771731000,0.2784,0.2763428571428571,0.2825142857142857,SL,-1.162399999999999,0.007389162561576396,1,0.1538461538461526,-1.5221631104762503
HYPEUSDT,SHORT,1771725600,1771747200,29.868,30.053714285714285,29.49657142857143,TP2,1.8070067692307497,0.006217834662993348,1,0.2685274302213653,1.7066792041091603
XLMUSDT,LONG,1771731900,1771775100,0.15546,0.15346999999999997,0.15944,EXPIRED,-0.7068100502512491,0.012800720442557648,1,0.7886178861788676,-1.5837231029329815
ZECUSDT,LONG,1771731900,1771749900,255.37,251.95714285714286,262.1957142857143,SL,-1.089791042277103,0.013364362074077445,1,0.3012048192771118,-1.8590403196031455
LABUSDT,LONG,1771732800,1771776000,0.13641,0.13454857142857143,0.14013285714285714,EXPIRED,-0.22224435917114385,0.013645836606030125,1,0.543859649122806,-1.9887114621462887
TAOUSDT,SHORT,1771747200,1771762500,178.8,180.17142857142858,176.05714285714288,TP2,1.84355,0.0076701821668264565,1,0.1636363636363595,1.0867896901162486
DOTUSDT,LONG,1771751700,1771766100,1.326,1.3155714285714286,1.346857142857143,SL,-1.1525808219178078,0.00786468433527259,1,0.45454545454545914,-1.7976910438149347
HYPEUSDT,SHORT,1771760700,1771764300,29.743,29.945285714285713,29.338428571428572,TP2,1.8235584745762532,0.006801120071469382,1,0.20724801812004615,1.6637132214116237
AVAXUSDT,LONG,1771768800,1771772400,8.898,8.839428571428572,9.015142857142857,SL,-1.1823004878048788,0.0065825386122081745,1,0.2677966101694953,-1.4271977974434218
SEIUSDT,LONG,1771773300,1771808400,0.06853,0.06800857142857143,0.06957285714285713,SL,-1.1577128767123306,0.007608763628025181,1,0.6781609195402272,-1.7015601953623576
AAVEUSDT,LONG,1771778700,1771808400,117.72,116.77714285714286,119.60571428571428,SL,-1.1498254545454547,0.008009319935925433,1,0.37190082644627903,-1.0368336132533658
ADAUSDT,LONG,1771778700,1771784100,0.2707,0.26857142857142857,0.27495714285714284,SL,-1.152609395973154,0.007863211778985711,1,0.4310344827586149,-1.1384570133049834
HYPEUSDT,LONG,1771786800,1771807500,28.771,28.541428571428572,29.23014285714286,SL,-1.150389794648413,0.007979264835126655,1,0.5258215962441295,-1.7631489662527118
ZECUSDT,SHORT,1771798500,1771809300,245.01,247.29142857142855,240.44714285714286,TP2,1.8711281152160297,0.009311573288553787,1,0.16274309109519047,1.977655364098696
ADAUSDT,SHORT,1771801200,1771808400,0.2714,0.27305714285714283,0.26808571428571426,TP2,1.8034689655172405,0.006105905884829952,1,0.29032258064515437,2.1275273073423335
DOTUSDT,SHORT,1771801200,1771808400,1.312,1.322,1.292,TP2,1.8425600000000002,0.007621951219512202,1,0.11627906976743897,1.4504757322382278
LABUSDT,SHORT,1771891200,1771907400,0.13554,0.1369685714285714,0.13268285714285713,TP2,1.8861464000000197,0.010539851177301387,1,0.32919254658385444,1.409755948830043
SOLUSDT,LONG,1771891200,1771896600,77.86,77.10285714285715,79.3742857142857,SL,-1.1234007547169815,0.00972441378298041,1,0.23728813559322184,-1.59578481476994
HYPEUSDT,LONG,1771897500,1771902900,26.101,25.68342857142857,26.93614285714286,SL,-1.075008005473828,0.01599829234785753,1,0.19158878504672866,-2.0695978581341876
AAVEUSDT,LONG,1771899300,1771902900,114.41,112.90142857142858,117.42714285714284,SL,-1.0910079545454552,0.013185660594103825,1,0.08243727598566432,-1.1352280952144906
BTCUSDT,LONG,1771899300,1771905600,64211.8,63519.71428571429,65595.97142857143,SL,-1.1113361515914624,0.010778170278449071,1,0.12332387578219202,-1.7207865912355744
BTCUSDT,LONG,1771979400,1771982100,63929.1,63529.87142857143,64727.55714285714,TP2,1.8078421097831714,0.0062448645676002204,1,0.2975928677563163,-1.2103844702659148
LINKUSDT,LONG,1771979400,1771982100,8.188,8.127857142857144,8.308285714285715,TP2,1.8366289786223282,0.007345243910949842,1,0.16438356164383386,-1.1173404539073797
TAOUSDT,LONG,1771980300,1771982100,166.6,164.71428571428572,170.37142857142857,TP2,1.893981818181833,0.011318813239581537,1,0.3333333333333313,-1.0903506907509175
AVAXUSDT,SHORT,1771983900,1772013600,8.612,8.732428571428573,8.371142857142855,SL,-1.0858135231316721,0.013983809966160263,1,0.4267100977198724,2.477921432001861
