symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,entry_is_intrabar,atr_at_signal,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
ETHUSDT,4533,4536,1775655000,1775658600,LONG,SL,2252.97,2269.191384,2388.1482,2225.93436,-1.028642192306169,-1.1286421923061705,0.10000000000000148,17,1.91,59.67,0.3221818181818172,0.005523283245801618,1.6056614781252918,base,adaptive disabled,1.15,81.1,90,98,60,80,NEW_YORK,bullish,bullish,OB,True,9.698892146910838,BOS bullish | Vol 1.9x | FVG | OB | ChoCH | Engulfing | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:OB+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,1,-1.0,bear,0.4966,0,2.8869,0.1111,3.1711,-1,0.0,1.1825,0.733,0.0,-0.0935,1.276,1.0,0.1151,1.0,4533,4,1,0.492,0.402,1,1.498,3
BTCUSDT,4611,4638,1775725200,1775750400,LONG,TRAIL,71175.1,71687.56072,75445.606,70320.9988,0.7523698596840658,0.6785417346840662,0.07382812499999962,16,2.34,60.22,0.468288030519792,0.0031925317135262886,1.284204493080866,base,adaptive disabled,1.0,80.0,60,100,90,80,LONDON,neutral,bullish,FVG,True,173.4083797712565,BOS bullish | Vol 2.3x | FVG | ChoCH | Session:LONDON | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | NestedOB_1h+2,0,0,-1.0,bull,0.2626,0,3.0379,0.0526,2.3345,-1,0.0,0.7846,2.2609,0.0,0.129,2.214,1.0,0.1507,0.73828125,4611,0,1,0.805,4.06,0,1.056,2
ADAUSDT,4647,4665,1775757600,1775774700,LONG,TRAIL,0.2542,0.25846001,0.28970012,0.24709998,0.30415022158388466,0.28036099502184675,0.02378922656203791,13,1.89,71.39,0.6666666666666666,0.007454888896591308,2.0691458301267005,base,adaptive disabled,1.0,72.0,60,90,70,80,OFF_HOURS,neutral,bullish,FVG,True,0.0015000247641351,BOS bullish | Vol 1.9x | FVG | ChoCH | Zone:FVG | MTF 13,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2,0,0,-1.0,range,0.3171,0,2.6666,0.0526,0.656,-1,0.0,0.0704,1.5728,0.0,0.1683,1.573,1.0,0.4315,0.5537109375,4644,5,6,2.933,0.667,1,0.533,1
LINKUSDT,4660,4665,1775769300,1775774700,LONG,TRAIL,9.013,9.13358228,10.01785231,8.81202954,0.29038782615116643,0.25254784334971403,0.0378399828014524,13,1.37,64.75,0.4269662921348266,0.003875997150688367,0.8307553893067723,base,adaptive disabled,1.15,75.0,80,100,50,80,DEAD_ZONE,bullish,bullish,FVG,True,0.046970462687968964,BOS bullish | Vol 1.4x | FVG | ChoCH | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | QualityRisk:1.15,0,0,-1.0,bull,0.2736,1,1.7671,0.0526,1.4846,-1,0.0,0.0199,1.4098,10.0,0.1475,1.005,1.0,0.1566,0.703125,4660,2,3,0.447,1.363,1,1.363,0
SUIUSDT,4665,4856,1775773800,1775946600,LONG,EXPIRED,0.9492,0.9656472,1.08625998,0.921788,0.10260105063475791,0.0660802066613156,0.0365208439734423,14,8.11,69.19,0.4431137724550892,0.011443922122645186,2.3223532630097417,base,adaptive disabled,1.15,82.5,90,90,70,80,DEAD_ZONE,bullish,bullish,FVG,True,0.006611996584595829,BOS bullish | Vol 8.1x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.514,2,4.7943,0.0526,8.1424,-1,0.0,1.0178,0.8634,3.083,0.0007,2.437,1.0,0.6099,0.87890625,4665,0,3,1.528,3.494,0,3.327,1
SEIUSDT,4666,4674,1775774700,1775782800,LONG,TRAIL,0.05587,0.05661,0.05689,0.05519956,0.7383211025595049,0.663321102559505,0.07499999999999986,15,3.38,61.83,0.3691275167785286,0.005809012779143891,1.268456032777464,base,adaptive disabled,1.0,84.5,90,100,70,80,DEAD_ZONE,bullish,bullish,FVG,True,0.0002830770304454028,BOS bullish | Vol 3.4x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0,-1.0,bull,0.7317,0,3.144,0.1111,2.4938,-1,0.0,0.4475,1.2432,0.0,0.086,1.805,1.0,0.3956,0.75,4665,26,3,0.707,0.035,1,0.565,2
AVAXUSDT,4669,4733,1775777400,1775835900,LONG,TRAIL,9.381,9.49673531,10.34546093,9.18810781,0.14872297317999136,0.12410232239055301,0.024620650789438363,14,1.55,70.88,0.6000000000000033,0.007084444004935774,1.318863228851651,base,adaptive disabled,1.15,84.5,90,100,70,80,DEAD_ZONE,bullish,bullish,FVG,True,0.05389218617713893,BOS bullish | Vol 1.6x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | RelStrengthRisk:1.15,0,0,-1.0,range,0.6958,0,5.6966,0.3333,2.7751,-1,0.0,0.731,1.0887,0.0,0.1358,1.492,1.0,0.1609,0.421875,4664,1,1,1.206,2.152,0,1.744,1
ZECUSDT,4704,4709,1775808900,1775814300,LONG,TRAIL,371.61,385.56,391.72,360.16094821,1.6213133052828974,1.5756696509362171,0.04564365434668019,15,1.85,56.54,0.12139503688799123,0.010842301454593986,0.8692346623490665,base,adaptive disabled,1.25,79.3,90,74,70,80,LONDON,bullish,bullish,FVG,True,4.049051792873643,BOS bullish | Vol 1.9x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,range,0.4626,0,2.6648,0.1765,2.1156,-1,0.0,0.0445,1.2824,0.0,-0.0172,1.689,1.0,0.0627,1.171875,4703,21,1,0.062,4.492,0,0.63,0
BTCUSDT,4719,4728,1775822400,1775831400,LONG,TRAIL,72050.4,72569.16288,76373.424,71185.7952,0.6177499480832218,0.531617135583222,0.0861328124999999,13,1.46,64.89,0.7416593226740437,0.0024846205943161548,1.0429093590654772,base,adaptive disabled,1.15,74.0,60,100,70,80,OVERLAP,neutral,bullish,FVG,True,164.3384765676778,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:OVERLAP | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | QualityRisk:1.15,0,0,-1.0,range,0.206,0,3.2731,0.1111,1.0315,-1,0.0,0.21,1.9228,0.0,0.0422,1.893,1.0,0.1945,0.861328125,4717,0,2,1.968,2.118,1,0.922,0
XLMUSDT,4719,4750,1775822400,1775851200,SHORT,SL,0.15405,0.15261524,0.14209364,0.15644127,-1.3666900851848705,-1.468154474400643,0.10146438921577233,15,1.39,33.72,0.550387596899215,0.002814098640267144,0.839088450874686,base,adaptive disabled,1.25,84.5,90,100,70,80,OVERLAP,bearish,bearish,FVG,True,0.0005212714563630092,BOS bearish | Vol 1.4x | FVG | ChoCH | BearWick | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.1842,3,2.4747,0.0526,1.3559,-1,0.0,1.1542,0.9967,2.0,-0.2638,1.73,1.0,-0.1493,1.3125,4719,0,4,1.209,0.096,1,0.806,2
SEIUSDT,4733,4791,1775835000,1775888100,LONG,SL,0.0568,0.05765443,0.06392022,0.05537596,-0.6201546304879079,-0.6470780315159688,0.026923401028060987,14,1.56,63.49,0.5799999999999966,0.005158568616499141,1.000050786673931,base,adaptive disabled,1.15,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,True,0.0002940442785838636,BOS bullish | Vol 1.6x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.2207,0,3.979,0.0526,1.5211,-1,0.0,1.1236,0.4564,3.867,0.1103,1.43,1.0,0.0105,0.5625,4733,0,4,1.462,0.204,1,1.088,6
NEARUSDT,4737,4773,1775838600,1775871900,LONG,SL,1.3675,1.38186289,1.48719076,1.34356185,-1.2688950482806733,-1.3545846274670348,0.08568957918636155,18,2.49,50.42,0.15587529976019038,0.008438445472998529,1.5622527430880697,base,adaptive disabled,1.15,89.1,90,78,100,80,NEW_YORK,bullish,bullish,OB,True,0.009138151791791114,BOS bullish | Vol 2.5x | FVG | OB | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.6399,0,2.8671,0.4286,1.5416,-1,0.0,1.2365,0.8007,0.0,-0.0369,1.683,1.0,0.0416,1.25,4734,8,6,0.263,0.613,1,1.401,0
HYPEUSDT,4775,4798,1775872800,1775894400,LONG,TRAIL,41.842,42.30907544,45.73429536,41.06354093,0.3652648687104397,0.3380540450251301,0.027210823685309613,17,2.45,65.02,0.5394402035623442,0.0046350514824846185,0.998841586572453,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bullish,bullish,FVG,True,0.18845907208610124,BOS bullish | Vol 2.5x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3333,3,3.2739,0.0526,2.4811,-1,0.0,0.3854,1.8241,6.73,0.2579,1.565,1.0,0.1396,0.421875,4775,0,4,1.624,1.364,1,1.565,2
ZECUSDT,4792,4802,1775888100,1775898000,LONG,TRAIL,373.53,380.81710271,434.25585588,361.38482882,0.5760391225708558,0.5327892947409281,0.0432498278299278,17,1.38,54.02,0.2564280750521206,0.010756922555198995,1.4362627462243207,base,adaptive disabled,1.25,82.5,90,90,70,80,OFF_HOURS,bullish,bullish,FVG,True,3.195171175251165,BOS bullish | Vol 1.4x | FVG | ChoCH | Discount | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Discount+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,range,0.3204,0,2.7917,0.0526,1.3477,-1,0.0,0.3228,1.0237,0.0,-0.1356,1.213,-1.0,0.0434,1.171875,4792,1,2,0.106,3.349,0,1.136,3
ETHUSDT,4807,4829,1775901600,1775922300,LONG,TRAIL,2239.08,2255.201376,2373.4248,2212.21104,0.2210729406720655,0.14607294067206492,0.0750000000000006,19,1.48,57.97,0.35268249780122685,0.003399592390115797,1.7575892656899754,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,True,4.849875201216977,BOS bullish | Vol 1.5x | FVG | LiqSweep | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,-1.0,range,0.4645,1,3.6372,0.1765,3.0255,-1,0.0,0.259,1.0185,0.0,0.0782,1.3,1.0,0.0266,0.75,4806,0,1,1.363,0.918,1,0.505,0
ZECUSDT,4832,4869,1775924100,1775958300,LONG,SL,377.53,384.4986507,435.60208917,365.91558217,-1.905565270162143,-1.9695600565026308,0.06399478634048775,21,1.89,62.38,0.50604490500864,0.008287663141915414,1.1531208935274593,base,adaptive disabled,1.25,77.0,60,100,80,80,NEW_YORK,neutral,bullish,OB,True,2.7744178336315595,BOS bullish | Vol 1.9x | FVG | OB | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | Zone:OB | 💎PREMIUM | MTF 21 | Risk x1.25,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:NEW_YORK | NestedOB_1h+2 | 💎Premium+3 | QualityRisk:1.15 | RelStrengthRisk:1.25,1,1,-1.0,bear,0.0402,4,2.9195,0.0526,1.855,-1,0.0,1.4138,0.3157,0.0,0.0864,1.723,1.0,0.2465,1.640625,4832,28,2,1.521,1.499,1,1.096,3
BTCUSDT,4835,4842,1775926800,1775934000,LONG,TRAIL,73000.0,73525.6,77380.0,72124.0,0.24806025256849318,0.19884150256849317,0.049218750000000006,14,2.03,62.61,0.5096185197260953,0.00290931043608442,2.401093770008297,base,adaptive disabled,1.0,78.0,60,90,90,80,NEW_YORK,neutral,bullish,FVG,True,133.55055443380442,BOS bullish | Vol 2.0x | FVG | ChoCH | Session:NEW_YORK | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK,0,0,-1.0,bull,0.2779,0,3.6578,0.1111,2.6705,-1,0.0,0.1107,1.4241,0.0,-0.1677,1.546,1.0,0.1675,0.4921875,4835,0,4,1.879,0.55,1,1.314,1
XLMUSDT,4920,4979,1776003300,1776057300,SHORT,TRAIL,0.15083,0.14974402,0.1417802,0.15263996,0.3812238944507079,0.3062238944507079,0.07500000000000002,16,3.04,36.74,0.2559726962457326,0.003406093436256982,1.663382211792084,base,adaptive disabled,1.15,88.5,90,90,90,80,NEW_YORK,bearish,bearish,FVG,True,0.00040995628245159754,BOS bearish | Vol 3.0x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.4167,0,3.0003,0.1111,2.5096,-1,0.0,0.8564,1.0129,10.0,-0.0242,2.262,-1.0,0.0145,0.75,4919,0,1,0.951,-1.0,0,0.976,2
