symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,entry_is_intrabar,atr_at_signal,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
ETHUSDT,12884,12891,1786614300,1786621500,SHORT,TRAIL,1889.2,1875.59776,1775.848,1911.8704,1.1254763921236548,1.0598513921236548,0.06562500000000009,15,2.11,36.34,0.42497831743277886,0.002402876211788715,1.209666522842489,base,adaptive disabled,1.0,80.0,60,100,90,80,LONDON,neutral,bearish,FVG,True,3.6018417724669773,BOS bearish | Vol 2.1x | FVG | LiqSweep | ChoCH | Session:LONDON | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON,0,0,-1.0,range,0.4558,0,3.2733,0.1111,1.0399,-1,0.0,0.0353,1.0667,0.0,0.0607,0.944,-1.0,0.0268,1.96875,12882,0,2,2.501,1.166,1,0.647,0
BTCUSDT,12892,12912,1786621500,1786640400,SHORT,TRAIL,63451.5,62994.6492,59644.41,64212.918,0.41525318550389245,0.39337818550389236,0.021875000000000065,14,3.35,36.57,0.23670865368886865,0.0020598879325410178,1.645136225600933,base,adaptive disabled,1.0,71.6,60,88,70,80,OVERLAP,neutral,bearish,FVG,True,95.37907547344494,BOS bearish | Vol 3.4x | FVG | ChoCH | Engulfing | Session:OVERLAP | Zone:FVG | MTF 14,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OVERLAP,0,0,-1.0,bear,0.2282,0,3.571,0.0526,3.3481,-1,0.0,0.6867,1.3867,1.051,-0.1144,2.304,1.0,-0.0271,0.65625,12892,0,1,1.079,1.621,1,1.452,2
ETHUSDT,12893,12911,1786622400,1786639500,SHORT,TP1,1880.87,1867.327736,1768.0178,1903.44044,0.0,-0.06666666666666611,0.06666666666666611,13,1.97,38.26,0.1329833770778656,0.002342444600129563,1.2527711341100491,base,adaptive disabled,1.0,69.0,60,75,70,80,OVERLAP,neutral,bearish,FVG,True,3.758925901571948,BOS bearish | Vol 2.0x | FVG | ChoCH | Session:OVERLAP | Zone:FVG | MTF 13,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP,0,0,-1.0,bear,0.2651,0,2.5699,0.1111,1.2683,-1,0.0,0.6974,1.3631,0.31,-0.1266,1.523,1.0,-0.2995,2.0,12892,1,1,0.38,0.309,1,0.726,0
ETHUSDT,12913,13104,1786640400,1786813200,SHORT,EXPIRED,1876.77,1860.67609692,1742.654141,1903.5931718,-0.4619140529830963,-0.5108918177976214,0.048977764814525114,13,1.66,38.87,0.3572056239015799,0.00597056986496161,2.5653096203887022,base,adaptive disabled,1.0,72.0,60,90,70,80,NEW_YORK,neutral,bearish,FVG,True,6.983171799986198,BOS bearish | Vol 1.7x | FVG | ChoCH | Session:NEW_YORK | Zone:FVG | MTF 13,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK,0,0,-1.0,range,0.4199,0,4.1442,0.1111,4.0114,-1,0.0,0.5902,0.8537,0.0,-0.0194,1.402,1.0,-0.0097,1.75,12913,0,1,0.064,0.274,1,1.186,2
BTCUSDT,12957,12973,1786680000,1786695300,SHORT,TRAIL,63356.6,62900.43248,59555.204,64116.8792,0.3032948011428519,0.286888551142852,0.016406249999999904,15,1.59,37.12,0.35081967213114157,0.0016816885646757063,1.099869584137145,base,adaptive disabled,1.15,74.0,60,100,70,80,OFF_HOURS,neutral,bearish,FVG,True,100.37755697876885,BOS bearish | Vol 1.6x | FVG | LiqSweep | ChoCH | BearWick | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,1,-1.0,bull,0.2599,3,2.8283,0.0526,1.531,-1,0.0,0.1302,1.0755,4.057,-0.0709,1.87,1.0,-0.2085,0.4921875,12957,0,1,0.768,0.003,1,0.852,2
BTCUSDT,12995,13186,1786714200,1786887000,SHORT,EXPIRED,62794.1,62341.98248,59026.454,63547.6292,-0.12217509288292935,-0.13467509288292928,0.012499999999999928,15,2.71,33.02,0.40374500315590833,0.0021754346232698125,1.444042464780446,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,True,111.21695035542159,BOS bearish | Vol 2.7x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.6288,0,2.88,0.1111,2.2785,-1,0.0,0.5587,0.6321,5.09,-0.0726,1.835,1.0,-0.182,0.375,12994,14,1,0.505,-1.0,0,1.448,3
ETHUSDT,13002,13193,1786720500,1786893300,SHORT,EXPIRED,1873.08,1859.593824,1760.6952,1895.55696,-0.31632391568966733,-0.3413239156896674,0.025000000000000043,15,1.37,38.2,0.3759360958562063,0.0030286146689424,1.6064319750226348,base,adaptive disabled,1.15,78.5,90,100,50,80,NEW_YORK,bearish,bearish,FVG,True,4.274974147266495,BOS bearish | Vol 1.4x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.5668,0,2.269,0.25,1.5771,-1,0.0,0.6455,0.4063,6.381,-0.0284,1.51,1.0,-0.1559,0.75,12997,3,3,0.218,0.061,1,0.758,1
ETHUSDT,13002,13193,1786720500,1786893300,SHORT,EXPIRED,1873.08,1859.593824,1760.6952,1895.55696,-0.4217652209195565,-0.45509855425288986,0.03333333333333339,16,1.78,33.71,0.5856536101934665,0.0028901847623442715,1.5330062498754058,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,True,4.341761708278443,BOS bearish | Vol 1.8x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.5668,0,2.2341,0.25,1.5771,-1,0.0,0.6455,0.4063,0.0,-0.0835,1.486,1.0,-0.194,1.0,12998,4,4,0.91,0.914,1,0.746,1
ETHUSDT,13002,13193,1786720500,1786893300,SHORT,EXPIRED,1873.08,1859.593824,1760.6952,1895.55696,-0.4217652209195565,-0.45509855425288986,0.03333333333333339,16,2.18,38.02,0.43642291569631614,0.0027054745243274055,1.434283627063719,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,True,4.464493015051395,BOS bearish | Vol 2.2x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,1,-1.0,bull,0.5668,0,2.1727,0.25,1.5771,-1,0.0,0.6455,0.4063,0.0,0.0097,1.607,1.0,-0.0556,1.0,12999,5,5,0.513,0.009,1,0.726,1
ETHUSDT,13276,13324,1786967100,1787011200,LONG,TRAIL,1903.67,1917.376424,2017.8902,1880.82596,0.25903911917506095,0.23403911917506115,0.024999999999999807,17,1.7,65.28,0.5082112738570923,0.003697866397767672,1.9145174288105193,base,adaptive disabled,1.0,76.5,90,90,50,80,LONDON,bullish,bullish,FVG,True,4.365527977658343,BOS bullish | Vol 1.7x | FVG | LiqSweep | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,range,0.3817,0,3.9858,-1.0,-1.0,-1,0.0,0.362,1.0448,0.0,0.1526,1.417,1.0,0.0467,0.75,13273,0,2,2.16,0.334,1,0.412,0
ETHUSDT,13324,13456,1787010300,1787130000,LONG,TRAIL,1911.56,1925.323232,2026.2536,1888.62128,0.5113624474251433,0.47802911409180976,0.03333333333333351,18,7.23,59.0,0.22386483632524012,0.0032205810640213175,1.736357175525297,base,adaptive disabled,1.15,87.7,90,86,90,80,DEAD_ZONE,bullish,bullish,FVG,True,3.662105921932721,BOS bullish | Vol 7.2x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,1,-1.0,bear,0.4151,0,4.2298,0.0526,7.4193,-1,0.0,1.1675,1.3195,0.0,-0.2274,4.117,-1.0,-0.2932,1.0,13324,0,1,0.464,0.063,1,1.756,2
BTCUSDT,13325,13382,1787011200,1787063400,LONG,TP1,64425.6,64889.46432,68291.136,63652.4928,0.0,-0.012500000000000023,0.012500000000000023,14,2.81,64.6,0.24438135793708818,0.0017267050931876827,0.9788057743547129,base,adaptive disabled,1.15,82.3,90,89,70,80,DEAD_ZONE,bullish,bullish,FVG,True,104.02171892321351,BOS bullish | Vol 2.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3933,1,2.9427,0.0526,1.3349,-1,0.0,0.5382,1.2741,0.0,-0.1104,2.513,-1.0,-0.2012,0.375,13324,0,1,0.563,0.199,1,1.019,0
BTCUSDT,13326,13382,1787012100,1787063400,LONG,TP1,64425.6,64889.46432,68291.136,63652.4928,0.0,-0.007031250000000013,0.007031250000000013,16,1.53,59.39,0.21773091193127334,0.0018997204722607842,1.0587293380736011,base,adaptive disabled,1.15,81.7,90,86,70,80,OFF_HOURS,bullish,bullish,FVG,True,107.0799515225068,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3933,0,2.7839,0.1111,1.5273,-1,0.0,0.5382,1.2741,10.0,-0.0698,1.13,-1.0,-0.0353,0.2109375,13326,2,3,0.24,0.501,1,1.354,1
ETHUSDT,13326,13456,1787012100,1787130000,LONG,TRAIL,1911.56,1925.323232,2026.2536,1888.62128,0.38352183556885744,0.3585218355688573,0.025000000000000133,17,1.72,54.85,0.2186448822681411,0.0022846656879211965,1.1507179890052563,base,adaptive disabled,1.15,81.7,90,86,70,80,OFF_HOURS,bullish,bullish,FVG,True,3.6214586774961215,BOS bullish | Vol 1.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,1,-1.0,bear,0.4151,0,4.1116,0.1765,3.938,-1,0.0,1.1675,1.3195,0.0,-0.2061,1.484,-1.0,-0.2049,0.75,13326,2,3,0.03,0.503,1,1.16,1
BTCUSDT,13352,13382,1787035500,1787063400,LONG,TP1,64316.2,64779.27664,68175.172,63544.4056,0.0,-0.005273437500000007,0.005273437500000007,15,1.45,68.1,0.8492753623188406,0.0018578669320094166,1.3468152853262527,base,adaptive disabled,1.0,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,True,90.6869488299718,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,-1.0,bull,0.2586,3,3.4779,0.0526,1.4148,-1,0.0,0.3886,1.5125,0.0,0.1599,1.225,-1.0,-0.0308,0.158203125,13352,0,1,1.726,0.674,1,1.18,2
BTCUSDT,13353,13382,1787036400,1787063400,LONG,TP1,64316.2,64779.27664,68175.172,63544.4056,0.0,-0.009375000000000014,0.009375000000000014,16,1.86,55.79,0.38747203579417694,0.00202752411050295,1.469804115862829,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,True,95.63788105625085,BOS bullish | Vol 1.9x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.2586,0,3.2979,0.1111,1.6874,-1,0.0,0.3886,1.5125,0.0,0.1196,1.113,-1.0,-0.0579,0.28125,13353,1,2,0.477,1.798,1,1.673,3
ETHUSDT,13354,13382,1787037300,1787063400,LONG,TP1,1899.17,1912.844024,2013.1202,1876.37996,0.0,-0.032812499999999876,0.032812499999999876,17,1.52,61.7,0.6114081996434777,0.0026218228944216242,1.4597438483108134,base,adaptive disabled,1.0,74.0,60,100,70,80,OFF_HOURS,neutral,bullish,FVG,True,3.894486331243047,BOS bullish | Vol 1.5x | FVG | LiqSweep | ChoCH | BullWick | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2,0,0,-1.0,range,0.3222,0,3.4485,0.1765,0.9327,-1,0.0,0.283,1.5014,0.0,0.1307,0.867,-1.0,-0.1633,0.984375,13352,0,1,1.738,0.791,1,0.488,0
BTCUSDT,13384,13478,1787064300,1787149800,LONG,TRAIL,64703.5,65210.69234393,68930.1028661,63858.17942678,0.2767348801282738,0.26597099956537645,0.010763880562897342,16,5.0,67.07,0.3611847922192809,0.006636783144362707,5.593186059732238,base,adaptive disabled,1.0,86.5,90,80,90,80,NEW_YORK,bullish,bullish,FVG,True,158.12057321987868,BOS bullish | Vol 5.0x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,-1.0,range,0.3267,0,6.4546,0.0526,4.8347,-1,0.0,0.6644,1.46,3.544,0.1727,2.373,1.0,0.2797,0.3515625,13384,0,1,2.403,-1.0,0,2.109,4
BTCUSDT,13385,13478,1787065200,1787149800,LONG,TRAIL,64703.5,65211.77146222,68939.09551852,63856.3808963,0.2209178723305893,0.21232505023720652,0.00859282209338278,14,1.31,63.75,0.2934408979305557,0.00674524549742925,5.520833067930939,base,adaptive disabled,1.0,73.5,90,75,50,80,NEW_YORK,bullish,bullish,FVG,True,159.91910370403096,BOS bullish | Vol 1.3x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,-1.0,range,0.3267,0,6.382,0.1111,3.0631,-1,0.0,0.663,1.4569,3.336,0.1351,1.146,1.0,0.1947,0.28125,13385,1,2,1.937,-1.0,0,1.146,0
