symbol,direction,entry_time,exit_time,entry,sl,tp1,outcome,net_r,risk_pct,size_mult,eff_ratio,z
TAOUSDT,SHORT,1771665300,1771666200,180.2,181.67142857142855,177.25714285714284,SL,-1.0489864077669904,0.008165530363088619,1,0.10714285714285732,2.219723682508481
HYPEUSDT,SHORT,1771666200,1771677900,30.507,30.758428571428574,30.004142857142856,TP2,1.9514661363636365,0.008241668188565646,1,0.20063694267516002,2.6964876315999864
LINKUSDT,SHORT,1771666200,1771684200,8.941,8.989571428571429,8.843857142857145,SL,-1.073631764705883,0.005432438046239575,1,0.28676470588235703,2.7792410382943795
ETHUSDT,SHORT,1771667100,1771672500,1971.88,1979.5357142857144,1956.5685714285717,SL,-1.1030278783355105,0.0038824443098536797,1,0.2923597406258879,2.161478211869702
ZECUSDT,LONG,1771677900,1771721100,259.55,257.14,264.37,SL,-1.0430788381742737,0.009285301483336577,1,0.12761506276150317,-2.5216015408285744
HYPEUSDT,LONG,1771678800,1771690500,29.942,29.706,30.414,SL,-1.0507491525423729,0.007881905016364977,1,0.12722103766879714,-2.0018161986234917
NEARUSDT,LONG,1771681500,1771688700,1.0719,1.058657142857143,1.098385714285714,SL,-1.0323766990291265,0.01235456399184347,1,0.2249999999999997,-2.0416781209597405
XRPUSDT,SHORT,1771683300,1771684200,1.447,1.455857142857143,1.4292857142857143,SL,-1.0653483870967742,0.00612103860203377,1,0.1344086021505419,2.208991598077735
BTCUSDT,SHORT,1771684200,1771688700,68413.7,68680.45714285714,67880.18571428572,SL,-1.1025857441225304,0.003899177253344597,1,0.20169342599249235,2.559975485748384
ADAUSDT,LONG,1771720200,1771731000,0.2783,0.27637142857142855,0.2821571428571429,SL,-1.0577214814814813,0.006929829064216451,1,0.25000000000000144,-2.6323863452527125
NEARUSDT,LONG,1771720200,1771729200,1.0398,1.0296714285714288,1.0600571428571428,SL,-1.041064033850494,0.00974088423597938,1,0.20341880341880458,-3.2390634781408636
HYPEUSDT,SHORT,1771723800,1771747200,29.862,30.053714285714282,29.478571428571428,TP2,1.9376947839046383,0.006420008228326453,1,0.1065353625783342,2.391164242993614
DOTUSDT,SHORT,1771726500,1771731000,1.363,1.3725714285714286,1.3438571428571429,TP2,1.943038805970149,0.007022324703909415,1,0.2352941176470573,2.4165919887140697
LABUSDT,LONG,1771730100,1771731000,0.13823,0.13664714285714286,0.14139571428571426,SL,-1.0349317689530686,0.01145089447194632,1,0.20255183413078232,-2.0550486095964553
AVAXUSDT,SHORT,1771804800,1771808400,8.874,8.92,8.782,TP2,1.9228347826087342,0.005183682668469673,1,0.2913385826771612,2.2189697918891227
LABUSDT,SHORT,1771805700,1771808400,0.13716,0.13869285714285715,0.13409428571428572,TP2,1.9642080149114634,0.011175686372536783,1,0.2939346811819604,3.2735079540554657
XLMUSDT,LONG,1771806600,1771807500,0.1542,0.15329142857142858,0.15601714285714288,SL,-1.0678867924528295,0.005892162312395831,1,0.23142250530784902,-2.0941645571880048
AAVEUSDT,LONG,1771807500,1771809300,116.96,116.00142857142856,118.87714285714286,SL,-1.0488059612518628,0.008195720148524537,1,0.17578125000000094,-2.053734332013382
BTCUSDT,LONG,1771807500,1771808400,67161.0,66832.3,67818.4,SL,-1.081729236385763,0.00489420943702442,1,0.14142848323971025,-2.678133720141651
ADAUSDT,LONG,1771808400,1771809300,0.2681,0.2657857142857143,0.27272857142857143,SL,-1.0463382716049385,0.008632173496030232,1,0.13131313131312927,-2.129138816294922
SEIUSDT,SHORT,1771893900,1771896600,0.06711,0.06763142857142858,0.06606714285714287,TP2,1.9485183561643566,0.007769759669625532,1,0.2738461538461542,2.041946376328022
ETHUSDT,LONG,1771895700,1771896600,1844.9,1828.747142857143,1877.2057142857145,SL,-1.045686035199434,0.00875541066879352,1,0.0531233025529586,-2.582797461743652
SOLUSDT,LONG,1771895700,1771896600,77.42,76.60428571428571,79.05142857142857,SL,-1.0379642732049037,0.010536221721961855,1,0.11659192825112034,-2.6224571552584615
XRPUSDT,LONG,1771895700,1771896600,1.3438,1.3327000000000002,1.366,SL,-1.0484252252252253,0.00826015776157165,1,0.13575525812619335,-2.686121906159156
ADAUSDT,LONG,1771978500,1771982100,0.2578,0.25567142857142855,0.2620571428571429,TP2,1.951554362416134,0.00825667738002889,1,0.21649484536083477,-2.2273128396312933
LABUSDT,SHORT,1771980300,1771982100,0.13477,0.1366457142857143,0.13101857142857143,SL,-1.0287399847677077,0.013917891858086237,1,0.2617079889807136,2.310150522736298
SEIUSDT,SHORT,1771980300,1771982100,0.06614,0.06661142857142857,0.06519714285714286,SL,-1.0561187878787877,0.007127737699252692,1,0.14644351464435001,2.0637045167493895
HYPEUSDT,SHORT,1771981200,1771982100,27.391,27.739142857142856,26.694714285714284,SL,-1.0314709889208042,0.012710118547802483,1,0.13305237808549147,2.1190514400825298
HYPEUSDT,LONG,1772064000,1772099100,27.884,27.28242857142857,29.087142857142858,TP2,1.9814592258370933,0.02157407217656822,1,0.25773195876288607,-2.0253282459415742
LABUSDT,SHORT,1772071200,1772088300,0.15079,0.15378285714285714,0.14480428571428575,TP2,1.9798466825775656,0.01984784894792184,1,0.2910216718266258,2.288661537816378
BTCUSDT,SHORT,1772081100,1772118000,68705.9,69258.59999999999,67600.5,TP2,1.9502761715216208,0.008044432865299735,1,0.2842752787389443,2.214616033272974
ETHUSDT,SHORT,1772081100,1772119800,2075.0,2097.2957142857144,2030.4085714285716,TP2,1.962773114628031,0.010744922547332166,1,0.19016323934703924,2.41387636981318
ADAUSDT,LONG,1772082900,1772105400,0.2939,0.2900142857142857,0.30167142857142853,SL,-1.030254411764706,0.01322121226850724,1,0.23618090452261248,-2.0204346663506927
DOTUSDT,LONG,1772082900,1772123400,1.595,1.541,1.703,SL,-1.0118148148148147,0.033855799373040785,1,0.09890109890109951,-2.0063645846358034
TAOUSDT,SHORT,1772091000,1772097300,185.7,188.64285714285714,179.81428571428572,SL,-1.0252407766990292,0.0158473728748365,1,0.09734513274336297,2.327256074151605
LABUSDT,SHORT,1772099100,1772119800,0.15119,0.15374857142857143,0.14607285714285712,TP2,1.976363372417644,0.016922887946103856,1,0.22413793103448135,2.8689515052786576
NEARUSDT,LONG,1772105400,1772109000,1.1208,1.1073285714285714,1.1477428571428572,TP2,1.9667206786850477,0.01201947588457225,1,0.1761442441054081,-2.5917275295228466
ADAUSDT,LONG,1772106300,1772124300,0.2907,0.2869285714285714,0.29824285714285714,SL,-1.0308318181818181,0.012973610496830299,1,0.24812030075187783,-2.0401030449124016
AAVEUSDT,LONG,1772114400,1772128800,113.73,112.33285714285715,116.52428571428571,SL,-1.0325607361963192,0.0122847345216113,1,0.22641509433962134,-2.029099199813721
AVAXUSDT,LONG,1772124300,1772167500,9.214,9.069285714285714,9.503428571428572,EXPIRED,1.2045417571569466,0.015705913361654625,1,0.03754266211604135,-2.159540765271119
ADAUSDT,LONG,1772125200,1772168400,0.284,0.2781142857142857,0.2957714285714286,EXPIRED,1.526815533980595,0.02072434607645876,1,0.2566371681415934,-3.275824858367612
BTCUSDT,LONG,1772153100,1772165700,67102.1,66719.5142857143,67867.27142857143,TP2,1.92984359060528,0.005701546066154637,1,0.29321366307224905,-2.8705199081582835
LABUSDT,SHORT,1772156700,1772199000,0.15772,0.16146285714285713,0.1502342857142857,TP2,1.9831444274809236,0.023731024238252213,1,0.2893910860012567,2.728800864818519
TAOUSDT,SHORT,1772159400,1772164800,184.5,187.14285714285714,179.21428571428572,SL,-1.0279243243243243,0.014324428958575278,1,0.13333333333333255,2.0573247053063857
AAVEUSDT,SHORT,1772160300,1772164800,115.06,116.16428571428571,112.85142857142857,SL,-1.0416776196636481,0.009597477092696982,1,0.11190053285967956,2.0408117784639423
ETHUSDT,SHORT,1772165700,1772187300,2051.78,2074.4671428571432,2006.4057142857143,TP2,1.9638247969271356,0.011057297983771608,1,0.24083828308864674,2.665992554867824
NEARUSDT,SHORT,1772165700,1772195400,1.1389,1.1538857142857142,1.1089285714285717,TP2,1.9696003813155385,0.013158059781995073,1,0.13207547169811334,2.5767555027418636
LINKUSDT,LONG,1772185500,1772187300,9.116,9.027571428571429,9.292857142857143,SL,-1.0412355411954768,0.009700369836394378,1,0.1830985915492969,-2.756843993068165
SOLUSDT,LONG,1772185500,1772187300,86.7,85.85857142857144,88.38285714285713,SL,-1.0412156196943976,0.009705058493985737,1,0.20833333333333473,-2.440478977779685
BTCUSDT,LONG,1772186400,1772187300,67325.0,66834.57142857143,68305.85714285714,SL,-1.0549111564229539,0.007284494191289556,1,0.24982364204373017,-2.2192782449046544
TAOUSDT,SHORT,1772236800,1772239500,175.9,177.84285714285716,172.01428571428573,SL,-1.036214705882353,0.011045236741655156,1,0.10810810810810914,2.0135489325286935
AVAXUSDT,SHORT,1772237700,1772260200,8.963,9.034714285714285,8.819571428571429,TP2,1.9500071713147158,0.008001147574950943,1,0.06887052341597937,2.035287200225069
ETHUSDT,SHORT,1772237700,1772260200,1935.63,1956.0800000000002,1894.7300000000002,TP2,1.9621392665036563,0.01056503567314,1,0.24445097750992298,2.3811836396898314
SUIUSDT,SHORT,1772240400,1772259300,0.9035,0.9141142857142857,0.8822714285714285,TP2,1.965951547779284,0.011747964265949883,1,0.14364640883977892,2.0181343650911128
HYPEUSDT,LONG,1772246700,1772260200,26.85,26.525000000000002,27.499999999999996,SL,-1.033046153846154,0.01210428305400366,1,0.15099009900990087,-2.033358366363677
