symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
BTCUSDT,1152,1156,1772611200,1772615700,LONG,TRAIL,69311.0,70701.88733085,80901.72775707,66992.85444859,0.2673735912080645,0.26358945719104193,0.0037841340170225264,15,2.06,69.11,0.5858966918166028,0.006984209760817521,1.5967243917122365,base,adaptive disabled,1.0,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,range,0.1553,0,3.7235,0.0526,2.0038,-1,0.0,0.091,1.3429,0.0,0.1897,2.096,1.0,0.0697,0.31640625,1152,0,2,1.397,0.298,1,0.787,0
ETHUSDT,1152,1156,1772611200,1772615700,LONG,TRAIL,2002.5,2044.5525,2352.9375,1932.4125,0.8670902289417028,0.8574473717988458,0.009642857142857132,15,3.89,68.25,0.5274107393871214,0.008049346305164327,1.5414930934944484,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 3.9x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | RelStrengthRisk:1.15,0,0,-1.0,range,0.229,4,3.7772,0.0526,3.7976,-1,0.0,0.0525,1.5229,0.0,0.1019,2.73,1.0,0.2438,0.84375,1152,0,2,1.866,0.33,1,0.837,4
AVAXUSDT,1160,1182,1772618400,1772639100,LONG,TRAIL,9.349,9.545329,10.985075,9.021785,0.5836699371794216,0.5756342228937074,0.00803571428571427,15,1.86,71.16,0.6210526315789476,0.01148449662925864,2.265691454601478,base,adaptive disabled,1.0,76.5,90,90,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | MACD_Div | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,1,-1.0,bear,0.286,1,4.2277,0.1765,1.6097,-1,0.0,0.3453,1.2734,0.0,0.172,1.852,1.0,0.3029,0.703125,1156,0,1,2.696,0.654,1,1.372,1
ETHUSDT,1177,1178,1772633700,1772635500,LONG,TRAIL,2068.8,2096.52261328,2299.82177736,2022.59564453,0.0,-0.017909999860019652,0.017909999860019652,14,1.38,67.67,0.4623361377421258,0.0056489757986074194,1.0173092435764548,base,adaptive disabled,1.25,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,range,0.4145,8,2.3315,9.0,0.5088,-1,0.0,0.0714,1.4811,0.0,0.0584,1.334,1.0,0.2606,1.0,1177,0,1,0.759,0.997,1,3.411,8
AVAXUSDT,1178,1182,1772634600,1772639100,LONG,TRAIL,9.364,9.47537065,10.29208879,9.17838224,1.7283791530381443,1.7031552735990219,0.025223879439122462,15,5.2,58.78,0.36734693877551555,0.00949119066630036,1.8184346525750579,base,adaptive disabled,1.15,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 5.2x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,1,-1.0,bear,0.5616,0,3.7488,0.0526,6.0806,-1,0.0,0.1185,2.1101,0.0,-0.271,1.826,1.0,-0.2982,1.25,1178,1,2,0.035,1.145,1,0.955,0
SOLUSDT,1183,1199,1772639100,1772654400,LONG,TRAIL,91.77,93.69717,107.82975,88.55805,0.32749542515397084,0.32146863943968507,0.00602678571428571,16,1.59,69.37,0.5322939866369684,0.014538427497926174,1.844242288194931,base,adaptive disabled,1.25,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,range,0.3044,1,4.2323,0.0526,2.0248,-1,0.0,0.3736,1.1831,0.0,-0.1117,1.433,1.0,0.1361,0.52734375,1182,0,2,2.133,0.17,1,1.77,1
BTCUSDT,1184,1198,1772640000,1772653500,LONG,TRAIL,72535.3,74024.57268404,84945.9057003,70053.17885994,0.11040403045174854,0.10793833051522086,0.002465699936527698,14,1.61,70.79,0.5127226934330951,0.010326222893786331,1.9958489092487763,base,adaptive disabled,1.0,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,-1.0,range,0.324,0,4.3471,0.0526,1.3156,-1,0.0,0.0142,1.0036,0.0,-0.0979,1.505,-1.0,-0.0186,0.2109375,1182,0,6,2.042,-1.0,0,1.029,0
SUIUSDT,1184,1197,1772640000,1772652600,LONG,TRAIL,0.9593,0.9794453,1.1271775,0.9257245,0.7024942454490211,0.6944585311633067,0.008035714285714264,15,1.65,70.51,0.6190476190476168,0.014284762138206336,1.7214065960350735,base,adaptive disabled,1.25,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Engulfing | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,range,0.3811,0,5.2069,0.0526,2.3823,-1,0.0,0.1102,1.37,0.0,0.0431,2.005,-1.0,-0.005,0.703125,1182,0,6,2.318,0.45,1,1.131,0
SUIUSDT,1199,1279,1772653500,1772726400,LONG,SL,0.9769,0.9974149,1.1478575,0.9427085,-0.5342610736586573,-0.5390825022300858,0.004821428571428566,14,1.83,69.66,0.43378995433789824,0.009259816915962045,1.0699605522926872,base,adaptive disabled,1.15,84.5,90,100,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.2991,0,2.6333,0.1765,0.8578,0,1.5328,1.5618,0.4338,0.936,0.0067,1.822,-1.0,-0.0191,0.421875,1196,0,1,0.874,4.111,0,0.804,0
ETHUSDT,1236,1275,1772686800,1772722800,LONG,SL,2117.54,2163.52,2167.86,2092.12952,-0.8618491268169612,-0.8868491268169614,0.024999999999999994,16,1.68,55.19,0.17649012120206187,0.006798087354388989,1.1292525966617637,base,adaptive disabled,1.15,74.7,90,81,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | MACD_Div | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,1,-1.0,bear,0.6916,0,2.8367,0.1111,1.0263,0,5.4359,1.375,0.9993,0.0,0.0778,1.329,1.0,0.0042,0.75,1235,3,2,0.227,1.428,1,1.559,0
BTCUSDT,1259,1276,1772707500,1772723700,LONG,SL,73110.7,74157.18630973,81831.41924778,71366.55615044,-0.3004482687206081,-0.30516402295846806,0.004715754237859982,14,1.7,66.15,0.8549973496672298,0.006361212860592533,1.5570709180223863,base,adaptive disabled,1.0,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,1,-1.0,bear,0.2298,5,3.1902,0.0526,0.9325,0,2.2705,1.0874,0.2988,0.0,0.0875,1.613,1.0,0.2267,0.28125,1258,0,5,1.712,2.187,1,1.122,5
XRPUSDT,1364,1370,1772802000,1772808300,SHORT,TP2,1.3941,1.3537,1.3523,1.41319478,4.378159895007918,4.319752309269826,0.058407585738091496,15,2.1,34.47,0.5519480519480492,0.006024936082493039,1.8493934237135585,base,adaptive disabled,1.0,79.8,65,90,90,80,OVERLAP,bearish,neutral,FVG,BOS bearish | Vol 2.1x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1,0,0,-1.0,bear,0.4487,0,2.3113,0.1111,0.8935,-1,0.0,0.1362,1.0099,4.857,-0.1164,1.408,1.0,-0.3078,2.0,1362,2,2,1.037,0.619,1,1.583,0
SUIUSDT,1489,1499,1772914500,1772924400,SHORT,TRAIL,0.898,0.89131937,0.84232811,0.90913438,0.6114166480660468,0.5872213179264252,0.024195330139621607,16,4.19,34.37,0.5506607929515435,0.006795786157707838,1.9850272149948525,base,adaptive disabled,1.25,88.5,90,90,90,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 4.2x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,range,0.5989,0,2.9992,0.1765,2.0221,-1,0.0,0.0988,1.5268,0.0,-0.0732,1.672,1.0,-0.4786,0.75,1487,2,2,1.539,0.026,1,0.861,0
SUIUSDT,1571,1593,1772988300,1773009000,SHORT,TRAIL,0.8842,0.86888803,0.75660021,0.90971996,0.547315914872368,0.5334569589805875,0.01385895589178039,15,1.33,37.36,0.5141700404858306,0.004958006599610854,0.9706914661098688,base,adaptive disabled,1.25,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 1.3x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,-1.0,bear,0.2947,2,1.7897,0.0526,0.7361,-1,0.0,0.5408,1.2996,2.228,-0.1384,1.183,1.0,-0.188,1.0,1570,4,5,0.941,1.236,1,1.494,2
AVAXUSDT,1655,1678,1773063900,1773085500,LONG,TRAIL,9.259,9.44455206,10.80526718,8.94974656,0.7493739341406106,0.7392692365178453,0.0101046976227653,14,8.41,70.3,0.8972602739725988,0.008605669020258172,1.459066826733949,base,adaptive disabled,1.0,75.8,65,100,70,80,NEW_YORK,bullish,neutral,FVG,BOS bullish | Vol 8.4x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,-1.0,range,0.2191,0,3.9109,0.0526,8.2447,-1,0.0,0.1908,1.2072,0.0,0.0816,6.667,-1.0,-0.161,0.84375,1655,0,2,1.955,0.196,1,1.778,0
AVAXUSDT,1678,1734,1773084600,1773135900,LONG,TRAIL,9.388,9.53868945,10.6437454,9.13685092,0.8332596292438139,0.8157376657948535,0.017521963448960322,16,5.78,63.65,0.21008403361345032,0.015153792410313454,2.7624472164744933,base,adaptive disabled,1.15,85.5,90,75,90,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 5.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | RelStrengthRisk:1.15,0,0,-1.0,range,0.4465,0,4.3194,0.0526,5.956,-1,0.0,0.653,1.1414,8.333,0.024,2.776,-1.0,-0.0542,1.171875,1678,0,1,1.026,0.756,1,0.756,0
SUIUSDT,1678,1755,1773084600,1773154800,LONG,TRAIL,0.9653,0.9855713,1.1342275,0.9315145,1.336692196588431,1.323299339445574,0.013392857142857135,17,3.7,67.66,0.36283185840708115,0.025126521286798906,3.389531306705075,base,adaptive disabled,1.15,86.5,90,80,90,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 3.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,bull,0.3585,0,5.4674,0.0526,3.7625,-1,0.0,0.8761,1.0211,3.588,0.0913,1.7,-1.0,-0.0179,1.171875,1678,0,4,2.294,0.086,1,1.223,0
