symbol,direction,entry_time,exit_time,entry,sl,tp1,outcome,net_r,risk_pct,size_mult,eff_ratio,z
SOLUSDT,SHORT,1771665300,1771666200,84.63,85.06142857142856,84.19857142857143,SL,-1.078464900662251,0.005097820766023573,1,0.17587939698492097,1.6252163728771887
XRPUSDT,SHORT,1771667100,1771684200,1.4415,1.449,1.434,SL,-1.07688,0.005202913631633714,1,0.3300970873786447,2.5231024640395856
LABUSDT,SHORT,1771669800,1771713000,0.14048,0.14312285714285714,0.13783714285714285,EXPIRED,0.34198140540540134,0.01881304913765052,1,0.08325171400587537,1.3747118593350187
NEARUSDT,SHORT,1771669800,1771677900,1.0965,1.1109,1.0821,TP2,0.9695416666666664,0.013132694938440406,1,0.3433242506811998,1.6349535950569987
AAVEUSDT,SHORT,1771678800,1771684200,122.39,124.01571428571428,120.76428571428572,SL,-1.030113532513181,0.013283064676152357,1,0.4480198019801995,1.040992425079218
ZECUSDT,LONG,1771680600,1771684200,259.09,256.78999999999996,261.39,TP2,0.9549408695652175,0.008877224130610999,1,0.37685459940653004,-1.7846176614024427
HYPEUSDT,LONG,1771681500,1771685100,29.911,29.690857142857144,30.13114285714286,TP2,0.94565165476963,0.007359929696193932,1,0.30182421227197037,-1.4860394881012478
DOTUSDT,LONG,1771688700,1771691400,1.374,1.3601428571428573,1.387857142857143,SL,-1.0396618556701036,0.010085256810147521,1,0.2549019607843132,-1.0740740740740446
LINKUSDT,LONG,1771691400,1771696800,8.884,8.806428571428572,8.961571428571428,TP2,0.9541893186003684,0.008731588087733985,1,0.19047619047619566,-1.7663792097758908
ZECUSDT,LONG,1771691400,1771711200,258.97,255.4614285714286,262.47857142857146,TP2,0.9704757328990228,0.013548177119247096,1,0.16883116883117205,-1.2228720241380475
AVAXUSDT,LONG,1771708500,1771715700,9.174,9.115142857142857,9.232857142857142,SL,-1.0623475728155338,0.006415646703416501,1,0.11475409836065478,-1.8702546430451108
ETHUSDT,LONG,1771708500,1771720200,1976.35,1966.3785714285714,1986.3214285714284,SL,-1.0792805157593124,0.005045375855202047,1,0.14919530230535433,-2.218066275584605
AAVEUSDT,LONG,1771716600,1771720200,121.71,120.73714285714286,122.68285714285713,SL,-1.0500422907488987,0.007993239198563316,1,0.3873417721519029,-1.0688255772157138
SOLUSDT,LONG,1771716600,1771731000,85.33,84.70857142857142,85.95142857142858,SL,-1.0549250574712636,0.0072826505499657655,1,0.3312693498452031,-1.0715039818802612
ADAUSDT,LONG,1771722000,1771731000,0.2784,0.2763428571428571,0.28045714285714285,SL,-1.0541333333333331,0.007389162561576396,1,0.1538461538461526,-1.5221631104762503
AVAXUSDT,LONG,1771722000,1771731000,9.057,9.001142857142858,9.112857142857143,SL,-1.0648583120204609,0.006167289704884879,1,0.43055555555555325,-1.4176200538989445
HYPEUSDT,SHORT,1771805700,1771807500,28.947,29.15285714285714,28.741142857142858,TP2,0.9437532269257459,0.007111519081671424,1,0.24724061810154482,0.7682960958518824
AVAXUSDT,LONG,1771812900,1771827300,8.382,8.239857142857144,8.524142857142856,TP2,0.9764124623115578,0.016958107509288566,1,0.5512995896032812,-1.9160734948634908
HYPEUSDT,LONG,1771812900,1771817400,27.696,27.197857142857146,28.194142857142857,SL,-1.0222394034987095,0.017986093917636385,1,0.5080213903743318,-1.8497058216642392
AAVEUSDT,SHORT,1771828200,1771839900,115.04,116.45857142857143,113.62142857142858,SL,-1.032438267875126,0.012331114643353836,1,0.3377837116154883,2.4143918625045875
AVAXUSDT,SHORT,1771828200,1771832700,8.497,8.590285714285713,8.403714285714287,SL,-1.0364343032159267,0.01097866473881533,1,0.10630630630630962,2.0749876112372014
SEIUSDT,SHORT,1771828200,1771839900,0.06729,0.06790857142857143,0.06667142857142858,SL,-1.0435131639722863,0.009192620427573647,1,0.1862745098039214,2.152452929426587
ETHUSDT,SHORT,1771835400,1771839900,1881.62,1896.5571428571427,1866.682857142857,SL,-1.0503876817138484,0.007938448176115732,1,0.2979191338182991,1.1427815824152099
SOLUSDT,LONG,1771891200,1771896600,77.86,77.10285714285715,78.61714285714285,SL,-1.0411335849056604,0.00972441378298041,1,0.23728813559322184,-1.59578481476994
LABUSDT,SHORT,1771893000,1771896600,0.13599,0.13725,0.13473,TP2,0.9568285714285716,0.009265387160820671,1,0.3393829401088923,1.3895648062116661
AAVEUSDT,LONG,1771896600,1771902900,114.67,113.27857142857144,116.06142857142856,SL,-1.0329646817248463,0.012134198756680566,1,0.11545293072824209,-0.407820166613268
ADAUSDT,LONG,1771896600,1771900200,0.2624,0.25930000000000003,0.2655,SL,-1.0338580645161293,0.01181402439024384,1,0.027522935779818663,-0.9484900988295805
HYPEUSDT,LONG,1771902900,1771904700,26.015,25.572142857142858,26.457857142857144,TP2,0.9765025806451614,0.01702314598720523,1,0.25748502994011874,-1.1366142993164112
SUIUSDT,LONG,1771905600,1771940700,0.8576,0.8426857142857144,0.8725142857142857,SL,-1.023000766283525,0.017390724946695083,1,0.4500875656742527,-2.2345041508673336
AAVEUSDT,LONG,1771907400,1771945200,112.61,110.68142857142857,114.53857142857143,TP2,0.9766438518518519,0.017126111611503674,1,0.24757952973720437,-1.2650869816819816
ADAUSDT,LONG,1771907400,1771944300,0.2578,0.2535,0.26209999999999994,SL,-1.0239813953488373,0.016679596586501113,1,0.31851851851851476,-1.3087411577546004
DOTUSDT,SHORT,1771922700,1771925400,1.256,1.2705714285714285,1.2414285714285715,TP2,0.9655215686274505,0.01160145586897165,1,0.0,1.5650160901150003
TAOUSDT,SHORT,1771922700,1771926300,168.5,170.92857142857142,166.07142857142858,TP2,0.9722470588235292,0.014412886816447574,1,0.11304347826087112,1.7755668069579287
HYPEUSDT,SHORT,1771931700,1771940700,26.454,26.793142857142858,26.114857142857144,TP2,0.9687989890480202,0.012820097419779861,1,0.24112961622013038,0.6084833185166931
AVAXUSDT,SHORT,1771937100,1771940700,8.309,8.379285714285714,8.238714285714284,TP2,0.9527130081300814,0.008458985953269276,1,0.18885448916409042,0.8816252517585516
XRPUSDT,SHORT,1771937100,1771944300,1.3302,1.341557142857143,1.3188428571428572,TP2,0.9531501886792454,0.008537921257813016,1,0.11873350923482491,0.10658848400815037
NEARUSDT,LONG,1771942500,1771944300,0.9647,0.955,0.9744,SL,-1.0397814432989692,0.010054939359386332,1,0.15669515669515616,-2.1592735396587166
ADAUSDT,SHORT,1771947900,1771949700,0.2588,0.26204285714285713,0.2555571428571428,SL,-1.0319224669603524,0.01253035990284828,1,0.12499999999999752,1.4772498862669332
BTCUSDT,SHORT,1771947900,1771953300,63716.1,64390.485714285714,63041.71428571428,SL,-1.0377920816828012,0.010584227758536915,1,0.22290446951306359,1.9154034059290521
