symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,pullback_frac,run_len_before,impulse6_atr,retrace_bars_ratio,pullback_vol_ratio,post_sl_tp1,post_sl_max_r,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
BTCUSDT,12892,12912,1786621500,1786640400,SHORT,TRAIL,63388.9,62932.49992,59585.566,64149.5668,0.41290253498640855,0.3910275349864086,0.021875000000000026,14,3.48,37.1,0.22913360837829863,0.002066598734542463,1.5721045676505232,base,adaptive disabled,1.0,71.4,60,87,70,80,OVERLAP,neutral,bearish,FVG,BOS bearish | Vol 3.5x | FVG | ChoCH | Engulfing | Session:OVERLAP | Zone:FVG | MTF 14,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OVERLAP,0,0,-1.0,bear,0.2235,0,3.5771,0.0526,3.4216,-1,0.0,0.6851,1.3552,1.021,-0.1928,2.395,1.0,-0.1466,0.65625,12892,0,1,1.123,1.613,1,1.453,2
BTCUSDT,12995,13186,1786714200,1786887000,SHORT,EXPIRED,62755.1,62303.26328,58989.794,63508.1612,-0.08511509423138529,-0.09449009423138524,0.009374999999999955,16,4.6,32.72,0.3914257228315113,0.0020522714880644474,1.4352339151111062,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 4.6x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,0,-1.0,range,0.6011,0,2.9726,0.1111,4.0563,-1,0.0,0.5689,0.6122,6.84,-0.129,3.236,1.0,-0.3827,0.28125,12994,14,1,0.611,-1.0,0,1.504,3
ETHUSDT,13276,13324,1786967100,1787011200,LONG,TRAIL,1900.41,1914.092952,2014.4346,1877.60508,0.4439831404802114,0.4064831404802115,0.037499999999999936,17,2.89,64.89,0.5153949129852705,0.0038378505984611893,2.017323524296727,base,adaptive disabled,1.0,82.5,90,90,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.9x | FVG | LiqSweep | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,1,-1.0,bear,0.4238,1,4.0289,-1.0,-1.0,-1,0.0,0.3486,1.0919,0.0,0.2936,2.141,1.0,0.4547,1.125,13273,0,2,2.176,0.414,1,0.305,0
ETHUSDT,13324,13456,1787010300,1787130000,LONG,TRAIL,1909.41,1923.157752,2023.9746,1886.49708,0.5149932876298595,0.48165995429652614,0.03333333333333336,17,2.71,59.3,0.2355460385438984,0.0031055832604316297,1.6867298621145232,base,adaptive disabled,1.15,88.1,90,88,90,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 2.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,1,-1.0,bear,0.3992,0,4.1859,0.0526,2.8726,-1,0.0,1.1775,1.2591,0.0,-0.1619,1.621,-1.0,-0.4517,1.0,13324,0,1,0.54,0.003,1,1.671,2
BTCUSDT,13325,13382,1787011200,1787063400,LONG,TP1,64351.1,64814.42792,68212.166,63578.8868,0.0,-0.009375000000000019,0.009375000000000019,14,1.84,65.0,0.25673689367956454,0.001599206579804758,0.9850362664397225,base,adaptive disabled,1.15,76.5,90,90,50,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3723,1,3.179,0.0526,1.1213,-1,0.0,0.5596,1.2043,0.0,0.0242,1.696,-1.0,-0.2324,0.28125,13324,0,1,0.696,0.401,1,1.143,0
BTCUSDT,13352,13382,1787035500,1787063400,LONG,TP1,64248.4,64710.98848,68103.304,63477.4192,0.0,-0.005273437499999967,0.005273437499999967,15,1.62,68.37,0.8508968609865534,0.0018147602605382443,1.4017845163450888,base,adaptive disabled,1.0,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,-1.0,range,0.23,3,3.6352,0.0526,1.5703,-1,0.0,0.3885,1.4283,0.0,0.1833,1.425,-1.0,-0.0788,0.158203125,13352,0,1,1.825,0.462,1,1.137,2
ETHUSDT,13354,13382,1787037300,1787063400,LONG,TP1,1897.07,1910.728904,2010.8942,1874.30516,0.0,-0.03281249999999993,0.03281249999999993,16,1.45,61.79,0.6305655836341809,0.002617869432061864,1.5223469439086694,base,adaptive disabled,1.0,74.0,60,100,70,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 1.4x | FVG | LiqSweep | ChoCH | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | NestedOB_1h+2,0,0,-1.0,range,0.313,0,3.4567,0.1765,1.2105,-1,0.0,0.3031,1.4211,0.0,0.1522,0.828,-1.0,-0.0442,0.984375,13352,0,1,1.741,0.792,1,0.355,0
BTCUSDT,13384,13476,1787064300,1787148000,LONG,TRAIL,64587.3,65063.53624228,68555.93535231,63793.57292954,0.15630864924147764,0.1448656867918837,0.011442962449593943,16,6.5,65.93,0.34005995466841926,0.006536021472139005,5.668320459405317,base,adaptive disabled,1.0,86.5,90,80,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 6.5x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,-1.0,range,0.355,0,6.3717,0.0526,6.2627,-1,0.0,0.6464,1.1095,3.188,0.147,2.874,1.0,0.2073,0.3515625,13384,0,1,2.19,-1.0,0,2.262,4
BTCUSDT,13385,13476,1787065200,1787148000,LONG,TRAIL,64587.3,65064.20365354,68561.49711286,63792.46057743,0.12487192026670889,0.11573036155223777,0.009141558714471115,14,1.3,63.57,0.2888321995464833,0.006609987558726359,5.191659198882691,base,adaptive disabled,1.0,73.3,90,74,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.3x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,-1.0,range,0.355,0,6.3264,0.1111,3.8012,-1,0.0,0.6455,1.108,2.962,0.1089,1.19,1.0,0.1244,0.28125,13385,1,2,1.851,-1.0,0,1.092,0
ETHUSDT,13385,13456,1787065200,1787130000,LONG,TRAIL,1908.0,1921.80209987,2023.01749892,1884.99650022,1.148520888241988,1.0821657677343208,0.06635512050766713,16,2.21,62.46,0.267581955729901,0.007069457384478325,4.048861368589542,base,adaptive disabled,1.0,68.4,60,72,70,80,NEW_YORK,neutral,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | Engulfing | Session:NEW_YORK | Zone:FVG | MTF 16,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | NestedOB_1h+2,0,0,-1.0,range,0.4003,0,5.7466,0.1111,6.1563,-1,0.0,0.2004,1.3563,1.876,-0.114,1.77,-1.0,-0.1956,2.0,13385,1,2,1.081,0.292,1,1.251,0
BTCUSDT,13457,13472,1787130000,1787144400,LONG,TRAIL,64325.0,64788.14,68184.5,63553.1,0.6644116789739591,0.6315991789739591,0.03281249999999994,17,2.75,54.61,0.3183536329273452,0.0018247019688100868,1.8260037032365202,base,adaptive disabled,1.15,77.6,60,88,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 2.8x | FVG | MACD_Div | ChoCH | Session:LONDON | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | NestedOB_1h+2 | QualityRisk:1.15,0,0,-1.0,range,0.2859,0,3.352,0.1111,3.1607,-1,0.0,0.0807,1.2042,0.0,-0.1939,4.355,-1.0,-0.0263,0.984375,13457,0,1,0.145,0.261,1,0.633,2
ETHUSDT,13458,13473,1787130900,1787145300,LONG,TRAIL,1918.41,1932.222552,2033.5146,1895.38908,0.7726124759566435,0.7351124759566438,0.03749999999999974,16,3.05,60.47,0.34641873278237284,0.0034788527011897882,2.3556273875611344,base,adaptive disabled,1.0,82.5,90,90,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 3.0x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,-1.0,bull,0.3562,1,3.5898,0.1765,2.3769,-1,0.0,0.172,1.6297,9.581,-0.0836,4.705,1.0,0.2235,1.125,13458,1,2,0.132,0.185,1,0.649,0
BTCUSDT,13545,13549,1787209200,1787213700,LONG,TP1,69643.4,70296.77946763,75088.22889693,68554.43422061,0.0,-0.0071947922040202636,0.0071947922040202636,19,2.15,66.0,0.49328791825286533,0.003405403803097677,0.9960928724366813,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,1,-1.0,bear,0.1527,3,2.6817,0.0526,2.1431,-1,0.0,0.2373,2.4589,0.0,-0.0455,3.025,1.0,0.0217,0.28125,13545,0,1,0.923,0.015,1,0.71,2
BTCUSDT,13546,13549,1787210100,1787213700,LONG,TP1,69643.4,70298.55950566,75103.06254715,68551.46749057,0.0,-0.01435048857385863,0.01435048857385863,18,2.9,63.47,0.4394978271366344,0.002957968990983715,0.8652165790522225,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.9x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,-1.0,range,0.221,0,3.0479,0.0526,2.8407,-1,0.0,0.2366,2.4522,0.0,-0.1298,2.474,-1.0,-0.0837,0.5625,13546,1,2,0.647,0.278,1,1.173,3
ETHUSDT,13551,13584,1787214600,1787245200,LONG,TRAIL,2268.18,2338.28,2540.80854622,2213.65429076,2.009860376462678,1.9864612998108877,0.02339907665179058,18,4.07,64.21,0.3664890467732333,0.008629426500792745,1.691591541209913,base,adaptive disabled,1.0,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 4.1x | FVG | LiqSweep | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 18,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | NestedOB_1h+2,0,0,-1.0,range,0.3154,0,3.4118,0.1111,6.1988,-1,0.0,0.2784,1.2787,2.277,0.2082,3.667,1.0,0.1183,1.40625,13551,0,1,0.95,4.977,1,1.109,2
ETHUSDT,13565,13584,1787227200,1787245200,LONG,TRAIL,2283.11,2338.28,2557.60184102,2228.2116318,2.2951501862672736,2.261879834890965,0.03327035137630905,17,2.19,60.55,0.1723460945168966,0.0085517660574962,1.7364629879388156,base,adaptive disabled,1.25,89.5,90,80,100,80,OVERLAP,bullish,bullish,OB,BOS bullish | Vol 2.2x | OB | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OVERLAP | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,-1.0,bull,0.4496,0,2.7648,0.0526,2.1242,-1,0.0,0.5485,1.3542,0.561,0.0686,1.217,1.0,0.0729,2.0,13565,5,1,0.116,3.165,1,1.802,4
ETHUSDT,13568,13570,1787229900,1787232600,LONG,TRAIL,2268.18,2292.92909086,2474.4224238,2226.93151524,0.49518864435495125,0.4758568546931095,0.019331789661841684,17,2.74,49.29,0.17877923559612066,0.011595158457117486,2.354433384250608,base,adaptive disabled,1.15,84.7,90,71,90,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 2.7x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | NestedOB_1h+2 | RelStrengthRisk:1.15,0,0,-1.0,bull,0.6506,2,3.3149,0.25,1.3781,-1,0.0,0.081,1.1079,0.0,-0.0006,1.31,-1.0,-0.0425,0.87890625,13566,15,2,1.555,4.349,0,0.737,1
ETHUSDT,13638,13643,1787292900,1787298300,LONG,TRAIL,2362.3,2385.96934509,2559.54454245,2322.85109151,0.33670133112471284,0.31873657551735185,0.017964755607360987,15,3.68,62.98,0.28576696165191856,0.005330980673644892,1.1220675187610418,base,adaptive disabled,1.15,83.3,90,94,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 3.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3851,0,2.4628,9.0,0.3448,-1,0.0,0.2314,1.4876,4.429,-0.1404,2.953,1.0,0.2125,0.75,13638,0,5,0.887,1.35,1,1.245,2
ETHUSDT,13639,13643,1787293800,1787298300,LONG,TRAIL,2362.3,2386.04910616,2560.20921799,2322.7181564,0.33557052405714727,0.3176661028492377,0.0179044212079096,15,1.48,58.49,0.3728346456692944,0.0063823559990863156,1.290407498143989,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,-1.0,range,0.3851,0,2.4263,19.0,0.5008,-1,0.0,0.0692,1.4826,0.0,-0.1663,1.297,-1.0,-0.0196,0.75,13639,1,6,0.471,1.742,1,1.141,0
